Abbotsford,42 Henry St,house,3,1200000.0,2016,7,16,auction sale,Jellis Craig,
Abbotsford,250 Langridge St,townhouse,2,847000.0,2016,7,16,auction sale,Jellis Craig,http://www.realestateview.com.au/real-estate/250-langridge-street-abbotsford-vic/property-details-buy-residential-10302942/
Abbotsford,78 Yarra St,house,3,1176500.0,2016,7,16,auction sale,Little Real Estate,http://www.realestateview.com.au/real-estate/78-yarra-street-abbotsford-vic/property-details-buy-residential-10307269/
Abbotsford,906/ 1 Acaica Pl,apartment,1,435000.0,2016,7,8,private sale,Dingle Partners,
Abbotsford,4/ 328 Johnston St,apartment,2,570000.0,2016,7,2,private sale,Biggin & Scott,http://www.realestateview.com.au/real-estate/4-328-johnston-street-abbotsford-vic/property-details-sold-residential-10185154/
Abbotsford,16B Mollison St,house,2,0,2016,7,16,passed in at auction,Biggin & Scott,http://www.realestateview.com.au/real-estate/16b-mollison-street-abbotsford-vic/property-details-buy-residential-10303741/
Airport West,4/ 54 Hawker St,unit,2,462500.0,2016,7,16,auction sale,Barry Plant,http://www.realestateview.com.au/real-estate/4-54-hawker-street-airport-west-vic/property-details-buy-residential-10297449/
Airport West,174 Parer Rd,house,2,675000.0,2016,7,16,auction sale,Barry Plant,http://www.realestateview.com.au/real-estate/174-parer-road-airport-west-vic/property-details-buy-residential-10291772/
Airport West,138 Victory Rd,house,3,1042000.0,2016,7,16,auction sale,Nelson Alexander,http://www.realestateview.com.au/real-estate/138-victory-road-airport-west-vic/property-details-buy-residential-10289189/
Airport West,43 Hillside Gr,house,3,670000.0,2016,7,14,sold before auction,Barry Plant,http://www.realestateview.com.au/real-estate/43-hillside-grove-airport-west-vic/property-details-sold-residential-10301521/
Albanvale,17 Camelot St,house,3,410000.0,2016,7,5,private sale,Barry Plant,http://www.realestateview.com.au/real-estate/17-camelot-drive-albanvale-vic/property-details-buy-residential-10301329/
Albert Park,74 Mills St,house,3,1450000.0,2016,7,16,passed in vendor bid,Cayzer,http://www.realestateview.com.au/real-estate/74-mills-street-albert-park-vic/property-details-buy-residential-10300030/
