Abbotsford,Hoddle St,land,0,1450000.0,2015,11,7,private sale,Hodges,
Aberfeldie,385 Buckley St,house,2,743250.0,2015,11,14,sold before auction,Nelson Alexander,http://www.realestateview.com.au/Real-Estate/385-buckley-street-aberfeldie/Property-Details-sold-residential-9681398.html
Aberfeldie,86 Fawkner St,house,3,930000.0,2015,11,14,passed in at auction,Nelson Alexander,
Aberfeldie,The Boulevard,house,4,1700000.0,2015,11,4,private sale,Walshe & Whitelock Brunswick,
Aberfeldie,3/ 60 Brunel St,townhouse,4,0,2015,11,14,passed in at auction,alexkarbon,
Airport West,3/ 51 Coniston Av,unit,3,560000.0,2015,11,14,passed in at auction,Nelson Alexander,
Airport West,5/ 24 Laurence Av,townhouse,3,560500.0,2015,11,9,sold before auction,Nelson Alexander,
Airport West,Walters Av,unit,3,579500.0,2015,11,5,private sale,Nelson Alexander,http://www.realestateview.com.au/Real-Estate/41-walters-avenue-airport-west/Property-Details-sold-residential-9609326.html
Airport West,27 Creswell Av,house,3,869000.0,2015,10,23,sold before auction,Barry Plant,http://www.realestateview.com.au/Real-Estate/27-creswell-avenue-airport-west/Property-Details-sold-residential-9309382.html
Albanvale,5 Camelot Dr,house,3,330000.0,2015,11,12,passed in vendor bid,Ray White Caroline Springs,
Albanvale,Urban Pl,house,3,360000.0,2015,11,1,private sale,Barry Plant,http://www.realestateview.com.au/Real-Estate/3-urban-place-albanvale/Property-Details-sold-residential-9712626.html
Albert Park,5/ 122 Beaconsfield Pde,unit,1,517000.0,2015,11,14,auction sale,Morleys Elwood,http://www.realestateview.com.au/Real-Estate/5-122-beaconsfield-parade-albert-park/Property-Details-sold-residential-9680862.html
Albert Park,30 Greig St,house,2,1487000.0,2015,11,14,auction sale,Greg Hocking Holdsworth,
Albert Park,Brooke St,house,2,985000.0,2015,11,10,private sale,Greg Hocking Holdsworth,
Albert Park,St Vincent Pl,house,3,0,2015,11,10,private sale,Cayzer,http://www.realestateview.com.au/Real-Estate/52-st-vincent-place-albert-park/Property-Details-sold-residential-9547514.html
Albert Park,Danks St,house,2,0,2015,11,9,private sale,Greg Hocking Holdsworth,
Albion,11 Ridley St,house,3,505000.0,2015,11,14,auction sale,Douglas Kay Sunshine,
Alfredton,Echo Pl,house,0,356000.0,2015,11,6,private sale,Harcourts Ballarat,http://www.realestateview.com.au/Real-Estate/14-echo-place-alfredton/Property-Details-sold-residential-9670678.html
Alfredton,The Terrace,house,0,482000.0,2015,11,6,private sale,Harcourts Ballarat,http://www.realestateview.com.au/Real-Estate/19-the-terrace-alfredton/Property-Details-sold-residential-9670680.html
Alfredton,Dartmoor Ct,house,0,445000.0,2015,10,29,private sale,Harcourts Ballarat,http://www.realestateview.com.au/Real-Estate/4-dartmoor-court-alfredton/Property-Details-sold-residential-9234240.html
Alfredton,Sturt St,house,0,470100.0,2015,10,28,private sale,Harcourts Ballarat,
Alphington,9/ 2 Fulham Rd,villa,2,550000.0,2015,11,14,passed in vendor bid,Barry Plant,
Alphington,30 View St,house,3,1310000.0,2015,11,14,auction sale,Miles RE,http://www.realestateview.com.au/Real-Estate/30-view-street-alphington/Property-Details-sold-residential-9705228.html
Alphington,60 Lucerne Cr,house,3,0,2015,11,14,auction sale,Collins Simms,http://www.realestateview.com.au/Real-Estate/60-lucerne-crescent-alphington/Property-Details-sold-residential-9691686.html
Altona Meadows,11 Duane Ct,house,3,551000.0,2015,11,14,auction sale,Sweeney,http://www.realestateview.com.au/Real-Estate/11-duane-court-altona-meadows/Property-Details-sold-residential-9638678.html
Altona Meadows,36 Powlett St,house,3,403000.0,2015,11,14,passed in at auction,Sweeney,
Altona North,26 Marion St,house,5,765000.0,2015,11,14,auction sale,Village Real Estate,http://www.realestateview.com.au/Real-Estate/26-marion-street-altona-north/Property-Details-sold-residential-9692242.html
Altona North,20 Valerian Av,house,3,814000.0,2015,11,14,auction sale,Barry Plant,
Altona North,82 Margaret St,house,3,0,2015,11,14,auction sale,hockingstuart,http://www.realestateview.com.au/Real-Estate/82-margaret-street-altona-north/Property-Details-sold-residential-7924492.html
Anakie,20 Staughton Vale Rd,lifestyle property,3,0,2015,11,14,auction sale,H F Richardson & Co RE Colac,
Anglesea,89A Harvey St,house,3,720000.0,2015,11,14,auction sale,Hayden Anglesea,http://www.realestateview.com.au/Real-Estate/89a-harvey-street-anglesea/Property-Details-sold-residential-9701118.html
Ardeer,Mclaughlin St,house,3,366500.0,2015,11,12,private sale,Raine & Horne Ascot Vale,
Ardeer,Sunhill Cr,house,3,360000.0,2015,10,13,private sale,Barry Plant,http://www.realestateview.com.au/Real-Estate/20-sunhill-crescent-ardeer/Property-Details-sold-residential-9622378.html
Armadale,3A Northcote Rd,house,3,1610000.0,2015,11,14,auction sale,Jellis Craig,http://www.realestateview.com.au/Real-Estate/3a-northcote-road-armadale/Property-Details-sold-residential-9705504.html
Armadale,4/ 4 Avondale Rd,apartment,2,0,2015,11,14,auction sale,hockingstuart,http://www.realestateview.com.au/Real-Estate/4-4-avondale-road-armadale/Property-Details-sold-residential-9711974.html
Armadale,Penthouse/ 3 Bell St,apartment,4,0,2015,11,14,auction sale,R T Edgar,http://www.realestateview.com.au/Real-Estate/penthouse-3-bell-street-armadale/Property-Details-sold-residential-9689126.html
Armadale,7/ 52 Sutherland Rd,apartment,1,0,2015,11,14,auction sale,hockingstuart,http://www.realestateview.com.au/Real-Estate/7-52-sutherland-road-armadale/Property-Details-sold-residential-9711969.html
Armadale,Armadale St,apartment,2,0,2015,11,11,private sale,hockingstuart,
Armadale,Denbigh Rd,apartment,2,0,2015,11,6,private sale,hockingstuart,
Ascot Vale,17 Fisher Pde,development site,2,1975000.0,2015,11,14,passed in at auction,Weda Partners,
Ascot Vale,27/ 33 Fisher Pde,apartment,2,761000.0,2015,11,14,auction sale,Nelson Alexander,http://www.realestateview.com.au/Real-Estate/27-33-fisher-parade-ascot-vale/Property-Details-sold-residential-9608354.html
Ascot Vale,39 Fisher Pde,house,4,3000000.0,2015,11,14,passed in vendor bid,Brad Teal,
Ascot Vale,1 Nairn Av,house,2,1150000.0,2015,11,14,passed in at auction,Nelson Alexander,
Ascot Vale,3/ 57 Roseberry St,unit,2,472000.0,2015,11,14,auction sale,Nelson Alexander,http://www.realestateview.com.au/Real-Estate/3-57-roseberry-street-ascot-vale/Property-Details-sold-residential-9685550.html
Ascot Vale,136A Union Rd,apartment,2,456000.0,2015,11,14,auction sale,Brad Teal,http://www.realestateview.com.au/Real-Estate/136a-union-road-ascot-vale/Property-Details-sold-residential-9682284.html
Ashburton,48 Fakenham Rd,house,3,1116800.0,2015,11,14,auction sale,Marshall White & Co,http://www.realestateview.com.au/Real-Estate/48-fakenham-road-ashburton/Property-Details-sold-residential-9691428.html
Ashburton,14 Stocks Av,house,3,1165000.0,2015,11,11,sold before auction,Marshall White & Co,http://www.realestateview.com.au/Real-Estate/14-stocks-avenue-ashburton/Property-Details-sold-residential-9712895.html
Ashburton,27 Aitchison Av,house,4,0,2015,11,14,auction sale,Marshall White & Co,http://www.realestateview.com.au/Real-Estate/27-aitchison-avenue-ashburton/Property-Details-sold-residential-9702864.html
Ashwood,2/ 2 Edmonds Av,townhouse,3,830000.0,2015,11,14,passed in at auction,Jellis Craig,
Ashwood,19 Electra Av,house,3,1010000.0,2015,11,14,passed in at auction,Barry Plant,
