Abbotsford,3/ 72 Charles St,house,4,1330000.0,2017,3,18,passed in at auction,Kay & Burton,https://www.realestateview.com.au/real-estate/3-72-charles-street-abbotsford-vic/property-details-buy-residential-10862049/
Abbotsford,138/ 56 Nicholson St,apartment,3,1090000.0,2017,3,18,auction sale,Jellis Craig,https://www.realestateview.com.au/real-estate/138-56-nicholson-street-abbotsford-vic/property-details-buy-residential-10860346/
Abbotsford,13/ 11 Nicholson St,townhouse,3,900000.0,2017,3,18,auction sale,Beller Real Estate,https://www.realestateview.com.au/real-estate/13-11-nicholson-street-abbotsford-vic/property-details-buy-residential-10860353/
Aberfeldie,2/ 7 Fawkner St,unit,2,380000.0,2017,3,18,passed in vendor bid,Brad Teal,https://www.realestateview.com.au/real-estate/2-7-fawkner-street-aberfeldie-vic/property-details-buy-residential-10854113/
Aberfeldie,58 Waverley St,house,2,840000.0,2017,3,18,passed in vendor bid,Brad Teal,https://www.realestateview.com.au/real-estate/58-waverley-street-aberfeldie-vic/property-details-buy-residential-10859145/
Aberfeldie,3/ 23 Ramsay St,unit,2,670000.0,2017,3,7,private sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/3-23-ramsay-street-aberfeldie-vic/property-details-sold-residential-10862652/
Airport West,144 Marshall Rd,house,3,715000.0,2017,3,18,auction sale,Rendina,
Airport West,106 Parer Rd,house,3,790000.0,2017,3,18,auction sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/106-parer-road-airport-west-vic/property-details-buy-residential-10846748/
Airport West,2/ 89 Marshall Rd,unit,3,718000.0,2017,3,16,private sale,Barry Plant,https://www.realestateview.com.au/real-estate/2-89-marshall-road-airport-west-vic/property-details-buy-residential-10733724/
Airport West,33 North St,house,3,755000.0,2017,3,9,private sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/33-north-street-airport-west-vic/property-details-buy-residential-10815531/
Airport West,42 Highlands Av,house,3,721000.0,2017,2,28,private sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/42-highlands-avenue-airport-west-vic/property-details-buy-residential-10794627/
Airport West,478 Fullarton Rd,house,3,0,2017,3,18,passed in at auction,Barry Plant,https://www.realestateview.com.au/real-estate/478-fullarton-road-airport-west-vic/property-details-buy-residential-10860118/
Albanvale,77 Oakwood Rd,house,3,415000.0,2017,2,24,private sale,Bells Real Estate,https://www.realestateview.com.au/real-estate/77-oakwood-road-albanvale-vic/property-details-buy-residential-10787851/
Albert Park,129 Kerferd Rd,house,3,1900000.0,2017,3,18,auction sale,Greg Hocking Holdsworth,
Albert Park,58 O'grady St,house,2,1500000.0,2017,3,18,auction sale,Cayzer,https://www.realestateview.com.au/real-estate/58-o-grady-street-albert-park-vic/property-details-buy-residential-10864403/
Albert Park,97 Page St,house,3,3010000.0,2017,3,18,auction sale,Greg Hocking Holdsworth,
Albert Park,40 St Vincent St,house,3,2430000.0,2017,3,18,auction sale,Cayzer,https://www.realestateview.com.au/real-estate/40-st-vincent-street-albert-park-vic/property-details-buy-residential-10863237/
Albert Park,44 Foote St,house,0,1750000.0,2017,3,10,private sale,Marshall White & Co,
Albert Park,90 Danks St,house,0,0,2017,3,18,auction sale,Marshall White & Co,https://www.realestateview.com.au/real-estate/90-danks-street-albert-park-vic/property-details-buy-residential-10859826/
Albert Park,57 Graham St,house,2,0,2017,3,14,private sale,Cayzer,
Albert Park,162 Mills St,house,2,0,2017,3,9,private sale,Cayzer,
Albion,13 Maylands St,house,3,685000.0,2017,3,18,auction sale,Barry Plant,https://www.realestateview.com.au/real-estate/13-maylands-street-albion-vic/property-details-buy-residential-10845586/
Alfredton,116 Aspect Pde,house,0,650000.0,2017,3,16,private sale,Buxton,https://www.realestateview.com.au/real-estate/116-aspect-parade-alfredton-vic/property-details-buy-residential-10786708/
Alfredton,27 Wensleydale Dr,house,0,0,2017,3,16,private sale,Buxton,https://www.realestateview.com.au/real-estate/27-wensleydale-drive-alfredton-vic/property-details-buy-residential-10704954/
Altona,27 Mcintyre Dr,house,3,840000.0,2017,3,10,sold before auction,Greg Hocking Elly Partners,
Altona Meadows,15 Brennan Ct,house,3,541000.0,2017,3,14,private sale,Greg Hocking Lawson Partners,
Altona Meadows,2/ 48-50 Jamison St.S,unit,0,0,2017,3,14,private sale,hockingstuart,
Altona North,347 Blackshaws Rd,house,3,600000.0,2017,3,18,passed in vendor bid,Gunn & Co,https://www.realestateview.com.au/real-estate/347-blackshaws-road-altona-north-vic/property-details-buy-residential-10847845/
Altona North,28 Macdonald Av,house,5,960000.0,2017,3,18,auction sale,Sweeney,https://www.realestateview.com.au/real-estate/28-macdonald-avenue-altona-north-vic/property-details-buy-residential-10840173/
Altona North,8/ 63 Marion St,apartment,1,0,2017,3,14,private sale,hockingstuart,https://www.realestateview.com.au/real-estate/8-63-marion-street-altona-north-vic/property-details-buy-residential-10781971/
Altona North,2/ 287 Blackshaws Rd,house,0,0,2017,3,10,private sale,hockingstuart,
Amherst,Avoca-Talbot Rd,land,0,65000.0,2017,3,9,private sale,Ballarat Real Estate Pty Ltd,
Ararat,12 Tobin St,house,4,130000.0,2017,3,4,sold before auction,Landmark Harcourts Ararat,
Armadale,12 Auburn Gr,house,3,2360000.0,2017,3,18,auction sale,hockingstuart,https://www.realestateview.com.au/real-estate/12-auburn-grove-armadale-vic/property-details-buy-residential-10863926/
Armadale,31 Hume St,house,0,1900000.0,2017,3,18,passed in vendor bid,Jellis Craig,https://www.realestateview.com.au/real-estate/31-hume-street-armadale-vic/property-details-buy-residential-10846501/
Armadale,4/ 55 Kooyong Rd,house,0,1410000.0,2017,3,18,auction sale,Marshall White & Co,https://www.realestateview.com.au/real-estate/4-55-kooyong-road-armadale-vic/property-details-buy-residential-10862496/
Armadale,20 St James Rd,house,3,1700000.0,2017,3,18,auction sale,Barry Marshall Real Estate,https://www.realestateview.com.au/real-estate/20-st-james-road-armadale-vic/property-details-buy-residential-10860644/
Armadale,5/ 8-10 Sutherland Rd,apartment,2,667500.0,2017,3,10,private sale,hockingstuart,https://www.realestateview.com.au/real-estate/5-8-10-sutherland-road-armadale-vic/property-details-buy-residential-10863925/
Armadale,10/ 581 Orrong Rd,apartment,0,440000.0,2017,3,8,sold before auction,Jellis Craig,https://www.realestateview.com.au/real-estate/10-581-orrong-road-armadale-vic/property-details-buy-residential-10860014/
Armadale,6 St Georges Rd,house,4,0,2017,3,18,passed in at auction,Kay & Burton,https://www.realestateview.com.au/real-estate/6-st-georges-road-armadale-vic/property-details-buy-residential-10859057/
Armadale,5/ 92 Wattletree Rd,apartment,2,0,2017,3,18,auction sale,Thomson,https://www.realestateview.com.au/real-estate/5-92-wattletree-road-armadale-vic/property-details-buy-residential-10856690/
Armadale,6/ 45 Armadale St,apartment,0,0,2017,3,5,private sale,hockingstuart,
Ascot Vale,15 Bayview Tce,house,2,1150000.0,2017,3,18,auction sale,Brad Teal,https://www.realestateview.com.au/real-estate/15-bayview-terrace-ascot-vale-vic/property-details-buy-residential-10855301/
Ascot Vale,57 Monash St,house,3,1350000.0,2017,3,18,auction sale,Brad Teal,https://www.realestateview.com.au/real-estate/57-monash-street-ascot-vale-vic/property-details-buy-residential-10854067/
Ascot Vale,54 South St,house,5,1905000.0,2017,3,18,auction sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/54-south-street-ascot-vale-vic/property-details-buy-residential-10859701/
Ascot Vale,3/ 8 Walter St,townhouse,2,865000.0,2017,3,8,private sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/3-8-walter-street-ascot-vale-vic/property-details-buy-residential-10862272/
Ashburton,29A Yuile St,house,0,3510000.0,2017,3,18,auction sale,Jellis Craig,https://www.realestateview.com.au/real-estate/29a-yuile-street-ashburton-vic/property-details-buy-residential-10858721/
Ashburton,8 Glen Rd,house,3,0,2017,3,18,auction sale,Fletchers,https://www.realestateview.com.au/real-estate/8-glen-road-ashburton-vic/property-details-buy-residential-10863418/
