Abbotsford,1009/1 Acacia Pl,apartment,2,750000.0,2017,12,16,passed in vendor bid,Jellis Craig,https://www.realestateview.com.au/real-estate/1009-1-acacia-place-abbotsford-vic/property-details-buy-residential-11481642/
Abbotsford,28 Greenwood St,house,3,1125000.0,2017,12,13,sold before auction,Biggin & Scott,https://www.realestateview.com.au/real-estate/28-greenwood-street-abbotsford-vic/property-details-sold-residential-11486200/
Aberfeldie,22 Beaver St,house,4,1630000.0,2017,12,16,passed in at auction,Nelson Alexander,https://www.realestateview.com.au/real-estate/22-beaver-street-aberfeldie-vic/property-details-buy-residential-11482802/
Airport West,2/85 Bowes Av,house,2,620000.0,2017,12,17,passed in vendor bid,hockingstuart,
Airport West,32 Coniston Av,house,3,970000.0,2017,12,16,auction sale,Barry Plant,https://www.realestateview.com.au/real-estate/32-coniston-avenue-airport-west-vic/property-details-sold-residential-11458590/
Airport West,23 Matthews Av,house,4,790000.0,2017,12,16,passed in vendor bid,Barry Plant,https://www.realestateview.com.au/real-estate/23-matthews-avenue-airport-west-vic/property-details-buy-residential-11469981/
Airport West,8 Miriam Ct,house,3,1025000.0,2017,12,16,auction sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/8-miriam-court-airport-west-vic/property-details-sold-residential-11479934/
Airport West,18A South Rd,unit,3,731000.0,2017,12,16,auction sale,Barry Plant,https://www.realestateview.com.au/real-estate/18a-south-road-airport-west-vic/property-details-sold-residential-11482502/
Airport West,1/75 Victory Rd,townhouse,3,680000.0,2017,12,9,private sale,Harcourts Vision,
Airport West,122 Parer Rd,house,4,0,2017,12,16,auction sale,Brad Teal,https://www.realestateview.com.au/real-estate/122-parer-road-airport-west-vic/property-details-sold-residential-11478416/
Albanvale,12 Oakwood Rd,house,3,550000.0,2017,12,16,passed in vendor bid,Biggin & Scott,
Albert Park,164 Richardson St,house,3,1950000.0,2017,12,16,auction sale,Marshall White & Co,https://www.realestateview.com.au/real-estate/164-richardson-street-albert-park-vic/property-details-sold-residential-11482776/
Albert Park,17 Little O Grady St,house,2,1135000.0,2017,12,12,private sale,Marshall White & Co,
Albert Park,23 Boyd St,house,4,0,2017,12,13,sold before auction,Marshall White & Co,https://www.realestateview.com.au/real-estate/23-boyd-street-albert-park-vic/property-details-sold-residential-11482743/
Albert Park,93 Graham St,house,2,0,2017,12,11,private sale,Cayzer,https://www.realestateview.com.au/real-estate/93-graham-street-albert-park-vic/property-details-sold-residential-11458839/
