Abbotsford,21/ 659 Victoria St,apartment,2,550000.0,2017,7,8,auction sale,hockingstuart,https://www.realestateview.com.au/real-estate/21-659-victoria-street-abbotsford-vic/property-details-buy-residential-11093427/
Abbotsford,309B/ 8 Grosvenor St,apartment,2,472500.0,2017,7,3,private sale,hockingstuart,https://www.realestateview.com.au/real-estate/309b-8-grosvenor-street-abbotsford-vic/property-details-sold-residential-11064974/
Abbotsford,48 Marine Pde,house,3,0,2017,7,8,passed in at auction,Biggin & Scott,https://www.realestateview.com.au/real-estate/48-marine-parade-abbotsford-vic/property-details-buy-residential-11118109/
Abbotsford,3 Paterson St,house,2,0,2017,7,8,auction sale,Biggin & Scott,https://www.realestateview.com.au/real-estate/3-paterson-street-abbotsford-vic/property-details-sold-residential-11118173/
Abbotsford,97 Little Charles St,townhouse,0,0,2017,7,4,private sale,Biggin & Scott,
Abbotsford,B825/ 627 Victoria St,apartment,3,0,2017,7,3,private sale,McGrath Projects,
Abbotsford,A215/ 627 Victoria St,apartment,2,0,2017,6,30,private sale,McGrath Projects,
Aberfeldie,7 Afton St,land,0,2240000.0,2017,7,3,private sale,Barry Plant,https://www.realestateview.com.au/real-estate/7-afton-street-aberfeldie-vic/property-details-sold-residential-11074617/
Airport West,3/ 26 Highridge Cr,unit,3,670000.0,2017,7,8,auction sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/3-26-highridge-crescent-airport-west-vic/property-details-buy-residential-11111915/
Airport West,53 Hillside Gr,house,3,775000.0,2017,6,14,private sale,Barry Plant,
Albert Park,16 Greig St,house,4,3560000.0,2017,7,8,auction sale,Greg Hocking Holdsworth,
Albert Park,14/ 36 Philipson St,apartment,1,564500.0,2017,7,8,auction sale,hockingstuart,https://www.realestateview.com.au/real-estate/14-36-philipson-street-albert-park-vic/property-details-buy-residential-11118243/
Albert Park,103/ 333 Ferrars St,apartment,2,1050000.0,2017,7,6,private sale,Whiting & Co Professionals St Kilda,
Albert Park,25 Merton St,house,4,0,2017,7,8,passed in at auction,Marshall White & Co,https://www.realestateview.com.au/real-estate/25-merton-street-albert-park-vic/property-details-buy-residential-11118231/
Albion,7/ 11-13 Mclean St,unit,3,0,2017,7,8,passed in vendor bid,Sweeney,
Alfredton,9 Cuthberts Rd,house,3,251750.0,2017,7,3,private sale,PRD Nationwide,https://www.realestateview.com.au/real-estate/9-cuthberts-road-alfredton-vic/property-details-sold-residential-11082803/
Alfredton,25 Mimosa Av,house,4,0,2017,6,30,private sale,hockingstuart,https://www.realestateview.com.au/real-estate/25-mimosa-avenue-alfredton-vic/property-details-sold-residential-11117496/
Alfredton,3 Sparkling Cl,house,0,0,2017,6,30,private sale,hockingstuart,
Alma,23 Harkin Ct,house,1,143000.0,2017,7,5,private sale,Ballarat Real Estate Pty Ltd,
Altona,1/ 55 Grieve Pde,house,3,568000.0,2017,7,6,sold before auction,hockingstuart,
Altona,20A Mcbain St,townhouse,4,1155000.0,2017,7,4,sold before auction,hockingstuart,https://www.realestateview.com.au/real-estate/20a-mcbain-street-altona-vic/property-details-sold-residential-11109219/
Altona,3/ 99 Queen St,apartment,2,0,2017,6,27,private sale,hockingstuart,
Altona Meadows,3/ 3-5 Littler Ct,unit,2,406000.0,2017,6,28,sold before auction,Compton Green,https://www.realestateview.com.au/real-estate/3-3-5-littler-court-altona-meadows-vic/property-details-sold-residential-11106414/
Altona North,46-48 Chambers Rd,house,5,1500000.0,2017,7,8,passed in vendor bid,Greg Hocking Elly Partners,
Altona North,22 Knapp St,house,4,1030000.0,2017,7,8,passed in at auction,hockingstuart,https://www.realestateview.com.au/real-estate/22-knapp-street-altona-north-vic/property-details-buy-residential-11121730/
Altona North,8A Mahon Av,house,4,985000.0,2017,7,8,auction sale,Williams RE,https://www.realestateview.com.au/real-estate/8a-mahon-avenue-altona-north-vic/property-details-buy-residential-11112242/
Ararat,2A Kneebone St,house,2,267500.0,2017,7,5,private sale,Ballarat Real Estate Pty Ltd,https://www.realestateview.com.au/real-estate/2a-kneebone-street-ararat-vic/property-details-sold-residential-10923889/
Ararat,140 Lambert St,house,4,300000.0,2017,7,5,private sale,Ballarat Real Estate Pty Ltd,https://www.realestateview.com.au/real-estate/140-lambert-street-ararat-vic/property-details-sold-residential-10939157/
Ararat,369 Barkly St,house,3,230000.0,2017,6,21,private sale,Ballarat Real Estate Pty Ltd,https://www.realestateview.com.au/real-estate/369-barkly-street-ararat-vic/property-details-sold-residential-10771073/
Ararat,36 Port Fairy Rd,house,3,0,2017,7,8,passed in at auction,Landmark Harcourts Ararat,
Armadale,16/ 1 Clendon Rd,apartment,1,398000.0,2017,7,8,auction sale,Thomson,https://www.realestateview.com.au/real-estate/16-1-clendon-road-armadale-vic/property-details-buy-residential-11099695/
Armadale,71/ 503 Orrong Rd,apartment,3,1200000.0,2017,7,8,passed in vendor bid,Gary Peer & Associates,https://www.realestateview.com.au/real-estate/71-503-orrong-road-armadale-vic/property-details-buy-residential-11116133/
Armadale,8/ 74 Denbigh Rd,apartment,2,0,2017,7,1,private sale,hockingstuart,https://www.realestateview.com.au/real-estate/8-74-denbigh-road-armadale-vic/property-details-sold-residential-11031405/
Armadale,9 Beatty Av,house,2,0,2017,6,28,sold before auction,Whitefox Real Estate,
Ascot Vale,2 Railway Pl.E,house,4,865000.0,2017,7,8,auction sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/2-railway-place-east-ascot-vale-vic/property-details-buy-residential-11117544/
Ascot Vale,21 Walter St,house,2,1130000.0,2017,7,8,auction sale,Brad Teal,https://www.realestateview.com.au/real-estate/21-walter-street-ascot-vale-vic/property-details-buy-residential-11111742/
Ascot Vale,10 North St,house,2,0,2017,7,8,auction sale,Barry Plant,https://www.realestateview.com.au/real-estate/10-north-street-ascot-vale-vic/property-details-buy-residential-11113359/
Ascot Vale,2 Bayview Tce,house,4,0,2017,7,1,private sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/2-bayview-terrace-ascot-vale-vic/property-details-sold-residential-11082050/
Ashburton,9 Poulter St,house,3,0,2017,7,8,passed in at auction,Buxton,https://www.realestateview.com.au/real-estate/9-poulter-street-ashburton-vic/property-details-buy-residential-11127352/
Ashburton,46 Warner Av,house,5,0,2017,7,3,private sale,Marshall White & Co,https://www.realestateview.com.au/real-estate/46-warner-avenue-ashburton-vic/property-details-sold-residential-11058522/
Ashwood,2/ 1 Jordan St,unit,3,890000.0,2017,7,9,auction sale,First National Erwin RE Vermont South,https://www.realestateview.com.au/real-estate/2-1-jordan-street-ashwood-vic/property-details-buy-residential-11120506/
Ashwood,27 Yooralla St,house,2,1080000.0,2017,7,3,private sale,Barry Plant,https://www.realestateview.com.au/real-estate/27-yooralla-street-ashwood-vic/property-details-sold-residential-11092717/
Attwood,22 Alison Pl,house,3,510000.0,2017,7,8,auction sale,Jason RE Tullamarine,https://www.realestateview.com.au/real-estate/22-alison-place-attwood-vic/property-details-buy-residential-11118385/
Avondale Heights,29 Brentwood Dr,house,3,820000.0,2017,7,8,auction sale,Moonee Valley RE,
Avondale Heights,6 Ridley Av,townhouse,3,720000.0,2017,7,8,passed in at auction,Harcourts Vision,
Avondale Heights,132 Templewood Cr,house,3,1107500.0,2017,7,8,auction sale,Nelson Alexander,https://www.realestateview.com.au/real-estate/132-templewood-crescent-avondale-heights-vic/property-details-buy-residential-11102066/
Bacchus Marsh,4 Lidgett St,house,3,285000.0,2017,7,8,auction sale,Professionals Ryder RE,https://www.realestateview.com.au/real-estate/4-lidgett-street-bacchus-marsh-vic/property-details-buy-residential-11092089/
Bairnsdale,4 Mckean St,house,2,162000.0,2017,7,8,auction sale,Elders Bairnsdale,https://www.realestateview.com.au/real-estate/4-mckean-street-bairnsdale-vic/property-details-buy-residential-11100587/
Bakery Hill,109 Humffray St.S,house,4,540000.0,2017,7,5,private sale,PRD Nationwide,https://www.realestateview.com.au/real-estate/109-humffray-street-bakery-hill-vic/property-details-sold-residential-10883821/
Balaclava,6/ 100 Westbury St,apartment,1,0,2017,7,8,passed in vendor bid,Biggin & Scott,
Ballarat Central,712 Humffray St.S,house,3,400000.0,2017,6,30,private sale,Buxton,
Ballarat East,3/ 512 York St,house,2,155000.0,2017,7,6,private sale,PRD Nationwide,https://www.realestateview.com.au/real-estate/3-512-york-street-ballarat-east-vic/property-details-sold-residential-10955032/
Ballarat East,401 Morres St,house,3,230000.0,2017,7,5,private sale,Ballarat Real Estate Pty Ltd,
Ballarat East,119 Scott Pde,house,3,272000.0,2017,6,30,private sale,hockingstuart,https://www.realestateview.com.au/real-estate/119-scott-parade-ballarat-east-vic/property-details-sold-residential-11116084/
Ballarat East,40 Stockade St,house,5,0,2017,6,27,private sale,Buxton,https://www.realestateview.com.au/real-estate/40-stockade-street-ballarat-east-vic/property-details-sold-residential-10495983/
Balnarring,179 Balnarring Beach Rd,development site,0,610000.0,2017,6,29,private sale,hockingstuart,https://www.realestateview.com.au/real-estate/179-balnarring-beach-road-balnarring-vic/property-details-buy-residential-11057461/
Balnarring,29 Halsey St,house,3,695000.0,2017,6,15,private sale,Jacobs & Lowe Mornington,
Balwyn,2/ 60 Sweyn St,townhouse,3,1038000.0,2017,6,9,private sale,Noel Jones,
Balwyn,3 Narrak Rd,house,5,0,2017,7,2,private sale,Jellis Craig,https://www.realestateview.com.au/real-estate/3-narrak-road-balwyn-vic/property-details-sold-residential-11091241/
Balwyn North,212/ 3 Tannock St,apartment,2,580000.0,2017,7,8,passed in vendor bid,Fletchers,https://www.realestateview.com.au/real-estate/212-3-tannock-street-balwyn-north-vic/property-details-buy-residential-11113235/
Balwyn North,1/ 48 Kenny St,townhouse,4,0,2017,7,8,auction sale,Fletchers,https://www.realestateview.com.au/real-estate/1-48-kenny-street-balwyn-north-vic/property-details-buy-residential-11116961/
Balwyn North,1/ 16 Lemon Rd,unit,3,0,2017,6,27,private sale,Reuss Partners Real Estate,https://www.realestateview.com.au/real-estate/1-16-lemon-road-balwyn-north-vic/property-details-sold-residential-11127442/
Baxter,116 Fultons Rd,house,3,1050000.0,2017,6,23,private sale,Jacobs & Lowe Mornington,https://www.realestateview.com.au/real-estate/116-fultons-road-baxter-vic/property-details-sold-residential-11108766/
Bayswater,3 Coolibah Cr,house,3,890500.0,2017,7,8,auction sale,K R Peters,https://www.realestateview.com.au/real-estate/3-coolibah-crescent-bayswater-vic/property-details-buy-residential-11103576/
Bayswater,15 Edinburgh Rd,house,5,900000.0,2017,7,8,auction sale,LJ Hooker Boronia,https://www.realestateview.com.au/real-estate/15-edinburgh-road-bayswater-vic/property-details-buy-residential-11106668/
Bayswater,1/ 15 Kingsford St,unit,4,665000.0,2017,7,8,auction sale,Ray White Wantirna,https://www.realestateview.com.au/real-estate/1-15-kingsford-street-bayswater-vic/property-details-buy-residential-11123511/
Bayswater,1/ 20 Kumala Rd,unit,2,520000.0,2017,7,8,auction sale,Ray White Wantirna,https://www.realestateview.com.au/real-estate/1-20-kumala-road-bayswater-vic/property-details-buy-residential-11120914/
