"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Albion","46 Selwyn St","house",2,850000.0,"2017-07-22","passed in vendor bid","Bells Real Estate","https://www.realestateview.com.au/real-estate/46-selwyn-street-albion-vic/property-details-buy-residential-11136593/"
"Albion","9/ 36 Ridley St","apartment",1,170000.0,"2017-07-17","private sale","Stockdale & Leggo Sunshine",""
"Alfredton","9 Calma St","house",4,480000.0,"2017-07-14","private sale","Buxton","https://www.realestateview.com.au/real-estate/9-calma-street-alfredton-vic/property-details-sold-residential-11035191/"
"Alfredton","15 Karol St","house",0,418000.0,"2017-07-03","private sale","Harcourts Ballarat","https://www.realestateview.com.au/real-estate/15-karol-street-alfredton-vic/property-details-sold-residential-11119744/"
"Alfredton","21 Echo Pl","house",2,292500.0,"2017-06-29","private sale","Buxton","https://www.realestateview.com.au/real-estate/21-echo-place-alfredton-vic/property-details-sold-residential-11121434/"
"Alfredton","19 Signature Dr","house",4,"","2017-07-18","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/19-signature-drive-alfredton-vic/property-details-sold-residential-11079833/"
"Altona","1/ 26 Maidstone St","townhouse",4,820000.0,"2017-07-22","sold before auction","hockingstuart","https://www.realestateview.com.au/real-estate/1-26-maidstone-street-altona-vic/property-details-buy-residential-11145670/"
"Altona","64 Queen St","house",4,1360000.0,"2017-07-22","auction sale","Greg Hocking Elly Partners",""
"Altona","16 Cain Ct","house",3,1005000.0,"2017-07-17","sold before auction","Barlow McEwan Tribe",""
"Altona","9 Robin St","house",3,1050000.0,"2017-07-17","auction sale","Barlow McEwan Tribe",""
"Altona","72 Mcintyre Dr","house",3,852500.0,"2017-07-11","sold before auction","hockingstuart","https://www.realestateview.com.au/real-estate/72-mcintyre-drive-altona-vic/property-details-sold-residential-11140666/"
"Altona","174 Queen St","house",0,"","2017-07-21","sold before auction","R T Edgar",""
"Altona Meadows","52 Shirley St","house",3,620000.0,"2017-07-22","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/52-shirley-street-altona-meadows-vic/property-details-buy-residential-11142183/"
"Altona North","313 Millers Rd","house",4,805000.0,"2017-07-22","auction sale","Sweeney",""
"Altona North","2/ 16 Stapley Cr","unit",2,510000.0,"2017-07-22","auction sale","Sweeney",""
"Altona North","15 Ronald Av","townhouse",3,737000.0,"2017-07-16","private sale","R T Edgar",""
"Altona North","40 Seventh Av","house",3,835000.0,"2017-07-15","auction sale","Sweeney",""
"Altona North","3/ 7 Prentice St","townhouse",2,650000.0,"2017-07-14","private sale","R T Edgar",""
"Altona North","2/ 7 Prentice St","townhouse",2,650000.0,"2017-07-14","private sale","R T Edgar",""
"Altona North","4/ 7 Prentice St","townhouse",2,650000.0,"2017-07-14","private sale","R T Edgar",""
"Altona North","131 Chambers Rd","townhouse",3,"","2017-07-22","auction sale","Greg Hocking Elly Partners",""
"Altona North","12 Chambers Rd","house",3,"","2017-07-20","sold before auction","R T Edgar Boroondara","https://www.realestateview.com.au/real-estate/12-chambers-road-altona-north-vic/property-details-sold-residential-11141506/"
"Altona North","3&4/ 54A Mills St","townhouse",2,"","2017-07-19","private sale","hockingstuart",""
"Ardeer","48 Mclaughlin St","house",3,645000.0,"2017-07-22","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/48-mclaughlin-street-ardeer-vic/property-details-buy-residential-11136825/"
"Armadale","16/ 74 Denbigh Rd","apartment",2,486000.0,"2017-07-22","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/16-74-denbigh-road-armadale-vic/property-details-buy-residential-11150924/"
"Armadale","2/ 579 Dandenong Rd","apartment",2,522000.0,"2017-07-20","sold before auction","hockingstuart","https://www.realestateview.com.au/real-estate/2-579-dandenong-road-armadale-vic/property-details-sold-residential-11150945/"
"Arthurs Seat","10 Cloud St","land",0,460000.0,"2017-07-18","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/10-cloud-street-arthurs-seat-vic/property-details-sold-residential-11149912/"
"Ascot Vale","2/ 41 Sandown Rd","townhouse",3,855000.0,"2017-07-22","auction sale","alexkarbon",""
"Ascot Vale","85 The Parade","house",3,1310000.0,"2017-07-22","sold before auction","Brad Teal","https://www.realestateview.com.au/real-estate/85-the-parade-ascot-vale-vic/property-details-buy-residential-11141922/"
"Ascot Vale","67 The Parade","house",2,1035000.0,"2017-07-22","auction sale","alexkarbon",""
"Ascot Vale","224 Ascot Vale Rd","house",3,"","2017-07-18","sold before auction","McDonald Upton","https://www.realestateview.com.au/real-estate/224-ascot-vale-road-ascot-vale-vic/property-details-sold-residential-11145973/"
"Ashburton","13 Baird St","house",3,"","2017-07-22","auction sale","Buxton","https://www.realestateview.com.au/real-estate/13-baird-street-ashburton-vic/property-details-buy-residential-11141202/"
"Ashwood","5 Kiewa St","house",4,1450000.0,"2017-07-22","auction sale","Fletchers","https://www.realestateview.com.au/real-estate/5-kiewa-street-ashwood-vic/property-details-sold-residential-11159725/"
"Ashwood","12 May Park Av","house",4,1838000.0,"2017-07-22","auction sale","Harcourts Mt Waverley",""
"Ashwood","47B Vannam Dr","townhouse",3,1060000.0,"2017-07-22","auction sale","Buxton","https://www.realestateview.com.au/real-estate/47b-vannam-drive-ashwood-vic/property-details-buy-residential-11142043/"
"Ashwood","66 Silver Ash Av","house",3,"","2017-07-22","passed in at auction","Buxton","https://www.realestateview.com.au/real-estate/66-silver-ash-avenue-ashwood-vic/property-details-buy-residential-11127286/"
"Aspendale","14 Ebb St","house",3,970000.0,"2017-07-22","passed in vendor bid","hockingstuart","https://www.realestateview.com.au/real-estate/14-ebb-street-aspendale-vic/property-details-buy-residential-11148033/"
"Aspendale","8A Lawrence Av","townhouse",2,711000.0,"2017-07-22","auction sale","Hodges","https://www.realestateview.com.au/real-estate/8a-lawrence-avenue-aspendale-vic/property-details-buy-residential-11150489/"
"Aspendale Gardens","12 Pacific Dr","house",4,840000.0,"2017-07-22","passed in vendor bid","Barry Plant",""
"Avondale Heights","26 Clarendon St","house",4,665000.0,"2017-07-22","passed in at auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/26-clarendon-street-avondale-heights-vic/property-details-buy-residential-11136549/"
"Avondale Heights","49 Ridge Dr","house",3,750000.0,"2017-07-22","passed in at auction","Barry Plant","https://www.realestateview.com.au/real-estate/49-ridge-drive-avondale-heights-vic/property-details-buy-residential-11136352/"
"Avondale Heights","55 Ridge Dr","house",5,800000.0,"2017-07-22","passed in vendor bid","Barry Plant","https://www.realestateview.com.au/real-estate/55-ridge-drive-avondale-heights-vic/property-details-buy-residential-11144386/"
"Bacchus Marsh","Lot 304 Clifton Dr","land",0,229500.0,"2017-07-06","private sale","Barry Plant",""
"Balaclava","1/ 40 Sycamore Gr","apartment",1,450000.0,"2017-07-12","sold before auction","Biggin & Scott",""
"Balaclava","5/ 380 Carlisle St","townhouse",3,"","2017-07-23","auction sale","Gary Peer & Associates",""
"Ballarat Central","308A Drummond St.N","house",3,"","2017-07-22","passed in vendor bid","Blue Ribbon Ballarat",""
"Ballarat North","23 Lilley St","house",3,280000.0,"2017-07-14","sold before auction","Wilson Estate Agents","https://www.realestateview.com.au/real-estate/23-lilley-street-ballarat-north-vic/property-details-buy-residential-11152620/"
"Ballarat North","332 Walker St","house",4,520000.0,"2017-07-01","private sale","Buxton","https://www.realestateview.com.au/real-estate/332-walker-street-ballarat-north-vic/property-details-sold-residential-10964920/"
"Balwyn","9/ 3 Boston Rd","unit",2,800000.0,"2017-07-22","auction sale","Langwell Harper",""
"Balwyn","5 Tedstone Cr","house",5,2400000.0,"2017-07-22","passed in vendor bid","Fletchers","https://www.realestateview.com.au/real-estate/5-tedstone-crescent-balwyn-vic/property-details-buy-residential-11138609/"
"Balwyn","4/ 193 Whitehorse Rd","villa",2,710000.0,"2017-07-22","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/4-193-whitehorse-road-balwyn-vic/property-details-buy-residential-11150676/"
"Balwyn","7 Austin St","house",4,"","2017-07-21","sold before auction","Noel Jones","https://www.realestateview.com.au/real-estate/7-austin-street-balwyn-vic/property-details-sold-residential-11091947/"
"Balwyn North","7 Adeney St","house",4,2400000.0,"2017-07-22","passed in vendor bid","hockingstuart","https://www.realestateview.com.au/real-estate/7-adeney-street-balwyn-north-vic/property-details-buy-residential-11133880/"
"Balwyn North","1120 Burke Rd","house",3,2668000.0,"2017-07-22","auction sale","Noel Jones","https://www.realestateview.com.au/real-estate/1120-burke-road-balwyn-north-vic/property-details-buy-residential-11136444/"
"Balwyn North","4 Carrington St","house",4,1750000.0,"2017-07-22","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/4-carrington-street-balwyn-north-vic/property-details-buy-residential-11145202/"
"Balwyn North","67 Winfield Rd","house",4,1850000.0,"2017-07-22","auction sale","Fletchers","https://www.realestateview.com.au/real-estate/67-winfield-road-balwyn-north-vic/property-details-buy-residential-11126815/"
"Balwyn North","138 Mountain View Rd","house",3,1655000.0,"2017-06-27","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/138-mountain-view-road-balwyn-north-vic/property-details-sold-residential-11043174/"
"Balwyn North","3 Abbott St","house",4,"","2017-07-21","private sale","Fletchers","https://www.realestateview.com.au/real-estate/3-abbott-street-balwyn-north-vic/property-details-buy-residential-10900916/"
"Bannockburn","10 Mckenna St","house",4,488500.0,"2017-07-21","private sale","Buxton","https://www.realestateview.com.au/real-estate/10-mckenna-street-bannockburn-vic/property-details-sold-residential-11166646/"
"Baxter","2 Box Ct","house",3,530000.0,"2017-07-14","private sale","Eview Group Frankston",""
"Bayswater North","5 Wattle Valley Ct","house",5,982500.0,"2017-07-22","passed in at auction","Biggin & Scott Knox",""
"Beaconsfield","12 Windsor Dr","house",4,670000.0,"2017-07-17","sold before auction","Harcourts Berwick",""
"Beaumaris","16A Coronet Gr","townhouse",3,1850000.0,"2017-07-22","passed in at auction","McGrath","https://www.realestateview.com.au/real-estate/16a-coronet-grove-beaumaris-vic/property-details-buy-residential-11146079/"
"Beaumaris","2 Chateau Gr","house",0,1700000.0,"2017-07-21","private sale","Hodges",""
"Beaumaris","381 Balcombe Rd","townhouse",3,1245000.0,"2017-07-12","private sale","Buxton",""
"Beaumaris","28 Tibbles St","house",0,"","2017-07-20","private sale","Hodges",""
"Beaumaris","7 Ward St","house",4,"","2017-07-20","private sale","Hodges","https://www.realestateview.com.au/real-estate/7-ward-street-beaumaris-vic/property-details-sold-residential-11163221/"
"Belgrave","96 Belgrave Hallam Rd","house",3,"","2017-07-22","auction sale","Stockdale & Leggo Bayswater","https://www.realestateview.com.au/real-estate/96-belgrave-hallam-road-belgrave-vic/property-details-sold-residential-11151785/"
"Belgrave Heights","35 Lockwood Rd","house",4,670000.0,"2017-07-06","private sale","Fletchers","https://www.realestateview.com.au/real-estate/35-lockwood-road-belgrave-heights-vic/property-details-buy-residential-11106219/"
"Bell Post Hill","102 Wolseley Gr","house",3,"","2017-07-19","auction sale","Buxton","https://www.realestateview.com.au/real-estate/102-wolseley-grove-bell-post-hill-vic/property-details-sold-residential-11132548/"
"Bellfield","9 Sullivan St","house",2,906000.0,"2017-07-22","auction sale","Miles RE","https://www.realestateview.com.au/real-estate/9-sullivan-street-bellfield-vic/property-details-buy-residential-11147368/"
"Belmont","1A Lloyd St","house",3,368000.0,"2017-07-22","auction sale","McGrath","https://www.realestateview.com.au/real-estate/1a-lloyd-street-belmont-vic/property-details-buy-residential-11144830/"
"Belmont","21 Hawthorn Av","house",3,487000.0,"2017-07-10","private sale","Buxton","https://www.realestateview.com.au/real-estate/21-hawthorn-avenue-belmont-vic/property-details-buy-residential-11117807/"
"Belmont","3/ 221 Roslyn Rd","townhouse",3,430000.0,"2017-07-07","private sale","Buxton","https://www.realestateview.com.au/real-estate/3-221-roslyn-road-belmont-vic/property-details-buy-residential-11011723/"
"Belmont","19 The Avenue","land",0,665000.0,"2017-07-07","sold before auction","Buxton","https://www.realestateview.com.au/real-estate/19-the-avenue-belmont-vic/property-details-sold-residential-11136970/"
"Belmont","93 Laura Av","house",3,"","2017-07-19","auction sale","Buxton","https://www.realestateview.com.au/real-estate/93-laura-avenue-belmont-vic/property-details-sold-residential-11130982/"
"Belmont","11 Cambridge St","house",2,"","2017-07-16","sold before auction","Maxwell Collins Geelong","https://www.realestateview.com.au/real-estate/11-cambridge-street-belmont-vic/property-details-sold-residential-11138560/"
"Bentleigh","11 Buckingham Av","house",3,1640000.0,"2017-07-22","auction sale","Woodards","https://www.realestateview.com.au/real-estate/11-buckingham-avenue-bentleigh-vic/property-details-buy-residential-11153816/"
"Bentleigh","34B Marquis Rd","townhouse",4,1450000.0,"2017-07-22","passed in at auction","Buxton",""
"Bentleigh","22 Mortimore St","house",3,1610000.0,"2017-07-22","auction sale","Buxton","https://www.realestateview.com.au/real-estate/22-mortimore-street-bentleigh-vic/property-details-buy-residential-11120622/"
"Bentleigh","2/ 21 Vickery St","apartment",2,410000.0,"2017-07-22","passed in at auction","hockingstuart","https://www.realestateview.com.au/real-estate/2-21-vickery-street-bentleigh-vic/property-details-buy-residential-11150168/"
"Bentleigh","12 Wood St","house",5,1500000.0,"2017-07-22","passed in at auction","hockingstuart","https://www.realestateview.com.au/real-estate/12-wood-street-bentleigh-vic/property-details-buy-residential-11151811/"
"Bentleigh","7/ 1-3 Anderson St","unit",2,700000.0,"2017-07-17","private sale","Buxton",""
"Bentleigh East","1A Benina St","unit",2,860000.0,"2017-07-22","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/1a-benina-street-bentleigh-east-vic/property-details-buy-residential-11149909/"
"Bentleigh East","2 Julis St","townhouse",4,1350000.0,"2017-07-15","private sale","Gary Peer & Associates",""
"Bentleigh East","54 East Boundary Rd","townhouse",4,"","2017-07-17","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/54-east-boundary-road-bentleigh-east-vic/property-details-sold-residential-11090724/"
"Bentleigh East","52 Paloma St","house",4,"","2017-06-22","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/52-paloma-street-bentleigh-east-vic/property-details-sold-residential-11063168/"
"Berwick","2 Wilmott Cl","house",4,627000.0,"2017-07-23","auction sale","O'Brien Real Estate",""
"Berwick","2 Northgate Dr","house",4,775000.0,"2017-07-22","passed in vendor bid","O'Brien Real Estate",""
"Berwick","5 Russel Av","house",3,755000.0,"2017-07-22","auction sale","O'Brien Real Estate",""
"Berwick","13 Willslie Cr","house",3,503500.0,"2017-07-22","auction sale","LJ Hooker Berwick","https://www.realestateview.com.au/real-estate/13-willslie-crescent-berwick-vic/property-details-buy-residential-11153517/"
"Black Rock","19/ 310 Beach Rd","apartment",2,535000.0,"2017-07-11","private sale","Buxton",""
"Black Rock","2/ 325 Beach Rd","apartment",3,"","2017-07-11","private sale","Buxton","https://www.realestateview.com.au/real-estate/2-325-beach-road-black-rock-vic/property-details-sold-residential-11159839/"
"Blackburn","488 Middleborough Rd","house",3,1020000.0,"2017-07-22","passed in at auction","Jellis Craig","https://www.realestateview.com.au/real-estate/488-middleborough-road-blackburn-vic/property-details-buy-residential-11144257/"
"Blackburn","74 Williams Rd","house",3,1236000.0,"2017-07-19","private sale","McGrath",""
"Blackburn","5/ 5 Pakenham St","apartment",2,650000.0,"2017-07-06","private sale","Reuss Partners Real Estate","https://www.realestateview.com.au/real-estate/5-5-pakenham-street-blackburn-vic/property-details-sold-residential-11136431/"
"Blackburn","1/ 21 Lithgow Av","unit",2,"","2017-07-22","auction sale","Noel Jones","https://www.realestateview.com.au/real-estate/1-21-lithgow-avenue-blackburn-vic/property-details-buy-residential-11141348/"
"Blackburn","24 Pakenham St","townhouse",4,"","2017-07-22","auction sale","Woodards","https://www.realestateview.com.au/real-estate/24-pakenham-street-blackburn-vic/property-details-buy-residential-11130330/"
"Blackburn","2/ 5 Marian Ct","townhouse",3,"","2017-06-29","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/2-5-marian-court-blackburn-vic/property-details-sold-residential-11088822/"
"Blackburn South","2A Stewart Av","unit",3,874000.0,"2017-07-22","auction sale","Fletchers","https://www.realestateview.com.au/real-estate/2a-stewart-avenue-blackburn-south-vic/property-details-sold-residential-11141888/"
"Blairgowrie","172 Canterbury Jetty Rd","house",4,1275000.0,"2017-07-18","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/172-canterbury-jetty-road-blairgowrie-vic/property-details-sold-residential-11090542/"
"Boho","44 Welshs Rd","land",0,535000.0,"2017-07-15","sold before auction","Ruralco Property","https://www.realestateview.com.au/real-estate/44-welshs-rd-boho-vic/property-details-sold-residential-11147986/"
"Bonbeach","39 Broadway","house",3,2020000.0,"2017-07-22","auction sale","O'Brien Real Estate","https://www.realestateview.com.au/real-estate/39-broadway-bonbeach-vic/property-details-buy-residential-11141556/"
"Boronia","2/ 3 Boronia Rd","unit",3,585000.0,"2017-07-22","auction sale","iTRAK RE","https://www.realestateview.com.au/real-estate/2-3-boronia-road-boronia-vic/property-details-buy-residential-11158468/"
"Boronia","41 Southey Rd","house",3,792000.0,"2017-07-22","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/41-southey-road-boronia-vic/property-details-buy-residential-11149522/"
"Boronia","16B Girdwood Rd","house",3,652000.0,"2017-07-18","private sale","Mcgrath",""
"Boronia","203/ 5 Woodvale Rd","apartment",1,316950.0,"2017-07-11","private sale","Barry Plant",""
"Boronia","7/ 43 Chandler Rd","townhouse",2,490000.0,"2017-07-10","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/7-43-chandler-road-boronia-vic/property-details-sold-residential-11144401/"
"Boronia","10 Bouganville St","house",3,683000.0,"2017-07-04","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/10-bouganville-street-boronia-vic/property-details-sold-residential-11132388/"
"Boronia","203/ 8 Tulip Cr","apartment",1,310950.0,"2017-06-29","private sale","Barry Plant",""
"Box Hill","8/ 1 Via Media","unit",2,755000.0,"2017-07-22","auction sale","Woodards","https://www.realestateview.com.au/real-estate/8-1-via-media-box-hill-vic/property-details-buy-residential-11130111/"
"Box Hill","102/ 6-8 Wellington Rd","apartment",2,490000.0,"2017-07-22","auction sale","Ray White Blackburn","https://www.realestateview.com.au/real-estate/102-6-8-wellington-road-box-hill-vic/property-details-buy-residential-11129121/"
"Box Hill","2/ 5 Kent Rd","unit",2,"","2017-07-22","passed in at auction","Fletchers","https://www.realestateview.com.au/real-estate/2-5-kent-road-box-hill-vic/property-details-buy-residential-11140849/"
"Box Hill","2/ 8 Via Media","townhouse",3,"","2017-07-22","passed in at auction","JRW Property International",""
"Box Hill North","111B Clyde St","unit",3,1005000.0,"2017-07-22","auction sale","R T Edgar Boroondara","https://www.realestateview.com.au/real-estate/111b-clyde-street-box-hill-north-vic/property-details-buy-residential-11155251/"
"Box Hill North","19 Mckean St","house",4,1630000.0,"2017-07-22","auction sale","Noel Jones","https://www.realestateview.com.au/real-estate/19-mckean-street-box-hill-north-vic/property-details-buy-residential-11146851/"
"Box Hill North","4/ 78 Severn St","unit",2,715000.0,"2017-07-22","auction sale","Ray White Box Hill","https://www.realestateview.com.au/real-estate/4-78-severn-street-box-hill-north-vic/property-details-buy-residential-11143985/"
"Box Hill North","19 Garden St","house",5,"","2017-07-21","sold before auction","Philip Webb","https://www.realestateview.com.au/real-estate/19-garden-street-box-hill-north-vic/property-details-buy-residential-11129122/"
"Box Hill North","1 Trawool St","apartment",2,"","2017-07-18","private sale","hockingstuart",""
"Box Hill South","938 Canterbury Rd","house",4,1280000.0,"2017-07-22","passed in vendor bid","Lindellas First National","https://www.realestateview.com.au/real-estate/938-canterbury-road-box-hill-south-vic/property-details-buy-residential-11136355/"
"Box Hill South","2/ 240 Elgar Rd","house",4,1221000.0,"2017-07-22","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/2-240-elgar-road-box-hill-south-vic/property-details-buy-residential-11141568/"
"Box Hill South","15 Jellicoe St","house",3,1409000.0,"2017-07-22","auction sale","Lindellas First National","https://www.realestateview.com.au/real-estate/15-jellicoe-street-box-hill-south-vic/property-details-buy-residential-11131059/"
"Box Hill South","17 Campbell Pde","house",3,"","2017-07-22","auction sale","Woodards","https://www.realestateview.com.au/real-estate/17-campbell-parade-box-hill-south-vic/property-details-buy-residential-11126461/"
"Braybrook","12/ 27 Marnoo St","townhouse",3,560000.0,"2017-07-22","auction sale","Sweeney",""
"Breakwater","8 Hodges Ct","house",3,311000.0,"2017-07-22","auction sale","Harcourts North Geelong","https://www.realestateview.com.au/real-estate/8-hodges-court-breakwater-vic/property-details-buy-residential-11141941/"
"Breamlea","77 Horwood Dr","house",5,860000.0,"2017-07-22","passed in at auction","Hayden Ocean Grove","https://www.realestateview.com.au/real-estate/77-horwood-drive-breamlea-vic/property-details-buy-residential-11062040/"
"Briar Hill","142 St Helena Rd","house",3,731000.0,"2017-07-22","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/142-st-helena-road-briar-hill-vic/property-details-buy-residential-11149965/"
"Brighton","278 St Kilda St","house",4,2900000.0,"2017-07-22","passed in vendor bid","Hodges","https://www.realestateview.com.au/real-estate/278-st-kilda-street-brighton-vic/property-details-buy-residential-11134017/"
"Brighton East","4/ 3 Gleniffer Av","unit",2,620000.0,"2017-07-22","auction sale","Buxton","https://www.realestateview.com.au/real-estate/4-3-gleniffer-avenue-brighton-east-vic/property-details-buy-residential-11144811/"
"Brighton East","10 Grant St","house",3,1500000.0,"2017-07-22","auction sale","Hodges",""
"Brighton East","8 Robinson St","house",3,"","2017-07-22","auction sale","Follett & Co.",""
"Broadford","5 First St","house",3,270000.0,"2017-07-22","auction sale","Stuart Lauder Real Estate",""
"Broadmeadows","39 Blair St","land",1,1100000.0,"2017-07-22","passed in vendor bid","Stockdale & Leggo Glenroy","https://www.realestateview.com.au/real-estate/39-blair-street-broadmeadows-vic/property-details-buy-residential-11147569/"
"Broadmeadows","132-134 Cuthbert St","house",6,1325000.0,"2017-07-22","auction sale","YPA Estate Agents",""
"Broadmeadows","82 Cuthbert St","unit",3,450000.0,"2017-07-22","auction sale","YPA Estate Agents",""
"Broadmeadows","4 Holberry St","house",3,560000.0,"2017-07-22","auction sale","YPA Estate Agents",""
"Broadmeadows","1 Lorica Av","house",3,576000.0,"2017-07-22","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/1-lorica-avenue-broadmeadows-vic/property-details-buy-residential-11142013/"
"Brookfield","39 Saltbush Cr","house",4,460000.0,"2017-07-19","private sale","hockingstuart",""
"Brown Hill","3 Burgadale Ct","house",4,429000.0,"2017-06-26","private sale","Wilson Estate Agents","https://www.realestateview.com.au/real-estate/3-burgadale-court-brown-hill-vic/property-details-buy-residential-11049174/"
"Brown Hill","14 Ritchie St","house",0,"","2017-07-17","private sale","hockingstuart",""
"Brown Hill","4 Hillview Rd","house",3,"","2017-06-23","private sale","Wilson Estate Agents","https://www.realestateview.com.au/real-estate/4-hillview-road-brown-hill-vic/property-details-sold-residential-11138638/"
"Brunswick","54 Dunstan Av","house",2,1110000.0,"2017-07-22","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/54-dunstan-avenue-brunswick-vic/property-details-buy-residential-11136510/"
"Brunswick","9 First Av","house",3,1260000.0,"2017-07-22","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/9-first-avenue-brunswick-vic/property-details-buy-residential-11151187/"
"Brunswick","24 Mitchell St","house",4,1790000.0,"2017-07-22","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/24-mitchell-street-brunswick-vic/property-details-buy-residential-11149808/"
"Brunswick","23/ 1 Pottert Ct","apartment",1,345000.0,"2017-07-20","private sale","Walshe & Whitelock",""
"Brunswick","3/ 1-31 Lux Way","apartment",1,"","2017-07-22","passed in vendor bid","Ray White Brunswick","https://www.realestateview.com.au/real-estate/3-1-31-lux-way-brunswick-vic/property-details-buy-residential-11139790/"
"Brunswick East","315/ 408 Lygon St","apartment",1,370000.0,"2017-07-22","passed in vendor bid","Jellis Craig","https://www.realestateview.com.au/real-estate/315-408-lygon-street-brunswick-east-vic/property-details-buy-residential-11150282/"
"Brunswick East","408/ 1 Brunswick Rd","apartment",1,390500.0,"2017-07-20","auction sale","Ray White Brunswick","https://www.realestateview.com.au/real-estate/408-1-brunswick-road-brunswick-east-vic/property-details-sold-residential-11138259/"
"Brunswick East","B104/ 55 John St","apartment",2,610000.0,"2017-07-20","sold before auction","Woodards","https://www.realestateview.com.au/real-estate/b104-55-john-street-brunswick-east-vic/property-details-sold-residential-11151161/"
"Brunswick West","1/ 78 Melville Rd","townhouse",2,592000.0,"2017-07-22","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/1-78-melville-road-brunswick-west-vic/property-details-buy-residential-11150090/"
"Bulleen","37 Vista St","house",6,1480000.0,"2017-07-20","private sale","Hudson Bond Doncaster",""
"Bulleen","68 Yarra Valley Blvd","house",4,1200000.0,"2017-07-18","passed in at auction","Ray White Manningham","https://www.realestateview.com.au/real-estate/68-yarra-valley-boulevard-bulleen-vic/property-details-buy-residential-11145145/"
"Bulleen","3/ 51-53 Yarra Valley Blvd","townhouse",3,"","2017-07-22","passed in at auction","Buxton","https://www.realestateview.com.au/real-estate/3-51-53-yarra-valley-boulevard-bulleen-vic/property-details-buy-residential-11124957/"
"Bundoora","22 Alma Rd","house",4,800000.0,"2017-07-22","auction sale","Ray White Bundoora","https://www.realestateview.com.au/real-estate/22-alma-road-bundoora-vic/property-details-sold-residential-11135331/"
"Bundoora","43 Cheadle Cr","house",5,999000.0,"2017-07-22","auction sale","Ray White Bundoora","https://www.realestateview.com.au/real-estate/43-cheadle-crescent-bundoora-vic/property-details-buy-residential-11122860/"
