"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","6/ 219 Nicholson St","apartment",2,500000.0,"2016-06-18","auction sale","Collins Simms","http://www.realestateview.com.au/real-estate/6-219-nicholson-street-abbotsford-vic/property-details-buy-residential-10240382/"
"Abbotsford","52A William St","house",2,1100000.0,"2016-06-18","passed in at auction","Biggin & Scott","http://www.realestateview.com.au/real-estate/52a-william-street-abbotsford-vic/property-details-buy-residential-10240454/"
"Abbotsford","45 Nicholson St","land",0,1900000.0,"2016-06-10","private sale","Jellis Craig",""
"Abbotsford","43 Nicholson St","land",0,1900000.0,"2016-06-09","private sale","Jellis Craig",""
"Aberfeldie","29 Beaver St","house",5,1740000.0,"2016-06-18","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/29-beaver-street-aberfeldie-vic/property-details-buy-residential-10238736/"
"Airport West","5/ 41 Hillside Gr","townhouse",2,460000.0,"2016-06-18","passed in vendor bid","Nelson Alexander",""
"Airport West","1/ 41 Hillside Gr","townhouse",2,460000.0,"2016-06-18","passed in vendor bid","Nelson Alexander",""
"Airport West","3/ 86 Marshall Rd","villa",2,425000.0,"2016-06-18","passed in at auction","David Rubinic RE",""
"Airport West","1/ 7 Lock St","townhouse",3,630000.0,"2016-06-16","private sale","Barry Plant",""
"Airport West","2/ 7 Lock St","townhouse",3,630000.0,"2016-06-14","private sale","Barry Plant",""
"Airport West","3/ 7 South Rd","townhouse",3,540000.0,"2016-06-14","sold before auction","Nelson Alexander","http://www.realestateview.com.au/real-estate/3-7-south-road-airport-west-vic/property-details-buy-residential-10228423/"
"Airport West","1-3 Moorna Dr","house",4,"","2016-06-18","passed in at auction","Barry Plant",""
"Albert Park","55 Withers St","house",4,2800000.0,"2016-06-18","passed in vendor bid","Cayzer","http://www.realestateview.com.au/real-estate/55-withers-street-albert-park-vic/property-details-buy-residential-10235259/"
"Albert Park","55 Kerferd Rd","house",2,"","2016-06-18","auction sale","Dixon Kestles South Melbourne","http://www.realestateview.com.au/real-estate/55-kerferd-road-albert-park-vic/property-details-buy-residential-10232341/"
"Albert Park","36 Ashworth St","house",3,"","2016-06-03","sold before auction","Marshall White & Co","http://www.realestateview.com.au/real-estate/36-ashworth-street-albert-park-vic/property-details-sold-residential-10243266/"
"Alfredton","50 Chase Blvd","house",3,290000.0,"2016-06-18","auction sale","Harcourts Ballarat","http://www.realestateview.com.au/real-estate/50-chase-boulevard-alfredton-vic/property-details-buy-residential-10234074/"
"Alfredton","29 Munro St","house",0,"","2016-06-16","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/29-munro-street-alfredton-vic/property-details-buy-residential-10137615/"
"Alphington","5/ 23 Grange Rd","unit",2,585000.0,"2016-06-18","passed in at auction","Harcourts Preston",""
"Alphington","10/ 2-10 Fulham Rd","townhouse",3,"","2016-06-18","auction sale","R T Edgar Boroondara","http://www.realestateview.com.au/real-estate/10-2-10-fulham-road-alphington-vic/property-details-buy-residential-10256944/"
"Altona","2/ 261 Esplanade","unit",2,450000.0,"2016-06-02","private sale","Compton Green",""
"Altona Meadows","17 Tomkin Ct","house",4,500000.0,"2016-06-18","passed in at auction","Sweeney","http://www.realestateview.com.au/real-estate/17-tomkin-court-altona-meadows-vic/property-details-buy-residential-10235209/"
"Altona North","61 Cooper Av","house",3,765000.0,"2016-06-18","auction sale","Greg Hocking Elly Partners",""
"Altona North","10 Freemans Rd","house",3,750000.0,"2016-06-18","passed in vendor bid","Greg Hocking Elly Partners",""
"Ardeer","56 Holt St","land",0,411000.0,"2016-06-18","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/56-holt-street-ardeer-vic/property-details-buy-residential-10223036/"
"Ardeer","28 Rockbank Rd","house",4,945000.0,"2016-05-31","private sale","Biggin & Scott",""
"Armadale","7/ 579 Dandenong Rd","apartment",2,490000.0,"2016-06-18","passed in at auction","Ray White Carnegie","http://www.realestateview.com.au/real-estate/7-579-dandenong-road-armadale-vic/property-details-buy-residential-10239167/"
"Armadale","19 Glassford St","house",3,2365000.0,"2016-06-18","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/19-glassford-street-armadale-vic/property-details-buy-residential-10242542/"
"Armadale","14 New St","house",3,1300000.0,"2016-06-18","passed in vendor bid","Jellis Craig","http://www.realestateview.com.au/real-estate/14-new-street-armadale-vic/property-details-buy-residential-10239442/"
"Armadale","7/ 501 Orrong Rd","apartment",3,731000.0,"2016-06-18","auction sale","Gary Peer & Associates","http://www.realestateview.com.au/real-estate/7-501-orrong-road-armadale-vic/property-details-buy-residential-10236375/"
"Armadale","6 St Georges Rd","house",4,2625000.0,"2016-06-18","passed in at auction","Marshall White & Co","http://www.realestateview.com.au/real-estate/6-st-georges-road-armadale-vic/property-details-buy-residential-10242050/"
"Armadale","1/ 13 Denbigh Rd","townhouse",3,"","2016-06-18","passed in vendor bid","Marshall White & Co","http://www.realestateview.com.au/real-estate/1-13-denbigh-road-armadale-vic/property-details-buy-residential-10241984/"
"Armadale","9/ 38 Northcote Rd","apartment",2,"","2016-06-08","sold before auction","Jellis Craig","http://www.realestateview.com.au/real-estate/9-38-northcote-road-armadale-vic/property-details-sold-residential-10238916/"
"Ascot Vale","2/ 225 Maribyrnong Rd","townhouse",2,705000.0,"2016-06-18","auction sale","Brad Teal","http://www.realestateview.com.au/real-estate/2-225-maribyrnong-road-ascot-vale-vic/property-details-buy-residential-10232145/"
"Ascot Vale","12/ 9 Milton St","unit",2,442000.0,"2016-06-18","auction sale","alexkarbon",""
"Ashburton","3/ 75 Victory Blvd","house",3,968000.0,"2016-06-18","auction sale","Jellis Craig","http://www.realestateview.com.au/real-estate/3-75-victory-boulevard-ashburton-vic/property-details-buy-residential-10238914/"
"Ashburton","50A Baker Pde","house",4,1730000.0,"2016-05-21","sold before auction","hockingstuart","http://www.realestateview.com.au/real-estate/50a-baker-parade-ashburton-vic/property-details-sold-residential-10223475/"
