"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","100 Little Charles St","land",0,1260000.0,"2018-09-01","auction sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/100-little-charles-street-abbotsford-vic/property-details-sold-residential-12031724/"
"Abbotsford","717A/609 Victoria St","apartment",2,,"2018-09-01","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/717a-609-victoria-street-abbotsford-vic/property-details-buy-residential-12091114/"
"Abbotsford","A608/627 Victoria St","apartment",1,,"2018-08-28","private sale","McGrath Projects",""
"Aberfeldie","11A May St","house",4,,"2018-08-21","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/11a-may-street-aberfeldie-vic/property-details-sold-residential-11998718/"
"Airport West","47 Hillside Gr","house",3,750000.0,"2018-09-01","passed in at auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/47-hillside-grove-airport-west-vic/property-details-buy-residential-12005782/"
"Airport West","5A South Rd","unit",3,685000.0,"2018-09-01","passed in at auction","Brad Teal","https://www.realestateview.com.au/real-estate/5a-south-road-airport-west-vic/property-details-buy-residential-12026777/"
"Albanvale","34 Delamare Dr","house",3,530000.0,"2018-09-01","passed in vendor bid","People In RE",""
"Albion","84 King Edward Av","house",2,775000.0,"2018-09-01","auction sale","Jas Stephens - Yarraville",""
"Albion","1/129 Anderson Rd","unit",2,,"2018-09-01","passed in at auction","Burnham",""
"Alfredton","4 Grosvenor Ct","house",0,400000.0,"2018-08-28","private sale","Harcourts Ballarat","https://www.realestateview.com.au/real-estate/4-grosvenor-court-alfredton-vic/property-details-sold-residential-12070055/"
"Alfredton","7 Arwon Cr","house",0,460000.0,"2018-08-18","private sale","Harcourts Ballarat","https://www.realestateview.com.au/real-estate/7-arwon-crescent-alfredton-vic/property-details-sold-residential-12020674/"
"Alfredton","2/71 Gillies St","house",3,379900.0,"2018-08-14","private sale","PRD Nationwide",""
"Alfredton","5 Parkmead Way","house",4,522500.0,"2018-08-10","private sale","Wilson Estate Agents","https://www.realestateview.com.au/real-estate/5-parkmead-way-alfredton-vic/property-details-buy-residential-11808842/"
"Alphington","4/96 Yarralea St","apartment",2,520000.0,"2018-09-01","passed in vendor bid","Nelson Alexander","https://www.realestateview.com.au/real-estate/4-96-yarralea-street-alphington-vic/property-details-buy-residential-12035484/"
"Altona","30 Myrtle Gr","house",3,,"2018-09-01","passed in vendor bid","Raine & Horne Williamstown","https://www.realestateview.com.au/real-estate/30-myrtle-grove-altona-vic/property-details-buy-residential-12034234/"
"Altona North","2/148 Chambers Rd","townhouse",3,720000.0,"2018-09-01","passed in vendor bid","Bells Real Estate","https://www.realestateview.com.au/real-estate/2-148-chambers-road-altona-north-vic/property-details-buy-residential-12029454/"
"Altona North","49A Rosala Av","townhouse",3,740000.0,"2018-09-01","passed in at auction","First National Rickdale Real Estate","https://www.realestateview.com.au/real-estate/49a-rosala-avenue-altona-north-vic/property-details-buy-residential-12022652/"
"Altona North","15 Macdonald Av","townhouse",4,,"2018-09-01","passed in at auction","hockingstuart","https://www.realestateview.com.au/real-estate/15-macdonald-avenue-altona-north-vic/property-details-buy-residential-12032348/"
"Armadale","205/953-957 High St","unit",2,1065000.0,"2018-08-10","private sale","Marshall White & Co",""
"Armadale","2/868 High St","apartment",2,,"2018-09-01","auction sale","Kay & Burton",""
"Ascot Vale","76 The Parade","house",2,1015000.0,"2018-09-01","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/76-the-parade-ascot-vale-vic/property-details-sold-residential-12034349/"
"Ascot Vale","9/95 Union Rd","apartment",2,512000.0,"2018-08-29","private sale","Dingle Partners",""
"Ashburton","10A Laurel St","townhouse",4,1450000.0,"2018-09-01","passed in vendor bid","Marshall White & Co","https://www.realestateview.com.au/real-estate/10a-laurel-street-ashburton-vic/property-details-buy-residential-12027069/"
"Ashburton","11A Meaden St","townhouse",4,,"2018-08-22","sold before auction","Marshall White & Co","https://www.realestateview.com.au/real-estate/11a-meaden-street-ashburton-vic/property-details-sold-residential-12021242/"
"Ashwood","40 Ashwood Dr","house",4,,"2018-09-01","auction sale","Ray White - Mount Waverley",""
"Ashwood","46 Electra Av","townhouse",4,,"2018-09-01","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/46-electra-avenue-ashwood-vic/property-details-sold-residential-12037156/"
"Aspendale","24 Albany Cr","house",3,930000.0,"2018-09-01","auction sale","OBrien Real Estate",""
"Aspendale","6/200 Nepean Hwy","townhouse",5,2025000.0,"2018-09-01","auction sale","hockingstuart",""
"Aspendale Gardens","6 Hilda Mews","house",3,800000.0,"2018-08-31","sold before auction","Ray White Mordialloc",""
"Aspendale Gardens","30 Jacqueline Dr","house",4,1034000.0,"2018-08-24","sold before auction","Buxton","https://www.realestateview.com.au/real-estate/30-jacqueline-drive-aspendale-gardens-vic/property-details-buy-residential-12031185/"
"Avondale Heights","6/9A Weyburn Pl","land",0,400000.0,"2018-08-16","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/6-9a-weyburn-place-avondale-heights-vic/property-details-sold-residential-11952929/"
"Avondale Heights","15 Charmaine Av","house",4,,"2018-08-27","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/15-charmaine-avenue-avondale-heights-vic/property-details-sold-residential-11886345/"
"Balaclava","13 Glen Eira Av","house",2,1196000.0,"2018-09-01","sold before auction","McGrath","https://www.realestateview.com.au/real-estate/13-glen-eira-avenue-balaclava-vic/property-details-sold-residential-12033406/"
"Ballan","62 Atkinson St","house",5,635000.0,"2018-08-15","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/62-atkinson-street-ballan-vic/property-details-sold-residential-11958805/"
"Ballarat East","26 Hopetoun St","house",0,243000.0,"2018-08-26","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/26-hopetoun-street-ballarat-east-vic/property-details-sold-residential-12038449/"
