"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","104 Yarra St","house",2,,"2018-05-26","passed in at auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/104-yarra-street-abbotsford-vic/property-details-buy-residential-11843617/"
"Airport West","29 Etzel St","unit",3,700000.0,"2018-05-26","passed in at auction","Barry Plant","https://www.realestateview.com.au/real-estate/29-etzel-street-airport-west-vic/property-details-buy-residential-11813020/"
"Airport West","3/52 Fraser St","unit",2,600000.0,"2018-05-26","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/3-52-fraser-street-airport-west-vic/property-details-buy-residential-11825984/"
"Airport West","16 Harrington Rd","house",3,,"2018-05-26","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/16-harrington-road-airport-west-vic/property-details-buy-residential-11829085/"
"Albert Park","17 Erskine St","house",4,1700000.0,"2018-05-26","passed in vendor bid","Greg Hocking Holdsworth",""
"Albert Park","394 Ferrars St","house - semi-detached",2,1612000.0,"2018-05-26","auction sale","Gary Peer & Associates","https://www.realestateview.com.au/real-estate/394-ferrars-street-albert-park-vic/property-details-buy-residential-11827601/"
"Albert Park","78 Reed St","house",3,1550000.0,"2018-05-26","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/78-reed-street-albert-park-vic/property-details-buy-residential-11831139/"
"Albert Park","42 Reed St","house",3,1900000.0,"2018-05-26","auction sale","Greg Hocking Holdsworth",""
"Albert Park","48 Page St","house",3,,"2018-05-26","auction sale","Cayzer","https://www.realestateview.com.au/real-estate/48-page-street-albert-park-vic/property-details-buy-residential-11828431/"
"Albion","3 Brisbane St","house",3,775000.0,"2018-05-26","auction sale","Bells Real Estate","https://www.realestateview.com.au/real-estate/3-brisbane-street-albion-vic/property-details-buy-residential-11838106/"
"Alfredton","98 Aspect Pde","house",4,525000.0,"2018-05-24","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/98-aspect-parade-alfredton-vic/property-details-sold-residential-11806541/"
"Alfredton","88 Alfredton Dr","house",4,440000.0,"2018-05-23","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/88-alfredton-drive-alfredton-vic/property-details-sold-residential-11795399/"
"Alfredton","162 Cuthberts Rd","house",5,468000.0,"2018-05-23","private sale","Ballarat Real Estate Pty Ltd",""
"Alfredton","4/7-9 Ningana St","unit",0,128000.0,"2018-05-21","private sale","Harcourts Ballarat","https://www.realestateview.com.au/real-estate/4-7-9-ningana-street-alfredton-vic/property-details-sold-residential-11678684/"
"Alfredton","68 Learmonth St","house",4,492000.0,"2018-04-23","private sale","Wilson Estate Agents",""
"Alphington","4D Separation St","townhouse",3,,"2018-05-26","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/4d-separation-street-alphington-vic/property-details-buy-residential-11835051/"
"Altona North","2/24 Rymill Ct","townhouse",2,615000.0,"2018-05-26","auction sale","hockingstuart",""
"Anakie","140 Staceys Rd","house",4,1100000.0,"2018-05-26","auction sale","Ray White Lara",""
"Ardeer","689 Ballarat Rd","house",3,610000.0,"2018-05-26","passed in at auction","Bells Real Estate","https://www.realestateview.com.au/real-estate/689-ballarat-road-ardeer-vic/property-details-buy-residential-11835833/"
"Ardeer","24 Glinden Av","house",3,627000.0,"2018-05-26","auction sale","Sweeney",""
"Ardeer","28 Holt St","house",3,650000.0,"2018-05-26","auction sale","Sweeney",""
"Ardeer","69 Suspension St","house",3,610000.0,"2018-05-26","passed in at auction","Barry Plant","https://www.realestateview.com.au/real-estate/69-suspension-street-ardeer-vic/property-details-buy-residential-11821624/"
