"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","210/125 Turner St","apartment",2,760000.0,"2018-07-28","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/210-125-turner-street-abbotsford-vic/property-details-sold-residential-11964203/"
"Abbotsford","306/6 Acacia Pl","apartment",2,635000.0,"2018-07-25","private sale","Dingle Partners",""
"Abbotsford","517/4 Acacia Pl","apartment",2,,"2018-07-28","passed in at auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/517-4-acacia-place-abbotsford-vic/property-details-buy-residential-11961075/"
"Airport West","3/12 Laurence Av","townhouse",3,680000.0,"2018-07-28","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/3-12-laurence-avenue-airport-west-vic/property-details-sold-residential-11963971/"
"Albanvale","2 Camelot Dr","house",3,530000.0,"2018-07-28","auction sale","YPA Estate Agents",""
"Albert Park","6 Erskine St","house",2,1705000.0,"2018-07-28","auction sale","Greg Hocking Holdsworth",""
"Albert Park","39 St Vincent St","house",4,2100000.0,"2018-07-28","passed in vendor bid","Scott Banks RE",""
"Alfredton","12 Insignia Blvd","land",0,365000.0,"2018-07-20","private sale","Wilson Estate Agents","https://www.realestateview.com.au/real-estate/12-insignia-boulevard-alfredton-vic/property-details-buy-residential-11938170/"
"Alphington","2/29 Broomfield Av","villa",2,800000.0,"2018-07-28","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/2-29-broomfield-avenue-alphington-vic/property-details-sold-residential-11963955/"
"Alphington","7/15 St Bernards Rd","apartment",1,407000.0,"2018-07-28","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/7-15-st-bernards-road-alphington-vic/property-details-sold-residential-11964889/"
"Altona Meadows","30 Central Av","house",3,688000.0,"2018-07-28","auction sale","LJ Hooker Point Cook",""
"Altona Meadows","10 Markey Ct","house",3,803000.0,"2018-07-28","auction sale","Greg Hocking Elly Partners",""
"Altona North","1D Mahon Av","townhouse",3,790000.0,"2018-07-28","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/1d-mahon-avenue-altona-north-vic/property-details-sold-residential-11970860/"
"Altona North","1/93 Millers Rd","unit",3,580000.0,"2018-07-28","auction sale","Village Real Estate",""
"Altona North","31 Ronald Av","house",3,,"2018-07-28","passed in vendor bid","Greg Hocking Elly Partners",""
"Altona North","114B Seventh Av","townhouse",3,,"2018-07-28","passed in at auction","hockingstuart",""
"Apollo Bay","15 Nelson St","house",3,1111000.0,"2018-07-17","private sale","Joan Gladman Woodend","https://www.realestateview.com.au/real-estate/15-nelson-street-apollo-bay-vic/property-details-sold-residential-11796953/"
"Ardeer","1/24 North St","house",3,601000.0,"2018-07-28","auction sale","Douglas Kay Sunshine",""
"Armadale","4/41 Kooyong Rd","apartment",2,620000.0,"2018-07-28","passed in vendor bid","Gardiner McInnes",""
"Ascot Vale","2 Ascot St","house",3,1230000.0,"2018-07-28","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/2-ascot-street-ascot-vale-vic/property-details-sold-residential-11965336/"
"Ascot Vale","3/1-7 Sandown Rd","apartment",2,565000.0,"2018-07-28","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/3-1-7-sandown-road-ascot-vale-vic/property-details-sold-residential-11967880/"
"Ascot Vale","1/42 The Parade","apartment",2,510000.0,"2018-07-28","auction sale","Brad Teal","https://www.realestateview.com.au/real-estate/1-42-the-parade-ascot-vale-vic/property-details-sold-residential-11964703/"
"Ascot Vale","83B Doncaster St","townhouse",3,985000.0,"2018-07-27","sold before auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/83b-doncaster-street-ascot-vale-vic/property-details-sold-residential-11956324/"
"Ascot Vale","1/155-157 Epsom Rd","unit",2,517000.0,"2018-07-13","sold before auction","Raine & Horne Ascot Vale","https://www.realestateview.com.au/real-estate/1-155-157-epsom-road-ascot-vale-vic/property-details-sold-residential-11958983/"
"Ascot Vale","33 Warrick St","house",2,,"2018-07-28","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/33-warrick-street-ascot-vale-vic/property-details-sold-residential-11961643/"
