"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","2 Turner St","house",3,1620000.0,"2018-07-14","auction sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/2-turner-street-abbotsford-vic/property-details-sold-residential-11932252/"
"Abbotsford","112/11 Shamrock St","apartment",1,392000.0,"2018-07-06","sold before auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/112-11-shamrock-street-abbotsford-vic/property-details-sold-residential-11931975/"
"Abbotsford","3 Fairchild St","house",4,,"2018-07-14","passed in at auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/3-fairchild-street-abbotsford-vic/property-details-buy-residential-11932442/"
"Aberfeldie","21 Caroline St","house",2,1460000.0,"2018-07-14","passed in at auction","Rendina",""
"Aberfeldie","62 Vida St","house",4,2420000.0,"2018-07-14","auction sale","Rendina",""
"Albion","3/517 Ballarat Rd","townhouse",2,500000.0,"2018-07-14","passed in at auction","Biggin & Scott Sunshine",""
"Alfredton","8 Vale St","house",2,340000.0,"2018-07-12","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/8-vale-street-alfredton-vic/property-details-sold-residential-11939999/"
"Alfredton","26 Boulevarde Dr","house",4,568000.0,"2018-07-06","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/26-boulevarde-drive-alfredton-vic/property-details-buy-residential-11921496/"
"Alphington","2/17 Rex Av","apartment",2,755000.0,"2018-07-07","private sale","Miles RE","https://www.realestateview.com.au/real-estate/2-17-rex-avenue-alphington-vic/property-details-sold-residential-11274067/"
"Altona","138 Civic Pde","townhouse",3,845000.0,"2018-07-14","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/138-civic-parade-altona-vic/property-details-buy-residential-11933072/"
"Altona","15 Karingal St","house",3,730000.0,"2018-07-14","auction sale","Williams RE","https://www.realestateview.com.au/real-estate/15-karingal-street-altona-vic/property-details-buy-residential-11891884/"
"Altona","55 Bracken Gr","house",3,1160000.0,"2018-07-06","sold before auction","Williams RE","https://www.realestateview.com.au/real-estate/55-bracken-grove-altona-vic/property-details-sold-residential-11921232/"
"Altona","4/42 Grieve Pde","townhouse",3,750000.0,"2018-07-04","sold before auction","Williams RE","https://www.realestateview.com.au/real-estate/4-42-grieve-parade-altona-vic/property-details-sold-residential-11891733/"
"Altona","2/12 Grieve Pde","townhouse",3,,"2018-07-14","passed in at auction","hockingstuart","https://www.realestateview.com.au/real-estate/2-12-grieve-parade-altona-vic/property-details-buy-residential-11935243/"
"Altona Meadows","16 Nash Ct","house",3,580000.0,"2018-07-14","passed in at auction","Burnham","https://www.realestateview.com.au/real-estate/16-nash-court-altona-meadows-vic/property-details-buy-residential-11909954/"
"Altona Meadows","57 Sommers Dr","house",3,615000.0,"2018-07-12","private sale","Burnham","https://www.realestateview.com.au/real-estate/57-sommers-drive-altona-meadows-vic/property-details-sold-residential-11854462/"
"Altona North","1/1 Edward Av","house",4,,"2018-07-14","passed in at auction","Sweeney",""
"Ardeer","20 Esmond St","house",3,606000.0,"2018-07-14","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/20-esmond-street-ardeer-vic/property-details-buy-residential-11921581/"
"Ardeer","37 Sunhill Cr","house",2,470000.0,"2018-07-14","passed in at auction","Jas Stephens - Yarraville",""
"Ardeer","1/13 Chelsey St","unit",3,420000.0,"2018-07-13","sold before auction","Bells Real Estate","https://www.realestateview.com.au/real-estate/1-13-chelsey-street-ardeer-vic/property-details-sold-residential-11913986/"
"Armadale","Lot 7/33-35 Huntingtower Rd","apartment",2,,"2018-06-08","private sale","Marshall White & Co",""
"Ascot Vale","3 Federation St","house",2,930000.0,"2018-07-14","passed in at auction","Jellis Craig","https://www.realestateview.com.au/real-estate/3-federation-street-ascot-vale-vic/property-details-buy-residential-11931908/"
"Ascot Vale","17 Fenton St","house",2,1116000.0,"2018-07-14","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/17-fenton-street-ascot-vale-vic/property-details-buy-residential-11932823/"
"Ascot Vale","114 Epsom Rd","house",3,1165000.0,"2018-06-27","sold before auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/114-epsom-road-ascot-vale-vic/property-details-sold-residential-11934097/"
"Ascot Vale","8 Gladswood St","house",3,,"2018-07-14","passed in vendor bid","Maddison Estate Agents",""
"Ascot Vale","14 Mirams St","house",2,,"2018-07-13","sold before auction","Raine & Horne Ascot Vale","https://www.realestateview.com.au/real-estate/14-mirams-street-ascot-vale-vic/property-details-buy-residential-11930034/"
"Ashburton","1/4 Lancaster St","townhouse",3,772500.0,"2018-07-14","auction sale","Buxton Ashburton","https://www.realestateview.com.au/real-estate/1-4-lancaster-street-ashburton-vic/property-details-buy-residential-11927681/"
"Ashburton","28 Tarakan Av","house",3,,"2018-07-14","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/28-tarakan-avenue-ashburton-vic/property-details-buy-residential-11928980/"
"Ashwood","95 Huntingdale Rd","house",4,1200000.0,"2018-07-14","passed in vendor bid","Tim Dwyer Ashburton","https://www.realestateview.com.au/real-estate/95-huntingdale-road-ashwood-vic/property-details-buy-residential-11923445/"
"Ashwood","101/8 Power Av","unit",1,415000.0,"2018-07-14","passed in vendor bid","Barry Plant","https://www.realestateview.com.au/real-estate/101-8-power-avenue-ashwood-vic/property-details-buy-residential-11904594/"
"Ashwood","453 Warrigal Rd","house",2,,"2018-07-14","passed in at auction","Harcourts Mt Waverley",""
