"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","10/ 42 Nicholson St","apartment",1,320000.0,"2017-04-08","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/10-42-nicholson-street-abbotsford-vic/property-details-buy-residential-10926566/"
"Abbotsford","132 Vere St","house",3,1000000.0,"2017-04-07","sold before auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/132-vere-street-abbotsford-vic/property-details-sold-residential-10917165/"
"Abbotsford","45 Trenerry Cr","house",3,1800000.0,"2017-03-23","sold before auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/45-trenerry-crescent-abbotsford-vic/property-details-sold-residential-10917592/"
"Abbotsford","47 Nicholson St","house",3,"","2017-04-08","passed in at auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/47-nicholson-street-abbotsford-vic/property-details-buy-residential-10917303/"
"Aberfeldie","40B Clifton St","townhouse",3,1220000.0,"2017-04-08","auction sale","Rendina",""
"Aberfeldie","2/ 65 Clifton St","house",3,1300000.0,"2017-04-08","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/2-65-clifton-street-aberfeldie-vic/property-details-buy-residential-9677476/"
"Aberfeldie","12 Beaver St","house",3,1850000.0,"2017-03-31","sold before auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/12-beaver-street-aberfeldie-vic/property-details-sold-residential-10915667/"
"Aberfeldie","3/ 4 Combermere St","villa",2,"","2017-04-08","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/3-4-combermere-street-aberfeldie-vic/property-details-buy-residential-10922437/"
"Airport West","48 Bedford St","house",3,872500.0,"2017-04-08","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/48-bedford-street-airport-west-vic/property-details-buy-residential-10935333/"
"Airport West","33 Green St","house",3,720000.0,"2017-04-08","auction sale","Brad Teal","https://www.realestateview.com.au/real-estate/33-green-street-airport-west-vic/property-details-buy-residential-10915512/"
"Airport West","75 Bowes Av","house",3,910000.0,"2017-04-01","sold before auction","Eview Group South East","https://www.realestateview.com.au/real-estate/75-bowes-avenue-airport-west-vic/property-details-sold-residential-10931245/"
"Albanvale","39 Evergreen Av","house",3,500000.0,"2017-04-08","auction sale","Sweeney",""
"Albanvale","42 Fairfax Cirt","house",3,455000.0,"2017-03-21","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/42-fairfax-circuit-albanvale-vic/property-details-sold-residential-10781273/"
"Albanvale","31 Tarlee Dr","house",4,520000.0,"2017-03-20","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/31-tarlee-drive-albanvale-vic/property-details-sold-residential-10911591/"
"Albert Park","13/ 123 Beaconsfield Pde","apartment",1,1100000.0,"2017-04-08","passed in at auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/13-123-beaconsfield-parade-albert-park-vic/property-details-buy-residential-10919454/"
"Albert Park","102 Graham St","house",3,2155000.0,"2017-04-08","auction sale","R T Edgar Albert Park","https://www.realestateview.com.au/real-estate/102-graham-street-albert-park-vic/property-details-buy-residential-10910528/"
"Albert Park","75 Little Page St","house",2,1490000.0,"2017-04-08","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/75-little-page-street-albert-park-vic/property-details-buy-residential-10917014/"
"Albert Park","374 Montague St","house",3,2115000.0,"2017-04-08","passed in at auction","Marshall White & Co","https://www.realestateview.com.au/real-estate/374-montague-street-albert-park-vic/property-details-buy-residential-10916905/"
"Albert Park","75 Richardson St","house",2,2810000.0,"2017-04-08","auction sale","Greg Hocking Holdsworth",""
"Albert Park","70B Beaconsfield Pde","townhouse",4,"","2017-04-05","sold before auction","Cayzer","https://www.realestateview.com.au/real-estate/70b-beaconsfield-parade-albert-park-vic/property-details-sold-residential-10828311/"
"Albert Park","44 Foote St","house",2,"","2017-03-16","sold before auction","Marshall White & Co",""
