"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","7/2A Mollison St","townhouse",2,1270000.0,"2018-04-07","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/7-2a-mollison-street-abbotsford-vic/property-details-buy-residential-11734136/"
"Abbotsford","55/84 Trenerry Cr","apartment",1,570000.0,"2018-04-07","auction sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/55-84-trenerry-crescent-abbotsford-vic/property-details-sold-residential-11729525/"
"Abbotsford","603/11 Flockhart St","unit",0,440000.0,"2018-03-07","private sale","P Di Natale Werribee",""
"Abbotsford","EG18/11 Flockhart St","apartment",2,,"2018-03-26","private sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/eg18-11-flockhart-street-abbotsford-vic/property-details-sold-residential-11401721/"
"Airport West","9 Green St","house",3,980000.0,"2018-04-07","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/9-green-street-airport-west-vic/property-details-buy-residential-11724143/"
"Airport West","49 Marshall Rd","house",4,835000.0,"2018-03-29","private sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/49-marshall-road-airport-west-vic/property-details-sold-residential-11697839/"
"Albert Park","124 Mills St","house",2,1720000.0,"2018-04-07","auction sale","Greg Hocking Holdsworth",""
"Albert Park","106 Graham St","house",2,,"2018-04-07","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/106-graham-street-albert-park-vic/property-details-buy-residential-11732551/"
"Albert Park","7 Little Finlay St","house",0,,"2018-04-07","auction sale","Buxton","https://www.realestateview.com.au/real-estate/7-little-finlay-street-albert-park-vic/property-details-buy-residential-11733792/"
"Albert Park","13/123 Beaconsfield Pde","apartment",1,,"2018-04-03","private sale","Cayzer","https://www.realestateview.com.au/real-estate/13-123-beaconsfield-parade-albert-park-vic/property-details-sold-residential-11697755/"
"Albert Park","201/87 Dundas Pl","apartment",1,,"2018-03-28","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/201-87-dundas-place-albert-park-vic/property-details-sold-residential-11649896/"
"Albion","2 Albury St","house",7,706000.0,"2018-04-07","auction sale","Stockdale & Leggo Sunshine",""
"Alfredton","27 Lawrence St","house",3,338500.0,"2018-04-04","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/27-lawrence-street-alfredton-vic/property-details-buy-residential-11706217/"
"Alfredton","1 Regal Dr","house",3,500000.0,"2018-04-04","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/1-regal-drive-alfredton-vic/property-details-sold-residential-10398067/"
"Alfredton","40 Scarborough Cr","house",3,470000.0,"2018-04-03","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/40-scarborough-crescent-alfredton-vic/property-details-sold-residential-11721799/"
"Alfredton","3 Bannister St","townhouse",4,320000.0,"2018-03-17","private sale","Buxton","https://www.realestateview.com.au/real-estate/3-bannister-street-alfredton-vic/property-details-sold-residential-11670785/"
"Alfredton","52 Chase Blvd","house",4,525000.0,"2018-03-17","private sale","Buxton","https://www.realestateview.com.au/real-estate/52-chase-boulevard-alfredton-vic/property-details-sold-residential-11653673/"
"Alfredton","14 Carbine Dr","house",3,375000.0,"2018-03-15","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/14-carbine-drive-alfredton-vic/property-details-sold-residential-11704381/"
"Alfredton","7 Drysdale Ct","house",4,575000.0,"2018-03-15","private sale","Buxton","https://www.realestateview.com.au/real-estate/7-drysdale-court-alfredton-vic/property-details-sold-residential-11720801/"
"Alfredton","5 Insignia Blvd","house",4,759000.0,"2018-03-15","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/5-insignia-boulevard-alfredton-vic/property-details-sold-residential-11626619/"
"Alfredton","1903 Sturt St","house",4,,"2018-03-05","private sale","Buxton","https://www.realestateview.com.au/real-estate/1903-sturt-street-alfredton-vic/property-details-sold-residential-11309336/"
"Alphington","46B Smith St","unit",3,925000.0,"2018-04-07","auction sale","Miles RE","https://www.realestateview.com.au/real-estate/46b-smith-street-alphington-vic/property-details-buy-residential-11728788/"
"Alphington","5/148 Grange Rd","townhouse",2,,"2018-04-07","passed in at auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/5-148-grange-road-alphington-vic/property-details-buy-residential-11732050/"
"Alphington","9/43 Yarraford Av","apartment",1,,"2018-03-26","private sale","Miles RE","https://www.realestateview.com.au/real-estate/9-43-yarraford-avenue-alphington-vic/property-details-sold-residential-11695486/"
"Altona","32 Kookaburra St","house",3,940000.0,"2018-04-07","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/32-kookaburra-street-altona-vic/property-details-buy-residential-11723059/"
"Altona","35 Kookaburra St","house",3,1070000.0,"2018-04-07","auction sale","hockingstuart",""
"Altona","3&3A Millers Rd","house",5,,"2018-03-29","private sale","hockingstuart",""
"Altona","28A Wren St","house",4,,"2018-03-23","sold before auction","Williams RE","https://www.realestateview.com.au/real-estate/28a-wren-street-altona-vic/property-details-sold-residential-11673073/"
"Altona Meadows","13 Dillon Ct","house",4,,"2018-04-06","private sale","Barry Plant",""
"Altona Meadows","4 Hoddle Way","house",3,,"2018-04-06","private sale","Barry Plant",""
"Altona Meadows","85 Waratah Dr","house",3,,"2018-03-27","private sale","Barry Plant",""
"Altona North","58 Cherry Av","house",3,,"2018-04-07","passed in at auction","hockingstuart","https://www.realestateview.com.au/real-estate/58-cherry-avenue-altona-north-vic/property-details-buy-residential-11714185/"
"Anglesea","69B Harvey St","house",2,660000.0,"2018-04-07","auction sale","Hayden Anglesea","https://www.realestateview.com.au/real-estate/69b-harvey-street-anglesea-vic/property-details-buy-residential-11682006/"
"Anglesea","62 Parker St","land",0,595000.0,"2018-04-07","auction sale","Hayden Anglesea",""
"Anglesea","64 Parker St","land",0,580000.0,"2018-04-07","auction sale","Hayden Anglesea",""
"Anglesea","66 Parker St","land",0,575000.0,"2018-04-07","auction sale","Hayden Anglesea",""
"Anglesea","68 Parker St","land",0,570000.0,"2018-04-07","auction sale","Hayden Anglesea",""
"Anglesea","70 Parker St","land",0,570000.0,"2018-04-07","auction sale","Hayden Anglesea",""
"Anglesea","72 Parker St","land",0,547000.0,"2018-04-07","passed in at auction","Hayden Anglesea",""
"Ararat","9 Clarke St","house",2,226000.0,"2018-03-25","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/9-clarke-street-ararat-vic/property-details-sold-residential-11654111/"
"Ararat","10 Gordon St","house",5,,"2018-04-07","passed in vendor bid","Elders RE Ararat",""
"Ararat","86 Picnic Rd","house",3,,"2018-04-07","passed in vendor bid","Elders RE Ararat",""
"Ardeer","11 Mclaughlin St","house",4,780000.0,"2018-04-07","passed in at auction","Douglas Kay Sunshine",""
"Ardeer","13 Mclaughlin St","house",2,636000.0,"2018-04-07","auction sale","Douglas Kay Sunshine",""
"Ardeer","55 Lawrence St","house",4,745000.0,"2018-04-05","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/55-lawrence-street-ardeer-vic/property-details-sold-residential-11668385/"
"Ardeer","99 Blanche St","house",3,621000.0,"2018-03-19","sold before auction","Barry Plant","https://www.realestateview.com.au/real-estate/99-blanche-street-ardeer-vic/property-details-buy-residential-11718111/"
"Armadale","16/62 Wattletree Rd","apartment",1,505000.0,"2018-04-07","auction sale","Marshall White One","https://www.realestateview.com.au/real-estate/16-62-wattletree-road-armadale-vic/property-details-buy-residential-11738995/"
"Armstrong Creek","691-699 Barwon Heads Rd","house",3,1200000.0,"2018-04-07","auction sale","H F Richardson & Co Geelong",""
"Armstrong Creek","18 Maroubra St","house",4,620000.0,"2018-03-29","private sale","Barry Plant",""
"Ascot Vale","41 Fenton St","house",3,1225000.0,"2018-04-07","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/41-fenton-street-ascot-vale-vic/property-details-buy-residential-11732875/"
"Ascot Vale","5/151 The Parade","apartment",1,315000.0,"2018-03-29","private sale","Woodards","https://www.realestateview.com.au/real-estate/5-151-the-parade-ascot-vale-vic/property-details-sold-residential-11743148/"
"Ascot Vale","10 Wingate Av","house",3,730000.0,"2018-03-19","sold before auction","Brad Teal","https://www.realestateview.com.au/real-estate/10-wingate-avenue-ascot-vale-vic/property-details-buy-residential-11721465/"
"Ascot Vale","107A Walter St","house",3,,"2018-03-30","private sale","Hodges","https://www.realestateview.com.au/real-estate/107a-walter-street-ascot-vale-vic/property-details-sold-residential-11626606/"
"Ashburton","37 Sunderland Av","house",3,1455000.0,"2018-04-07","passed in at auction","hockingstuart","https://www.realestateview.com.au/real-estate/37-sunderland-avenue-ashburton-vic/property-details-buy-residential-11733091/"
"Ashburton","38 Baird St","house",5,1680000.0,"2018-04-03","private sale","Buxton Ashburton","https://www.realestateview.com.au/real-estate/38-baird-street-ashburton-vic/property-details-sold-residential-11691453/"
