"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","91-93 Charles St","house",4,1863000.0,"2016-12-10","auction sale","Inner Real Estate NEXTRE","http://www.realestateview.com.au/real-estate/91-93-charles-street-abbotsford-vic/property-details-buy-residential-10635049/"
"Abbotsford","G05C/ 11 Shamrock St","apartment",2,410000.0,"2016-12-10","auction sale","Biggin & Scott","http://www.realestateview.com.au/real-estate/g05c-11-shamrock-street-abbotsford-vic/property-details-buy-residential-10654237/"
"Abbotsford","25/ 84 Trenerry Cr","apartment",2,760000.0,"2016-12-10","auction sale","Biggin & Scott","http://www.realestateview.com.au/real-estate/25-84-trenerry-crescent-abbotsford-vic/property-details-sold-residential-10661781/"
"Abbotsford","12/ 42 Nicholson St","apartment",1,365000.0,"2016-11-23","private sale","Kingsford Property Southbank","http://www.realestateview.com.au/real-estate/12-42-nicholson-street-abbotsford-vic/property-details-buy-residential-10645503/"
"Abbotsford","40 Nicholson St","townhouse",3,1456000.0,"2016-11-23","private sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/40-nicholson-street-abbotsford-vic/property-details-sold-residential-10585697/"
"Abbotsford","2 Rich St","house",2,"","2016-12-10","auction sale","Biggin & Scott","http://www.realestateview.com.au/real-estate/2-rich-street-abbotsford-vic/property-details-sold-residential-10654236/"
"Aberfeldie","2/ 10A Aberfeldie St","unit",2,660000.0,"2016-12-10","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/2-10a-aberfeldie-street-aberfeldie-vic/property-details-buy-residential-10646248/"
"Aberfeldie","1A Arthur St","unit",3,845000.0,"2016-12-10","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/1a-arthur-street-aberfeldie-vic/property-details-buy-residential-10657177/"
"Aberfeldie","126 The Boulevard","house",4,3900000.0,"2016-12-10","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/126-the-boulevard-aberfeldie-vic/property-details-buy-residential-10649004/"
"Airport West","13 Etzel St","house",3,805000.0,"2016-12-10","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/13-etzel-street-airport-west-vic/property-details-buy-residential-10643321/"
"Airport West","37A North St","townhouse",3,760000.0,"2016-12-10","passed in at auction","Barry Plant","http://www.realestateview.com.au/real-estate/37a-north-street-airport-west-vic/property-details-buy-residential-10671623/"
"Airport West","195-197 Roberts Rd","land",0,880000.0,"2016-12-08","private sale","Raine & Horne Ascot Vale",""
"Airport West","1/ 140 Halsey Rd","unit",3,745000.0,"2016-12-06","private sale","Barry Plant","http://www.realestateview.com.au/real-estate/1-140-halsey-road-airport-west-vic/property-details-sold-residential-10427419/"
"Albanvale","47 Trafalgar St","house",3,460000.0,"2016-12-10","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/47-trafalgar-street-albanvale-vic/property-details-buy-residential-10650428/"
"Albanvale","40 Diamond Av","house",4,"","2016-12-10","passed in at auction","One Agency Sunbury Region",""
"Albert Park","44 Draper St","house",2,1810000.0,"2016-12-10","passed in at auction","Greg Hocking Holdsworth",""
"Albert Park","2 Dundas Pl","house",3,2615000.0,"2016-12-10","auction sale","Cayzer","http://www.realestateview.com.au/real-estate/2-dundas-place-albert-park-vic/property-details-buy-residential-10652062/"
"Albert Park","23 Finlay St","house",5,2100000.0,"2016-12-10","auction sale","Greg Hocking Holdsworth",""
"Albert Park","31 Richardson St","house",3,1300000.0,"2016-12-10","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/31-richardson-street-albert-park-vic/property-details-buy-residential-10649614/"
"Albert Park","13 St Vincent Pl","house",5,5100000.0,"2016-12-10","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/13-st-vincent-place-albert-park-vic/property-details-buy-residential-10657567/"
"Albion","60 Sydney St","house",3,720000.0,"2016-12-10","auction sale","Sweeney",""
"Albion","4 York St","land",0,680500.0,"2016-12-10","auction sale","Jason RE Tullamarine","http://www.realestateview.com.au/real-estate/4-york-street-albion-vic/property-details-buy-residential-10578609/"
"Alfredton","5 Cleveland Ct","house",0,665000.0,"2016-11-19","private sale","Harcourts Ballarat","http://www.realestateview.com.au/real-estate/5-cleveland-court-alfredton-vic/property-details-buy-residential-10658466/"
"Alphington","6-8 Grange Rd","house",3,2320000.0,"2016-12-10","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/6-8-grange-road-alphington-vic/property-details-buy-residential-10653207/"
"Alphington","641 Heidelberg Rd","house",3,850000.0,"2016-12-10","passed in at auction","Woodards Northcote","http://www.realestateview.com.au/real-estate/641-heidelberg-road-alphington-vic/property-details-buy-residential-10656014/"
"Alphington","68 Wingrove St","house",3,1250000.0,"2016-12-10","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/68-wingrove-street-alphington-vic/property-details-buy-residential-10653622/"
"Alphington","303/ 21 Rex Av","apartment",2,630000.0,"2016-12-09","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/303-21-rex-avenue-alphington-vic/property-details-buy-residential-10660360/"
"Altona","1/ 60 David St","apartment",2,605000.0,"2016-12-10","auction sale","Jas Stephens - Williamstown","http://www.realestateview.com.au/real-estate/1-60-david-street-altona-vic/property-details-buy-residential-10659963/"
"Altona","1/ 170 Maidstone St","unit",3,430000.0,"2016-12-10","auction sale","Sweeney","http://www.realestateview.com.au/real-estate/1-170-maidstone-street-altona-vic/property-details-buy-residential-10638385/"
"Altona","140 Queen St","house",4,1370000.0,"2016-12-10","auction sale","Barlow McEwan Tribe",""
"Altona","24 Rayner St","house",4,1150000.0,"2016-12-10","auction sale","Sweeney","http://www.realestateview.com.au/real-estate/24-rayner-street-altona-vic/property-details-buy-residential-10646128/"
"Altona","5/ 6 Blyth St","townhouse",3,650000.0,"2016-12-06","private sale","Gunn & Co","http://www.realestateview.com.au/real-estate/5-6-blyth-street-altona-vic/property-details-sold-residential-10593328/"
"Altona Meadows","14 Hosken St","house",4,561000.0,"2016-11-23","sold before auction","Greg Hocking Lawson Partners",""
"Altona North","21 Hatherley Gr","house",3,700000.0,"2016-12-10","passed in vendor bid","Jas Stephens - Williamstown","http://www.realestateview.com.au/real-estate/21-hatherley-grove-altona-north-vic/property-details-buy-residential-10646713/"
"Altona North","114 Seventh Av","house",3,820000.0,"2016-12-10","private sale","Gunn & Co","http://www.realestateview.com.au/real-estate/114-seventh-avenue-altona-north-vic/property-details-sold-residential-10714866/"
"Altona North","1B Paproth Gr","house",2,551000.0,"2016-12-09","sold before auction","R T Edgar","http://www.realestateview.com.au/real-estate/1b-paproth-grove-altona-north-vic/property-details-buy-residential-10682004/"
"Altona North","7 Seventh Av","house",3,685000.0,"2016-11-16","sold before auction","Greg Hocking Holdsworth",""
"Altona North","45 Freemans Rd","house",4,"","2016-12-09","sold before auction","hockingstuart","http://www.realestateview.com.au/real-estate/45-freemans-road-altona-north-vic/property-details-buy-residential-10661680/"
