"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","Flockhart St","apartment",2,552000.0,"2016-02-01","private sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/309-11-flockhart-street-abbotsford/property-details-sold-residential-9884167"
"Aberfeldie","4A Derry St","unit",2,525000.0,"2016-02-13","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/4a-derry-street-aberfeldie/property-details-sold-residential-9917171"
"Airport West","1/ 71 Mcintosh St","townhouse",3,635000.0,"2016-02-13","auction sale","Frank Dowling Essendon",""
"Airport West","2/ 51 Coniston Av","townhouse",3,"","2015-12-22","sold before auction","Nelson Alexander","http://www.realestateview.com.au/real-estate/2-51-coniston-avenue-airport-west/property-details-sold-residential-9862751"
"Albion","Ridley St","house",5,800000.0,"2016-02-08","private sale","Advantage Property Consulting",""
"Alfredton","Lawrence St","house",3,260000.0,"2016-02-08","private sale","Ballarat Real Estate Pty Ltd",""
"Alfredton","Gillies St","townhouse",0,340000.0,"2016-01-11","private sale","Harcourts Ballarat",""
"Altona","14 Charles Rd","house",3,545000.0,"2016-02-13","auction sale","hockingstuart",""
"Altona","1 Linnet St","house",3,870000.0,"2016-02-13","auction sale","Sweeney",""
"Altona North","1/ 51 First Av","house",3,522500.0,"2016-02-13","auction sale","R T Edgar","http://www.realestateview.com.au/real-estate/1-51-first-avenue-altona-north/property-details-sold-residential-9873285"
"Altona North","2/ 18 Fourth Av","house",3,670000.0,"2016-02-13","auction sale","R T Edgar","http://www.realestateview.com.au/real-estate/2-18-fourth-avenue-altona-north/property-details-sold-residential-9911229"
"Altona North","2A Gilligan Rd","unit",3,465000.0,"2016-02-13","passed in at auction","Hunter French RE",""
"Altona North","Seventh Av","house",3,530000.0,"2016-02-01","private sale","Gunn & Co","http://www.realestateview.com.au/real-estate/13-seventh-avenue-altona-north/property-details-sold-residential-9798905"
"Altona North","Conway Ct","unit",2,"","2016-02-09","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/2-7-conway-court-altona-north/property-details-sold-residential-9797539"
"Ararat","8 Jenkin St","house",5,330000.0,"2016-02-13","passed in vendor bid","Elders RE Ararat",""
"Ardeer","15A Rockbank Rd","land",0,260000.0,"2016-02-12","sold before auction","Douglas Kay Sunshine",""
"Ardeer","Chelsey St","unit",3,190000.0,"2016-01-16","private sale","Bells Real Estate","http://www.realestateview.com.au/real-estate/1-33-chelsey-street-ardeer/property-details-sold-residential-9581334"
"Ascot Vale","30 Archer Av","house",3,923000.0,"2016-02-13","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/30-archer-avenue-ascot-vale/property-details-sold-residential-9911171"
"Ascot Vale","49C Epsom Rd","unit",2,560000.0,"2016-02-13","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/49c-epsom-road-ascot-vale/property-details-sold-residential-9899549"
"Ascot Vale","9/ 42-44 Middle St","townhouse",3,605000.0,"2016-02-13","auction sale","Jellis Craig","http://www.realestateview.com.au/real-estate/9-42-44-middle-street-ascot-vale/property-details-sold-residential-9872323"
"Ascot Vale","18/ 9 Milton St","apartment",2,"","2016-02-13","auction sale","Frank Dowling Essendon",""
"Ashwood","15 Mulgrave St","house",3,1018000.0,"2016-02-13","auction sale","Buxton","http://www.realestateview.com.au/real-estate/15-mulgrave-street-ashwood/property-details-sold-residential-9914326"
"Ashwood","21 Raymond St","house",3,1105000.0,"2016-02-13","auction sale","Harcourts Mt Waverley",""
"Ashwood","Lavide Rd","townhouse",4,1168500.0,"2016-02-08","private sale","Buxton",""
"Ashwood","Lavide Rd","townhouse",4,1166888.0,"2016-02-08","private sale","Buxton",""
"Aspendale Gardens","3 Kerr Cr","house",4,675000.0,"2016-02-13","auction sale","iSell",""
"Bacchus Marsh","480 Lerderderg Gorge Rd","lifestyle property",4,"","2016-02-13","passed in at auction","First National Rayner",""
"Ballarat Central","Urquhart St","house",0,225000.0,"2016-02-10","private sale","Harcourts Ballarat",""
"Ballarat East","Victoria St","house",4,"","2016-02-05","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/122-victoria-street-ballarat-east/property-details-sold-residential-9840812"
"Ballarat North","Walker St","unit",2,190000.0,"2016-01-08","private sale","Wilson Estate Agents",""
