"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","144 Park St","house",3,1275000.0,"2018-04-14","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/144-park-street-abbotsford-vic/property-details-buy-residential-11748983/"
"Abbotsford","A925/627 Victoria St","apartment",2,615900.0,"2018-04-11","private sale","McGrath Projects",""
"Abbotsford","43-45 Nicholson St","townhouse",0,,"2018-04-07","private sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/43-45-nicholson-street-abbotsford-vic/property-details-buy-residential-11774103/"
"Airport West","46 Cameron St","house",4,980000.0,"2018-04-14","passed in vendor bid","Barry Plant","https://www.realestateview.com.au/real-estate/46-cameron-street-airport-west-vic/property-details-buy-residential-11737222/"
"Airport West","131 Halsey Rd","house",3,1060000.0,"2018-04-14","passed in at auction","Brad Teal","https://www.realestateview.com.au/real-estate/131-halsey-road-airport-west-vic/property-details-buy-residential-11739173/"
"Airport West","1A Clydesdale Rd","house",3,713000.0,"2018-04-10","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/1a-clydesdale-road-airport-west-vic/property-details-buy-residential-11617819/"
"Airport West","28A Highlands Av","unit",3,750000.0,"2018-04-03","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/28a-highlands-avenue-airport-west-vic/property-details-buy-residential-11694095/"
"Albanvale","3 Sutherland St","house",3,600000.0,"2018-04-05","private sale","Barry Plant",""
"Albanvale","20 Dover St","house",3,525000.0,"2018-04-02","private sale","Barry Plant",""
"Albert Park","55 Graham St","land",0,,"2018-04-14","passed in at auction","R T Edgar Albert Park",""
"Alfredton","1/36 Mimosa Av","unit",2,219000.0,"2018-04-11","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/1-36-mimosa-avenue-alfredton-vic/property-details-buy-residential-11666146/"
"Alfredton","1 Ningana St","house",3,326000.0,"2018-04-11","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/1-ningana-street-alfredton-vic/property-details-buy-residential-11706215/"
"Alfredton","16 Sorrento Dr","house",4,457000.0,"2018-04-11","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/16-sorrento-drive-alfredton-vic/property-details-buy-residential-11605233/"
"Alfredton","6 Chase Blvd","house",4,565000.0,"2018-04-03","private sale","Wilson Estate Agents","https://www.realestateview.com.au/real-estate/6-chase-boulevard-alfredton-vic/property-details-buy-residential-11764000/"
"Alfredton","1 Jack Ct","house",5,490000.0,"2018-03-29","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/1-jack-court-alfredton-vic/property-details-sold-residential-11686619/"
"Alfredton","4 Peppertree Ct","house",4,512000.0,"2018-03-26","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/4-peppertree-court-alfredton-vic/property-details-buy-residential-11705117/"
"Alfredton","50 Victory Av","townhouse",2,285000.0,"2018-03-17","private sale","Ray White Ballarat","https://www.realestateview.com.au/real-estate/50-victory-avenue-alfredton-vic/property-details-sold-residential-11730252/"
"Alfredton","9 Argyle Cr","house",3,,"2018-03-14","private sale","Ray White Ballarat","https://www.realestateview.com.au/real-estate/9-argyle-crescent-alfredton-vic/property-details-buy-residential-11721296/"
"Alphington","62A Lucerne Cr","land",0,1350000.0,"2018-04-14","passed in vendor bid","Flannagan Peressini & Shaw",""
"Alphington","1/2 Fulham Rd","house",2,,"2018-04-14","sold before auction","Real Wealth RE",""
"Altona","3/194 Queen St","unit",2,,"2018-04-05","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/3-194-queen-street-altona-vic/property-details-buy-residential-11700641/"
"Altona Meadows","1/9 Fell Ct","townhouse",3,560500.0,"2018-04-14","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/1-9-fell-court-altona-meadows-vic/property-details-buy-residential-11737635/"
