"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","107/ 11 Shamrock St","apartment",2,502000.0,"2017-01-19","private sale","MICM Real Estate",""
"Abbotsford","199 Nicholson St","house",4,"","2017-02-11","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/199-nicholson-street-abbotsford-vic/property-details-buy-residential-10783843/"
"Aberfeldie","3/ 64 Brunel St","unit",3,1160000.0,"2017-02-11","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/3-64-brunel-street-aberfeldie-vic/property-details-buy-residential-10729572/"
"Aberfeldie","2 May St","house",4,1150000.0,"2017-02-11","passed in at auction","Nelson Alexander","http://www.realestateview.com.au/real-estate/2-may-street-aberfeldie-vic/property-details-buy-residential-10599205/"
"Aberfeldie","1/ 13 Batman St","townhouse",2,965000.0,"2017-02-09","private sale","Barry Plant",""
"Airport West","1/ 43 Cameron St","unit",3,752000.0,"2017-02-11","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/1-43-cameron-street-airport-west-vic/property-details-buy-residential-10776978/"
"Airport West","4/ 98 Mcnamara Av","townhouse",2,462000.0,"2017-02-09","private sale","Barry Plant",""
"Airport West","3/ 24 Elstone Av","unit",3,615000.0,"2017-02-06","private sale","Barry Plant","http://www.realestateview.com.au/real-estate/3-24-elstone-avenue-airport-west-vic/property-details-sold-residential-10803292/"
"Albion","5/ 117 Anderson Rd","flat",2,240000.0,"2017-02-06","private sale","Stockdale & Leggo Sunshine",""
"Alfredton","12 Longley St","house",4,431000.0,"2017-02-05","sold before auction","Wilson Estate Agents","http://www.realestateview.com.au/real-estate/12-longley-street-alfredton-vic/property-details-buy-residential-10760032/"
"Altona","1A Merritt Ct","townhouse",3,705000.0,"2017-02-11","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/1a-merritt-court-altona-vic/property-details-buy-residential-10766397/"
"Altona","24 Wren St","house",0,845000.0,"2017-02-11","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/24-wren-street-altona-vic/property-details-buy-residential-10716650/"
"Altona","2/ 62 Queen St","unit",2,750000.0,"2017-02-07","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/2-62-queen-street-altona-vic/property-details-sold-residential-10049891/"
"Altona","111/ 112 Pier St","apartment",0,440000.0,"2017-01-31","sold before auction","hockingstuart","http://www.realestateview.com.au/real-estate/111-112-pier-street-altona-vic/property-details-sold-residential-10779103/"
"Altona","4/ 31 Millers Rd","apartment",2,391000.0,"2017-01-13","sold before auction","Greg Hocking Elly Partners",""
"Altona","1/ 19 Linnet St","townhouse",3,"","2017-02-07","private sale","hockingstuart",""
"Altona","17 Upton St","house",4,"","2017-02-06","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/17-upton-street-altona-vic/property-details-sold-residential-10604145/"
"Altona North","12 Craig Ct","house",3,672500.0,"2017-02-11","auction sale","Greg Hocking Elly Partners",""
"Altona North","1-9 Ross Rd","unit",0,320000.0,"2017-02-11","passed in at auction","Burnham","http://www.realestateview.com.au/real-estate/lot-1-9-ross-road-altona-north-vic/property-details-buy-residential-10846481/"
"Altona North","11 Ross Rd","house",2,420500.0,"2017-02-11","auction sale","Burnham",""
"Ascot Vale","17 Aspect Av","house",4,1200000.0,"2017-02-11","passed in at auction","Nelson Alexander","http://www.realestateview.com.au/real-estate/17-aspect-avenue-ascot-vale-vic/property-details-buy-residential-10741517/"
"Ascot Vale","1/ 18A Bloomfield Rd","apartment",1,275000.0,"2017-02-11","auction sale","Jellis Craig","http://www.realestateview.com.au/real-estate/1-18a-bloomfield-road-ascot-vale-vic/property-details-buy-residential-10777429/"
"Ascot Vale","126 St Leonards Rd","house",4,1350000.0,"2017-02-11","passed in vendor bid","Nelson Alexander","http://www.realestateview.com.au/real-estate/126-st-leonards-road-ascot-vale-vic/property-details-buy-residential-10775549/"
"Ascot Vale","78 The Parade","house",3,1440000.0,"2017-02-11","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/78-the-parade-ascot-vale-vic/property-details-buy-residential-10775782/"
"Ascot Vale","216 Ascot Vale Rd","house",2,"","2017-02-11","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/216-ascot-vale-road-ascot-vale-vic/property-details-buy-residential-10770961/"
"Ashbourne","177 Chambers Rd","house",4,600000.0,"2017-01-09","private sale","Joan Gladman Woodend",""
"Ashwood","5C Mulgrave St","townhouse",3,827000.0,"2017-02-11","auction sale","Buxton","http://www.realestateview.com.au/real-estate/5c-mulgrave-street-ashwood-vic/property-details-buy-residential-10775050/"
"Aspendale","38A Nepean Hwy","townhouse",3,1157000.0,"2016-12-30","sold before auction","Buxton","http://www.realestateview.com.au/real-estate/38a-nepean-highway-aspendale-vic/property-details-sold-residential-10720763/"
"Aspendale Gardens","9 Keaton Way","house",4,850000.0,"2017-02-11","passed in at auction","Ray White Mordialloc",""
"Aspendale Gardens","6 Pacific Dr","house",3,830000.0,"2017-02-11","auction sale","Ray White Patterson Lakes","http://www.realestateview.com.au/real-estate/6-pacific-drive-aspendale-gardens-vic/property-details-buy-residential-10782543/"
"Aspendale Gardens","25 Reef Ct","house",0,890000.0,"2017-02-11","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/25-reef-court-aspendale-gardens-vic/property-details-buy-residential-10722964/"
"Attwood","14 The Crest","house",3,443000.0,"2017-02-11","passed in at auction","Walshe & Whitelock Brunswick",""
"Avondale Heights","2/ 6 Nelson Ct","townhouse",2,585000.0,"2017-02-11","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/2-6-nelson-court-avondale-heights-vic/property-details-buy-residential-10767625/"
"Avondale Heights","15 Dumas Av","house",3,825000.0,"2017-01-31","sold before auction","Biggin & Scott","http://www.realestateview.com.au/real-estate/15-dumas-avenue-avondale-heights-vic/property-details-sold-residential-10770659/"
"Avondale Heights","193 Military Rd","house",3,662000.0,"2016-12-14","sold before auction","Moonee Valley RE",""
"Bairnsdale","16 Robb St","house",4,409000.0,"2017-02-11","auction sale","LJ Hooker Bairnsdale","http://www.realestateview.com.au/real-estate/16-robb-street-bairnsdale-vic/property-details-buy-residential-10760603/"
"Balaclava","8/ 13-15 Gourlay St","apartment",1,338000.0,"2017-02-11","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/8-13-15-gourlay-street-balaclava-vic/property-details-buy-residential-10777070/"
"Ballarat Central","218 Errard St.S","house",4,860000.0,"2017-02-11","auction sale","Buxton",""
"Ballarat Central","224 Errard St.S","house",2,220000.0,"2017-02-08","private sale","Ballarat Real Estate Pty Ltd",""
"Ballarat Central","220 Errard St.S","house",2,275000.0,"2017-02-07","private sale","Ballarat Real Estate Pty Ltd",""
"Ballarat Central","319 Windermere St","house",4,542000.0,"2017-02-07","auction sale","Buxton",""
"Ballarat Central","17 Ascot St.N","house",0,"","2017-02-09","private sale","hockingstuart",""
"Ballarat East","18 Ford St","house",3,290000.0,"2017-02-08","private sale","Ballarat Real Estate Pty Ltd",""
"Ballarat East","14 Specimen Vale Sth","townhouse",0,305000.0,"2017-02-03","private sale","Harcourts Ballarat","http://www.realestateview.com.au/real-estate/14-specimen-vale-south-ballarat-east-vic/property-details-buy-residential-10846122/"
"Ballarat North","12 Lavinia Dr","house",3,350000.0,"2017-02-07","private sale","Ballarat Real Estate Pty Ltd","http://www.realestateview.com.au/real-estate/12-lavinia-drive-ballarat-north-vic/property-details-sold-residential-10732116/"
"Ballarat North","1/ 8 Walsh Av","house",3,221000.0,"2017-02-07","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/1-8-walsh-avenue-ballarat-north-vic/property-details-sold-residential-10715302/"
"Balwyn","4 Melba Ct","house",5,"","2017-02-05","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/4-melba-court-balwyn-vic/property-details-sold-residential-10632519/"
"Balwyn North","2/ 31 Sutton St","unit",3,"","2017-02-11","auction sale","Fletchers","http://www.realestateview.com.au/real-estate/2-31-sutton-street-balwyn-north-vic/property-details-buy-residential-10773946/"
"Barwon Heads","23 Riverside Tce","house",3,1200000.0,"2017-02-07","sold before auction","Bellarine Property","http://www.realestateview.com.au/real-estate/23-riverside-terrace-barwon-heads-vic/property-details-sold-residential-10573775/"
"Bayswater","89 Orange Gr","house",4,675000.0,"2017-02-11","passed in vendor bid","Biggin & Scott Knox",""
"Bayswater","1/ 21 Tamar St","unit",3,638888.0,"2017-02-11","auction sale","Biggin & Scott Knox",""
"Bayswater","1 Canara Ct","house",5,900000.0,"2017-01-23","private sale","Jellis Craig","http://www.realestateview.com.au/real-estate/1-canara-court-bayswater-vic/property-details-sold-residential-10652101/"
"Beaconsfield Upper","117 Split Rock Rd","house",6,1725000.0,"2017-02-11","auction sale","First National Real Estate Neilson Partners","http://www.realestateview.com.au/real-estate/117-split-rock-road-beaconsfield-upper-vic/property-details-buy-residential-10735111/"
"Beaumaris","19 Beach Rd","house",4,2650000.0,"2017-02-11","passed in vendor bid","Ray White Beaumaris","http://www.realestateview.com.au/real-estate/19-beach-road-beaumaris-vic/property-details-buy-residential-10773935/"
"Beaumaris","10 Parkside St","house",4,1436000.0,"2017-02-11","auction sale","Hodges","http://www.realestateview.com.au/real-estate/10-parkside-street-beaumaris-vic/property-details-buy-residential-10726937/"
"Beaumaris","2/ 7 Stayner St","house",2,920000.0,"2017-02-11","passed in at auction","Kay & Burton","http://www.realestateview.com.au/real-estate/2-7-stayner-street-beaumaris-vic/property-details-buy-residential-10779058/"
"Beaumaris","7 Cloris Av","house",3,1910000.0,"2017-01-23","sold before auction","Century 21 McCann Alliance","http://www.realestateview.com.au/real-estate/7-cloris-avenue-beaumaris-vic/property-details-sold-residential-10726347/"
"Beaumaris","388A Balcombe Rd","townhouse",3,1100000.0,"2017-01-17","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/388a-balcombe-road-beaumaris-vic/property-details-sold-residential-10675289/"
"Belgrave","84 Mcnicol Rd","house",3,690000.0,"2017-01-30","private sale","Bell RE Belgrave","http://www.realestateview.com.au/real-estate/84-mcnicol-road-belgrave-vic/property-details-buy-residential-10719951/"
"Belgrave","18 Blair Rd","house",3,650000.0,"2017-01-25","private sale","Bell RE Belgrave","http://www.realestateview.com.au/real-estate/18-blair-road-belgrave-vic/property-details-buy-residential-10650571/"
"Belgrave","4 Colombo Rd","house",3,506500.0,"2017-01-23","private sale","Bell RE Belgrave","http://www.realestateview.com.au/real-estate/4-colombo-road-belgrave-vic/property-details-buy-residential-10782130/"
"Bell Park","60 Bruce St","house",3,385000.0,"2017-02-11","auction sale","Fruit Property Geelong",""
"Bell Park","48 Curtin St","house",4,335000.0,"2017-02-11","passed in vendor bid","Harcourts North Geelong","http://www.realestateview.com.au/real-estate/48-curtin-street-bell-park-vic/property-details-buy-residential-10759857/"
"Bell Park","71 Nicholson Cr","house",2,280000.0,"2017-02-11","auction sale","Harcourts North Geelong","http://www.realestateview.com.au/real-estate/71-nicholson-crescent-bell-park-vic/property-details-buy-residential-10759858/"
"Belmont","9 Barrabool Rd","house",3,600000.0,"2017-02-11","auction sale","Ray White Highton","http://www.realestateview.com.au/real-estate/9-barrabool-road-belmont-vic/property-details-buy-residential-10780626/"
"Belmont","3 Pavo St","house",2,500000.0,"2017-02-11","auction sale","Buxton","http://www.realestateview.com.au/real-estate/3-pavo-street-belmont-vic/property-details-buy-residential-10778103/"
"Belmont","53 Summit Av","house",3,436000.0,"2017-02-11","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/53-summit-avenue-belmont-vic/property-details-buy-residential-10782298/"
"Belmont","33 Scott St","house",3,517000.0,"2017-02-07","private sale","hockingstuart",""
"Benalla","13 Shawbrook Av","house",4,"","2017-02-11","passed in at auction","Chilcott RE","http://www.realestateview.com.au/real-estate/13-shawbrook-avenue-benalla-vic/property-details-buy-residential-9895453/"
"Bentleigh","66 Fromer St","house",3,1470000.0,"2017-02-11","auction sale","McGrath Bentleigh","http://www.realestateview.com.au/real-estate/66-fromer-street-bentleigh-vic/property-details-buy-residential-10779495/"
