"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","64 Studley St","house",3,1830000.0,"2017-09-16","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/64-studley-street-abbotsford-vic/property-details-buy-residential-11260503/"
"Abbotsford","67 Stafford St","house",3,1055000.0,"2017-09-11","private sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/67-stafford-street-abbotsford-vic/property-details-sold-residential-11205743/"
"Abbotsford","1013/1 Acacia Pl","apartment",1,470000.0,"2017-09-09","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/1013-1-acacia-place-abbotsford-vic/property-details-sold-residential-11264373/"
"Abbotsford","B418/8 Grosvenor St","apartment",2,380000.0,"2017-09-07","private sale","Philip Webb","https://www.realestateview.com.au/real-estate/b418-8-grosvenor-street-abbotsford-vic/property-details-buy-residential-11091965/"
"Abbotsford","88 Little Charles St","apartment",2,750000.0,"2017-08-24","private sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/88-little-charles-street-abbotsford-vic/property-details-sold-residential-11205412/"
"Aberfeldie","437 Buckley St","house",3,990000.0,"2017-09-16","passed in vendor bid","Nelson Alexander","https://www.realestateview.com.au/real-estate/437-buckley-street-aberfeldie-vic/property-details-buy-residential-11254598/"
"Aberfeldie","59A Clifton St","house",4,1510000.0,"2017-09-16","passed in at auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/59a-clifton-street-aberfeldie-vic/property-details-buy-residential-11261594/"
"Aberfeldie","13 Valencia St","house",4,1650000.0,"2017-09-13","sold before auction","Barry Plant","https://www.realestateview.com.au/real-estate/13-valencia-street-aberfeldie-vic/property-details-sold-residential-11258550/"
"Airport West","5/14 Laurence Av","unit",3,650000.0,"2017-09-16","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/5-14-laurence-avenue-airport-west-vic/property-details-buy-residential-11241548/"
"Airport West","1/71 Bowes Av","house",3,885000.0,"2017-09-14","private sale","Barry Plant",""
"Airport West","5/98 Mcnamara Av","house",2,500000.0,"2017-09-11","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/5-98-mcnamara-avenue-airport-west-vic/property-details-sold-residential-10693997/"
"Airport West","1/16-20 Laurence Av","unit",3,540500.0,"2017-09-07","sold before auction","Brad Teal","https://www.realestateview.com.au/real-estate/1-16-20-laurence-avenue-airport-west-vic/property-details-sold-residential-11258742/"
"Albanvale","24 Sutherland St","house",3,580000.0,"2017-09-16","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/24-sutherland-street-albanvale-vic/property-details-buy-residential-11238474/"
"Albanvale","1H Oakwood Rd","house",4,687500.0,"2017-09-03","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/1h-oakwood-road-albanvale-vic/property-details-sold-residential-11207908/"
"Albert Park","121 Richardson St","house",3,1960000.0,"2017-09-16","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/121-richardson-street-albert-park-vic/property-details-buy-residential-11258966/"
"Albert Park","77 Kerferd Rd","house",0,"","2017-09-16","passed in at auction","Buxton","https://www.realestateview.com.au/real-estate/77-kerferd-road-albert-park-vic/property-details-buy-residential-11265004/"
"Albion","6 Barclay St","house",3,632000.0,"2017-09-16","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/6-barclay-street-albion-vic/property-details-buy-residential-11234586/"
"Albion","26A Ridley St","house",4,"","2017-09-16","passed in at auction","Barry Plant","https://www.realestateview.com.au/real-estate/26a-ridley-street-albion-vic/property-details-buy-residential-11250853/"
"Alfredton","12 Amana Dr","townhouse",3,284000.0,"2017-09-15","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/12-amana-drive-alfredton-vic/property-details-sold-residential-11249551/"
"Alfredton","1766 Sturt St","house",4,660000.0,"2017-09-14","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/1766-sturt-street-alfredton-vic/property-details-sold-residential-10802155/"
"Altona","6 Myrtle Gr","house",3,1248500.0,"2017-09-16","auction sale","R T Edgar",""
"Altona","24A Purnell St","townhouse",3,856000.0,"2017-09-16","auction sale","Greg Hocking Elly Partners",""
"Altona","1 Greeney St","house",3,850000.0,"2017-09-11","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/1-greeney-street-altona-vic/property-details-sold-residential-11249120/"
"Altona Meadows","11 Mayfield Gr","house",4,835000.0,"2017-09-16","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/11-mayfield-grove-altona-meadows-vic/property-details-buy-residential-11245709/"
"Altona Meadows","10 Polly Woodside Dr","house",3,680000.0,"2017-09-16","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/10-polly-woodside-drive-altona-meadows-vic/property-details-buy-residential-11258561/"
"Altona Meadows","96 Linden St","house",3,600000.0,"2017-09-15","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/96-linden-street-altona-meadows-vic/property-details-sold-residential-11222974/"
"Altona Meadows","40 Knightsbridge Av","house",3,637000.0,"2017-09-09","auction sale","Sweeney",""
"Altona Meadows","59 Orville St","house",2,"","2017-09-14","sold before auction","Sweeney",""
"Altona North","27 Beuron Rd","house",3,1001000.0,"2017-09-16","auction sale","Greg Hocking Elly Partners",""
"Altona North","4 Seventh Av","house",3,770000.0,"2017-09-16","auction sale","Greg Hocking Elly Partners",""
"Altona North","18 Mcarthurs Rd","townhouse",3,819000.0,"2017-09-09","auction sale","Sweeney",""
"Ardeer","19 Lawrence St","house",3,509000.0,"2017-09-16","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/19-lawrence-street-ardeer-vic/property-details-buy-residential-11252100/"
"Ardeer","13A Rockbank Rd","townhouse",3,605000.0,"2017-09-16","auction sale","Bells Real Estate","https://www.realestateview.com.au/real-estate/13a-rockbank-road-ardeer-vic/property-details-buy-residential-11254754/"
"Ardeer","14 Glinden Av","house",5,"","2017-09-16","passed in at auction","Sweeney",""
"Armadale","505 Dandenong Rd","house",6,2000000.0,"2017-09-17","passed in at auction","Gary Peer & Associates","https://www.realestateview.com.au/real-estate/505-dandenong-road-armadale-vic/property-details-buy-residential-11258589/"
"Armadale","35A Densham Rd","house",2,1669000.0,"2017-09-16","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/35a-densham-road-armadale-vic/property-details-buy-residential-11261462/"
"Armadale","42 Hampden Rd","house",4,6800000.0,"2017-09-16","passed in vendor bid","Marshall White & Co","https://www.realestateview.com.au/real-estate/42-hampden-road-armadale-vic/property-details-buy-residential-11264126/"
"Armadale","36 New St","house",3,1450000.0,"2017-09-16","passed in vendor bid","Marshall White & Co",""
"Armadale","45 Northcote Rd","house",3,1450000.0,"2017-09-16","passed in vendor bid","hockingstuart","https://www.realestateview.com.au/real-estate/45-northcote-road-armadale-vic/property-details-buy-residential-11264830/"
"Armadale","17 Orchard St","house",2,2000000.0,"2017-09-16","auction sale","The Agency",""
"Armadale","20 Kooyong Rd","townhouse",3,1715000.0,"2017-09-15","sold before auction","Marshall White & Co","https://www.realestateview.com.au/real-estate/20-kooyong-road-armadale-vic/property-details-buy-residential-11264919/"
"Armadale","1.03/75 Union St","apartment",2,1350000.0,"2017-09-12","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/1-03-75-union-street-armadale-vic/property-details-sold-residential-11283450/"
"Armadale","45 Northcote Rd","house",3,"","2017-09-16","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/45-northcote-road-armadale-vic/property-details-buy-residential-11264830/"
"Ascot Vale","113/8 Burrowes St","apartment",2,490000.0,"2017-09-16","passed in vendor bid","Nelson Alexander","https://www.realestateview.com.au/real-estate/113-8-burrowes-street-ascot-vale-vic/property-details-buy-residential-11261771/"
"Ascot Vale","168 Epsom Rd","house",3,817000.0,"2017-09-16","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/168-epsom-road-ascot-vale-vic/property-details-buy-residential-11254309/"
"Ascot Vale","19 Morphett Av","house",3,1100000.0,"2017-09-16","passed in vendor bid","Jellis Craig","https://www.realestateview.com.au/real-estate/19-morphett-avenue-ascot-vale-vic/property-details-buy-residential-11259405/"
"Ascot Vale","49 Newsom St","townhouse",3,940000.0,"2017-09-16","auction sale","McDonald Upton","https://www.realestateview.com.au/real-estate/49-newsom-street-ascot-vale-vic/property-details-buy-residential-11257291/"
"Ashburton","69 Gloucester Rd","house",3,1555000.0,"2017-09-16","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/69-gloucester-road-ashburton-vic/property-details-buy-residential-11259420/"
"Ashburton","1/73 Ashburn Gr","townhouse",3,1230000.0,"2017-09-15","sold before auction","Tim Dwyer Ashburton","https://www.realestateview.com.au/real-estate/1-73-ashburn-grove-ashburton-vic/property-details-buy-residential-11250127/"
"Ashburton","2/5 Duke St","townhouse",3,1350000.0,"2017-09-07","private sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/2-5-duke-street-ashburton-vic/property-details-sold-residential-11247675/"
"Ashwood","1/17 May Park Av","townhouse",4,"","2017-09-16","passed in at auction","Fletchers","https://www.realestateview.com.au/real-estate/1-17-may-park-avenue-ashwood-vic/property-details-buy-residential-11242589/"
"Aspendale","85 Nepean Hwy","house",3,1300000.0,"2017-09-16","passed in vendor bid","Ray White Mordialloc",""
"Aspendale Gardens","14 Chris Ct","house",3,870000.0,"2017-09-16","auction sale","Buxton","https://www.realestateview.com.au/real-estate/14-chris-court-aspendale-gardens-vic/property-details-buy-residential-11259170/"
"Avondale Heights","48 Deutscher St","house",3,797000.0,"2017-09-17","auction sale","Harcourts Vision",""
"Avondale Heights","1/75 Canning St","unit",2,470000.0,"2017-09-16","auction sale","Brad Teal","https://www.realestateview.com.au/real-estate/1-75-canning-street-avondale-heights-vic/property-details-buy-residential-11282016/"
"Bairnsdale","203 Nicholson St","house",2,"","2017-09-16","passed in vendor bid","LJ Hooker Bairnsdale","https://www.realestateview.com.au/real-estate/203-nicholson-street-bairnsdale-vic/property-details-buy-residential-11222389/"
"Balaclava","6/93 Grosvenor St","apartment",2,580000.0,"2017-09-17","auction sale","Biggin & Scott",""
"Balaclava","5/22-24 Nelson St","apartment",2,485000.0,"2017-09-17","auction sale","Wilson","https://www.realestateview.com.au/real-estate/5-22-24-nelson-street-balaclava-vic/property-details-buy-residential-11266563/"
"Balaclava","23 Albion St","house",4,1750000.0,"2017-09-16","auction sale","McGrath St Kilda",""
"Balaclava","4/20A Albion St","apartment",1,375000.0,"2017-09-16","passed in vendor bid","Chisholm & Gamon","https://www.realestateview.com.au/real-estate/4-20a-albion-street-balaclava-vic/property-details-buy-residential-11252091/"
"Balaclava","4/30 Blenheim St","apartment",3,621500.0,"2017-09-16","auction sale","Gary Peer & Associates",""
"Balaclava","5/38 The Avenue","apartment",2,572500.0,"2017-09-16","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/5-38-the-avenue-balaclava-vic/property-details-buy-residential-11264371/"
"Balaclava","6/38 Brighton Rd","apartment",1,450000.0,"2017-09-07","sold before auction","Gary Peer & Associates","https://www.realestateview.com.au/real-estate/6-38-brighton-road-balaclava-vic/property-details-sold-residential-11257862/"
"Balaclava","7/305 Carlisle St","apartment",1,"","2017-09-17","passed in at auction","McGrath St Kilda",""
"Ballarat Central","14 Church St","house",3,620000.0,"2017-08-23","private sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/14-church-street-ballarat-central-vic/property-details-sold-residential-11247036/"
"Ballarat Central","312 Ascot St","house",3,362000.0,"2017-08-15","private sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/312-ascot-street-south-ballarat-central-vic/property-details-sold-residential-11236823/"
"Ballarat Central","172 Humffray St","house",4,355000.0,"2017-08-10","private sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/172-humffray-street-north-ballarat-central-vic/property-details-sold-residential-11211121/"
"Ballarat East","119 Joseph St","house",3,355000.0,"2017-09-14","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/119-joseph-street-ballarat-east-vic/property-details-buy-residential-11267905/"
"Ballarat East","121 Humffray St","house",3,355000.0,"2017-09-02","private sale","Biggin & Scott",""
"Ballarat East","213 Victoria St","house",3,500000.0,"2017-08-08","private sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/213-victoria-street-ballarat-east-vic/property-details-sold-residential-11142503/"
"Ballarat North","22 Orkney Ct","land",0,182500.0,"2017-09-11","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/22-orkney-court-ballarat-north-vic/property-details-sold-residential-10797053/"
"Ballarat North","22 Killeen Av","house",0,420000.0,"2017-09-04","private sale","Harcourts Ballarat","https://www.realestateview.com.au/real-estate/22-killeen-avenue-ballarat-north-vic/property-details-sold-residential-11279230/"
"Ballarat North","2/905 Lydiard St.N","house",2,221000.0,"2017-08-26","private sale","Ray White Ballarat","https://www.realestateview.com.au/real-estate/2-905-lydiard-street-ballarat-north-vic/property-details-sold-residential-11210450/"
"Balwyn","1/89 Balwyn Rd","townhouse",3,1325000.0,"2017-09-16","passed in vendor bid","Jellis Craig","https://www.realestateview.com.au/real-estate/1-89-balwyn-road-balwyn-vic/property-details-buy-residential-11261987/"
"Balwyn","1/4 Birtles Ct","house",4,2220000.0,"2017-09-16","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/1-4-birtles-court-balwyn-vic/property-details-buy-residential-11261783/"
"Balwyn","1 Grosvenor Pde","townhouse",3,1520000.0,"2017-09-16","passed in vendor bid","Marshall White & Co","https://www.realestateview.com.au/real-estate/1-grosvenor-parade-balwyn-vic/property-details-buy-residential-11254044/"
"Balwyn","23 Nungerner St","house",3,2730000.0,"2017-09-16","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/23-nungerner-street-balwyn-vic/property-details-buy-residential-11267390/"
"Balwyn North","33 Chelmsford St","house",5,2938888.0,"2017-09-16","auction sale","R T Edgar",""
"Balwyn North","1 Page St","house",3,2350000.0,"2017-09-16","auction sale","Fletchers","https://www.realestateview.com.au/real-estate/1-page-street-balwyn-north-vic/property-details-buy-residential-11254388/"
"Balwyn North","3/38 Severn St","unit",2,905000.0,"2017-09-16","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/3-38-severn-street-balwyn-north-vic/property-details-buy-residential-11268921/"
"Balwyn North","69 Woodville St","house",5,2000000.0,"2017-09-16","passed in vendor bid","Ray White",""
"Balwyn North","10 Minerva Av","house",4,1770000.0,"2017-09-12","auction sale","Ray White Manningham","https://www.realestateview.com.au/real-estate/10-minerva-avenue-balwyn-north-vic/property-details-sold-residential-11247378/"
"Balwyn North","20 Evelina St","house",0,2430000.0,"2017-09-09","sold before auction","Marshall White & Co",""
"Balwyn North","5-7 Ardgour St","house",3,"","2017-09-16","auction sale","Fletchers","https://www.realestateview.com.au/real-estate/5-7-ardgour-street-balwyn-north-vic/property-details-buy-residential-11252404/"
"Balwyn North","1B Lemon Rd","townhouse",3,"","2017-09-13","sold before auction","Ray White",""
"Balwyn North","62 Cascade St","house",4,"","2017-09-11","private sale","Fletchers","https://www.realestateview.com.au/real-estate/62-cascade-street-balwyn-north-vic/property-details-buy-residential-11112855/"
"Baxter","23 Austral Cr","house",3,450000.0,"2017-08-23","sold before auction","LJ Hooker Frankston","https://www.realestateview.com.au/real-estate/23-austral-crescent-baxter-vic/property-details-sold-residential-11255639/"
"Baxter","384 Golf Links Rd","house",4,"","2017-09-16","passed in at auction","Eview Group Frankston","https://www.realestateview.com.au/real-estate/384-golf-links-road-baxter-vic/property-details-buy-residential-11264918/"
"Bayswater","45 Mareeba Cr","house",4,856000.0,"2017-09-16","auction sale","Ray White Ferntree Gully","https://www.realestateview.com.au/real-estate/45-mareeba-crescent-bayswater-vic/property-details-buy-residential-11264335/"
"Bayswater","28 Yarran Gr","house",3,883000.0,"2017-09-16","auction sale","First National Bayswater",""
"Bayswater North","8 Illawara Cr","house",3,760000.0,"2017-09-16","auction sale","Ray White Rowville","https://www.realestateview.com.au/real-estate/8-illawara-crescent-bayswater-north-vic/property-details-buy-residential-11264510/"
"Bayswater North","111 Allambanan Dr","house",3,780000.0,"2017-09-12","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/111-allambanan-drive-bayswater-north-vic/property-details-buy-residential-11274578/"
"Bealiba","9 Cochrane St","house",3,110100.0,"2017-09-11","private sale","Ballarat Real Estate Pty Ltd",""
"Beaufort","Lot 54 Heath Ct","land",0,57000.0,"2017-09-12","private sale","Ballarat Real Estate Pty Ltd",""
"Beaufort","Lot 12 Hains Cl","land",0,59000.0,"2017-09-11","private sale","Ballarat Real Estate Pty Ltd",""
"Beaufort","Lot 6 Acacia Ct","land",0,67000.0,"2017-09-10","private sale","Ballarat Real Estate Pty Ltd",""
"Beaufort","15 King St","house",4,420000.0,"2017-09-09","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/15-king-street-beaufort-vic/property-details-sold-residential-10867047/"
"Beaufort","470 Main Lead Rd","house",3,270000.0,"2017-08-30","private sale","Bartrop RE","http://www.ruralview.com.au/Real-Estate/470-main-lead-road-beaufort-vic/Property-Details-sold-rural-11023795.html"
"Beaumaris","19 Bolton St","house",5,3778000.0,"2017-09-16","auction sale","Buxton","https://www.realestateview.com.au/real-estate/19-bolton-street-beaumaris-vic/property-details-buy-residential-11247018/"
"Beaumaris","7 Haydens Rd","townhouse",3,2030000.0,"2017-09-16","passed in at auction","Buxton","https://www.realestateview.com.au/real-estate/7-haydens-road-beaumaris-vic/property-details-buy-residential-11260363/"
"Beaumaris","26 Reid St","house",4,2220000.0,"2017-09-09","private sale","Buxton","https://www.realestateview.com.au/real-estate/26-reid-street-beaumaris-vic/property-details-sold-residential-11220278/"
"Beaumaris","7 Point Av","house",3,2650000.0,"2017-08-31","private sale","Buxton","https://www.realestateview.com.au/real-estate/7-point-avenue-beaumaris-vic/property-details-sold-residential-10642501/"
