"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","36 St Philips St","house",2,1230000.0,"2018-03-17","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/36-st-philips-street-abbotsford-vic/property-details-buy-residential-11680764/"
"Abbotsford","18 Valiant St","house",3,1366000.0,"2018-03-17","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/18-valiant-street-abbotsford-vic/property-details-buy-residential-11682878/"
"Abbotsford","7-9 Church St","house",4,,"2018-03-17","passed in vendor bid","Le & Co Estate Agents","https://www.realestateview.com.au/real-estate/7-9-church-street-abbotsford-vic/property-details-buy-residential-11676204/"
"Aberfeldie","18 Allan St","house",3,1750000.0,"2018-03-17","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/18-allan-street-aberfeldie-vic/property-details-buy-residential-11672978/"
"Aberfeldie","3 Tamar St","house",3,1350000.0,"2018-03-15","sold before auction","Barry Plant","https://www.realestateview.com.au/real-estate/3-tamar-street-aberfeldie-vic/property-details-sold-residential-11669428/"
"Aberfeldie","4/39 St Kinnord St","unit",1,295000.0,"2018-02-15","private sale","Hodges","https://www.realestateview.com.au/real-estate/4-39-st-kinnord-street-aberfeldie-vic/property-details-sold-residential-11457671/"
"Airport West","49 Marshall Rd","house",4,820000.0,"2018-03-17","passed in at auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/49-marshall-road-airport-west-vic/property-details-buy-residential-11697839/"
"Airport West","155A Parer Rd","unit",2,530000.0,"2018-03-17","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/155a-parer-road-airport-west-vic/property-details-buy-residential-11673091/"
"Airport West","2/127 Mcnamara Av","house",3,595000.0,"2018-03-16","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/2-127-mcnamara-avenue-airport-west-vic/property-details-buy-residential-11635355/"
"Airport West","32 Laurence Av","house",4,,"2018-03-17","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/32-laurence-avenue-airport-west-vic/property-details-buy-residential-11670579/"
"Albert Park","1 Foote St","house",0,2020000.0,"2018-03-18","auction sale","Greg Hocking Holdsworth",""
"Albert Park","206 Kerferd Rd","apartment",2,1422000.0,"2018-03-17","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/206-kerferd-road-albert-park-vic/property-details-buy-residential-11682090/"
"Albert Park","96 Page St","house",3,,"2018-03-17","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/96-page-street-albert-park-vic/property-details-buy-residential-11683466/"
"Albert Park","59 Moubray St","house",3,,"2018-03-12","private sale","Cayzer","https://www.realestateview.com.au/real-estate/59-moubray-street-albert-park-vic/property-details-sold-residential-11272496/"
