"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","10 Maugie St","house",4,1195000.0,"2015-10-31","auction sale","Ray White Rowville","http://www.realestateview.com.au/Real-Estate/10-maugie-street-abbotsford/Property-Details-sold-residential-9620812.html"
"Abbotsford","30/ 11 Nicholson St","apartment",3,860000.0,"2015-10-31","passed in at auction","Jellis Craig","http://www.realestateview.com.au/Real-Estate/30-11-nicholson-street-abbotsford/Property-Details-sold-residential-9629768.html"
"Abbotsford","Trenerry Cr","townhouse",2,705000.0,"2015-10-24","private sale","Biggin & Scott",""
"Abbotsford","106 Park St","house",2,"","2015-10-31","auction sale","Biggin & Scott","http://www.realestateview.com.au/Real-Estate/106-park-street-abbotsford/Property-Details-sold-residential-9629782.html"
"Aberfeldie","Aberdeen St","house",4,1285000.0,"2015-10-24","private sale","Nelson Alexander","http://www.realestateview.com.au/Real-Estate/11-aberdeen-street-aberfeldie/Property-Details-sold-residential-9059786.html"
"Aberfeldie","Clifton St","house",3,1610000.0,"2015-10-20","private sale","Nelson Alexander","http://www.realestateview.com.au/Real-Estate/69-clifton-street-aberfeldie/Property-Details-sold-residential-9673740.html"
"Aberfeldie","7 May St","townhouse",5,"","2015-10-26","passed in at auction","Barry Plant",""
"Airport West","24 Roberts Rd","house",2,470000.0,"2015-10-31","auction sale","Nelson Alexander","http://www.realestateview.com.au/Real-Estate/24-roberts-road-airport-west/Property-Details-sold-residential-9625542.html"
"Airport West","41 Walters Av","unit",3,540000.0,"2015-10-31","passed in vendor bid","Nelson Alexander",""
"Airport West","7 Lana Ct","house",4,700000.0,"2015-10-26","passed in at auction","Barry Plant",""
"Airport West","Bowes Av","unit",3,580000.0,"2015-10-23","private sale","Barry Plant",""
"Airport West","Green St","townhouse",2,500000.0,"2015-10-14","private sale","Nelson Alexander","http://www.realestateview.com.au/Real-Estate/1-6-green-street-airport-west/Property-Details-sold-residential-9356612.html"
"Airport West","43 Laurence Av","house",5,"","2015-10-31","passed in at auction","Barry Plant",""
"Albert Park","Ferrars St","flat/unit/apartment",2,1009286.0,"2015-10-23","private sale","Whiting & Co Professionals St Kilda",""
"Alfredton","Perendale St","house",3,430000.0,"2015-10-27","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/15-perendale-street-alfredton/Property-Details-sold-residential-9641698.html"
"Altona","25 Sargood St","townhouse",3,900000.0,"2015-10-31","passed in at auction","hockingstuart",""
"Altona","17 Kookaburra St","house",4,900000.0,"2015-10-22","sold before auction","hockingstuart",""
"Altona","Hammond St","house",3,"","2015-10-27","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/63-hammond-street-altona/Property-Details-sold-residential-8718018.html"
"Altona Meadows","10 Huia Cl","house",3,465000.0,"2015-09-29","sold before auction","hockingstuart",""
"Altona North","475 Blackshaws Rd","house",3,705000.0,"2015-10-31","auction sale","Jas Stephens - Williamstown","http://www.realestateview.com.au/Real-Estate/475-blackshaws-road-altona-north/Property-Details-sold-residential-9619532.html"
"Armadale","5/ 18-20 St Georges Rd","apartment",2,572000.0,"2015-10-31","auction sale","Jellis Craig","http://www.realestateview.com.au/Real-Estate/5-18-20-st-georges-road-armadale/Property-Details-sold-residential-9625654.html"
"Armadale","5/ 11 Cheel St","apartment",2,555000.0,"2015-10-17","sold before auction","Wilson","http://www.realestateview.com.au/Real-Estate/5-11-cheel-street-armadale/Property-Details-sold-residential-9625282.html"
"Armadale","4/ 55 Denbigh Rd","apartment",2,"","2015-10-31","auction sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/4-55-denbigh-road-armadale/Property-Details-sold-residential-9648882.html"
"Armadale","6 Sutherland Rd","house",3,"","2015-10-29","sold before auction","Marshall White & Co","http://www.realestateview.com.au/Real-Estate/6-sutherland-road-armadale/Property-Details-sold-residential-9635122.html"
"Armadale","Northcote Rd","house",4,"","2015-10-28","private sale","Jellis Craig","http://www.realestateview.com.au/Real-Estate/18-northcote-road-armadale/Property-Details-sold-residential-9568964.html"
"Armadale","15 Glassford St","house",2,"","2015-10-27","auction sale","Abercromby's RE","http://www.realestateview.com.au/Real-Estate/15-glassford-street-armadale/Property-Details-sold-residential-9620362.html"
"Ascot Vale","4 Bowden St","house",3,1520000.0,"2015-10-31","auction sale","Nelson Alexander","http://www.realestateview.com.au/Real-Estate/4-bowden-street-ascot-vale/Property-Details-sold-residential-9621298.html"
"Ascot Vale","Ascot Vale Rd","townhouse",2,610000.0,"2015-10-26","private sale","Castran Gilbert","http://www.realestateview.com.au/Real-Estate/14-37-ascot-vale-road-ascot-vale/Property-Details-sold-residential-9553386.html"
"Ascot Vale","Monash St","house",3,1350000.0,"2015-09-20","private sale","Jellis Craig",""
"Aspendale","32 James Av","house",3,738000.0,"2015-10-31","auction sale","Maitland Horler Mentone",""
"Aspendale","Robertson Pde","house",2,"","2015-10-22","private sale","hockingstuart",""
"Aspendale Gardens","1 Tatyoon Cl","house",4,652500.0,"2015-10-31","auction sale","iSell",""
"Attwood","8 Tollkeepers Pde","house",5,"","2015-10-31","auction sale","Brad Teal",""
"Avoca","Pascoe St","land",0,28000.0,"2015-10-19","private sale","Ballarat Real Estate Pty Ltd",""
"Avondale Heights","Sydney St","unit",2,515000.0,"2015-10-21","private sale","Brad Teal",""
"Bairnsdale","Mceachran St","house",3,247000.0,"2015-10-06","private sale","Elders Bairnsdale",""
"Bairnsdale","68 Mcculloch St","house",3,"","2015-10-31","passed in at auction","Elders Bairnsdale",""
"Ballarat Central","Dawson St.S","house",3,255000.0,"2015-10-23","private sale","Ballarat Real Estate Pty Ltd","http://www.realestateview.com.au/Real-Estate/219-dawson-street-south-ballarat-central/Property-Details-sold-residential-9641704.html"
"Ballarat Central","Eyre St","house",3,385000.0,"2015-10-17","private sale","Ballarat Real Estate Pty Ltd",""
"Ballarat East","4 Queen St.S","house",3,185000.0,"2015-10-31","passed in at auction","PRD Nationwide",""
"Ballarat East","Humffray St.N","house",0,245000.0,"2015-10-12","private sale","Harcourts Ballarat",""
"Ballarat East","Eureka St","house",0,265000.0,"2015-10-09","private sale","Harcourts Ballarat",""
"Balwyn","150 Belmore Rd","house",4,1685000.0,"2015-10-31","auction sale","IHomes Real Estate","http://www.realestateview.com.au/Real-Estate/3-150-belmore-road-balwyn/Property-Details-sold-residential-7909072.html"
"Balwyn","23 Hertford Cr","house",5,2900000.0,"2015-10-31","passed in vendor bid","Fletchers",""
"Balwyn","57 Narrak Rd","house",3,1450000.0,"2015-10-31","passed in at auction","hockingstuart",""
"Balwyn","13 Boston Rd","house",4,3258000.0,"2015-08-21","sold before auction","Jellis Craig",""
"Balwyn","200 Belmore Rd","development site",3,"","2015-10-31","auction sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/200-belmore-road-balwyn/Property-Details-sold-residential-9620150.html"
"Balwyn","11 May St","house",4,"","2015-10-31","auction sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/11-may-street-balwyn/Property-Details-sold-residential-9612372.html"
"Balwyn","3 Yarrbat Av","house",3,"","2015-10-31","auction sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/3-yarrbat-avenue-balwyn/Property-Details-sold-residential-9622912.html"
"Balwyn","Bernborough Av","house",5,"","2015-10-24","private sale","R T Edgar",""
"Balwyn","Winmalee Rd","house",3,"","2015-10-24","private sale","Jellis Craig","http://www.realestateview.com.au/Real-Estate/125b-winmalee-road-balwyn/Property-Details-sold-residential-9516196.html"
"Balwyn","Kalgurli Ct","house",4,"","2015-10-23","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/4-kalgurli-court-balwyn/Property-Details-sold-residential-9467422.html"
"Balwyn","Leonard St","house",3,"","2015-10-22","private sale","Jellis Craig",""
"Balwyn","2/ 44 Deepdene Rd","townhouse",3,"","2015-10-10","sold before auction","Jellis Craig","http://www.realestateview.com.au/Real-Estate/2-44-deepdene-road-balwyn/Property-Details-sold-residential-9627692.html"
"Balwyn North","58 Hill Rd","house",3,"","2015-10-31","auction sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/58-hill-road-balwyn-north/Property-Details-sold-residential-9637366.html"
"Balwyn North","Balwyn Rd","development site",2,"","2015-10-29","private sale","Parkes Property",""
"Bass","85 Finlay Rd","house",3,740000.0,"2015-10-31","passed in vendor bid","Fletchers Maroondah",""
"Bayswater","33 Kumala Rd","house",3,700000.0,"2015-10-31","passed in at auction","Jellis Craig",""
"Bayswater","584 Mountain Hwy","house",4,745000.0,"2015-10-31","auction sale","Ray White Rowville","http://www.realestateview.com.au/Real-Estate/584-mountain-highway-bayswater/Property-Details-sold-residential-9622118.html"
"Bayswater","86 Sasses Av","house",3,650000.0,"2015-10-31","auction sale","ITRAK RE",""
"Bayswater","19 Wilhelma Av","house",3,661000.0,"2015-10-31","auction sale","Ray White Bayswater","http://www.realestateview.com.au/Real-Estate/19-wilhelma-avenue-bayswater/Property-Details-sold-residential-9630168.html"
"Bayswater","44 Warruga Av","house",4,"","2015-10-31","passed in at auction","LJ Hooker Boronia",""
"Bayswater","1/ 20 Elizabeth St","townhouse",3,"","2015-10-19","sold before auction","Philip Webb","http://www.realestateview.com.au/Real-Estate/1-20-elizabeth-street-bayswater/Property-Details-sold-residential-9628614.html"
"Bayswater North","Kite Av","house",3,560000.0,"2015-10-20","private sale","Barry Plant","http://www.realestateview.com.au/Real-Estate/4-kite-avenue-bayswater-north/Property-Details-sold-residential-9625814.html"
"Bayswater North","Laura Ct","house",3,625000.0,"2015-10-20","private sale","Barry Plant","http://www.realestateview.com.au/Real-Estate/9-laura-court-bayswater-north/Property-Details-sold-residential-9632660.html"
"Bayswater North","Bayswater Rd","unit",3,560000.0,"2015-10-12","private sale","Harcourts Croydon","http://www.realestateview.com.au/Real-Estate/6-206-bayswater-road-bayswater-north/Property-Details-sold-residential-9548056.html"
"Bayswater North","Bayswater Rd","house",2,"","2015-10-05","private sale","hockingstuart",""
"Beaconsfield","4 Mahon Av","house",3,454000.0,"2015-10-22","sold before auction","Barry Plant",""
"Beaumaris","4 Mariemont Av","house",4,1252500.0,"2015-10-31","auction sale","Hodges","http://www.realestateview.com.au/Real-Estate/4-mariemont-avenue-beaumaris/Property-Details-sold-residential-9632646.html"
"Beaumaris","Beach Rd","apartment",2,1200000.0,"2015-10-29","private sale","Kay & Burton",""
"Bellfield","17 Poplar Cr","house",3,630000.0,"2015-10-31","passed in at auction","Barry Plant",""
"Bellfield","21 Wilkinson Cr","house",3,725000.0,"2015-10-31","auction sale","Nelson Alexander","http://www.realestateview.com.au/Real-Estate/21-wilkinson-crescent-bellfield/Property-Details-sold-residential-9632650.html"
"Belmont","24 Marjorie Av","house",3,400000.0,"2015-10-31","auction sale","Buxton","http://www.realestateview.com.au/Real-Estate/24-marjorie-avenue-belmont/Property-Details-sold-residential-9628102.html"
"Belmont","61 Iona Av","house",3,380000.0,"2015-10-30","auction sale","Ray White Geelong","http://www.realestateview.com.au/Real-Estate/61-iona-avenue-belmont/Property-Details-sold-residential-9610390.html"
"Benalla","Hiscock Ct","house",3,"","2015-11-02","private sale","Benalla Residential Rural Real Estate",""
"Benalla","5 Hiscock Ct","land",0,"","2015-10-19","sold before auction","Benalla Residential Rural Real Estate","http://www.realestateview.com.au/Real-Estate/5-hiscock-court-benalla/Property-Details-sold-residential-9564496.html"
"Bendigo","61 Honeysuckle St","house",4,600000.0,"2015-10-15","sold before auction","Tweed Sutherland First National","http://www.realestateview.com.au/Real-Estate/61-honeysuckle-street-bendigo/Property-Details-sold-residential-9599266.html"
"Bentleigh","34 Daley St","house",2,1205000.0,"2015-10-31","auction sale","Thomson","http://www.realestateview.com.au/Real-Estate/34-daley-street-bentleigh/Property-Details-sold-residential-9622652.html"
"Bentleigh","38 Railway Cr","house",4,670000.0,"2015-10-31","passed in vendor bid","Buxton",""
"Bentleigh","18 Railway Cr","house",3,650000.0,"2015-10-31","passed in at auction","hockingstuart","http://www.realestateview.com.au/Real-Estate/18-railway-crescent-bentleigh/Property-Details-sold-residential-9632392.html"
"Bentleigh","Small Rd","townhouse",4,1230000.0,"2015-10-26","private sale","Hodges","http://www.realestateview.com.au/Real-Estate/9b-small-road-bentleigh/Property-Details-sold-residential-9610534.html"
"Bentleigh","2 Fairbank Rd","house",4,"","2015-10-31","auction sale","Buxton","http://www.realestateview.com.au/Real-Estate/2-fairbank-road-bentleigh/Property-Details-sold-residential-9602790.html"
"Bentleigh","Jasper Rd","house",3,"","2015-10-24","private sale","Buxton","http://www.realestateview.com.au/Real-Estate/74-jasper-road-bentleigh/Property-Details-sold-residential-9495810.html"
"Bentleigh East","19 Highview Rd","townhouse",3,699000.0,"2015-10-31","auction sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/19-highview-road-bentleigh-east/Property-Details-sold-residential-9632954.html"
"Bentleigh East","Gladwyn Av","house",3,1420000.0,"2015-10-26","private sale","Hodges","http://www.realestateview.com.au/Real-Estate/39-gladwyn-avenue-bentleigh-east/Property-Details-sold-residential-9372136.html"
"Bentleigh East","Vine Ct","house",4,1065000.0,"2015-10-22","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/4-vine-court-bentleigh-east/Property-Details-sold-residential-9523352.html"
