"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","99 Little Charles St","house",2,1230000.0,"2017-06-10","auction sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/99-little-charles-street-abbotsford-vic/property-details-sold-residential-11059736/"
"Abbotsford","14/ 205 Gipps St","apartment",2,750000.0,"2017-05-25","private sale","Jellis Craig",""
"Albanvale","11 Woodland Dr","house",3,545000.0,"2017-06-01","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/11-woodland-drive-albanvale-vic/property-details-buy-residential-11016563/"
"Albert Park","21 Madden St","house",3,"","2017-05-03","private sale","Marshall White & Co",""
"Alfredton","195 Cuthberts Rd","house",5,480000.0,"2017-06-09","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/195-cuthberts-road-alfredton-vic/property-details-buy-residential-10793324/"
"Alfredton","1776 Sturt St","house",3,600000.0,"2017-06-05","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/1776-sturt-street-alfredton-vic/property-details-sold-residential-10945751/"
"Alfredton","4/ 23 Gillies St.S","house",3,355000.0,"2017-05-31","private sale","Buxton",""
"Alfredton","29 Parkview Dr","house",4,472500.0,"2017-05-22","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/29-parkview-drive-alfredton-vic/property-details-sold-residential-11000557/"
"Alfredton","6 Oberon St","unit",0,333000.0,"2017-05-19","private sale","Harcourts Ballarat","https://www.realestateview.com.au/real-estate/6-oberon-street-alfredton-vic/property-details-sold-residential-10287125/"
"Alfredton","27 Evergreen Dr","house",5,"","2017-05-19","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/27-evergreen-drive-alfredton-vic/property-details-sold-residential-10691611/"
"Altona North","15 Fourth Av","house",3,855000.0,"2017-06-06","sold before auction","Hunter French RE",""
"Apsley","6-8 Ballantyne St","land",0,"","2017-06-09","passed in vendor bid","Westech RE",""
"Ardeer","1-3/ 30 Suspension St","unit",3,"","2017-05-26","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/1-3-30-suspension-street-ardeer-vic/property-details-sold-residential-10802994/"
"Ardeer","3/ 30 Suspension St","house",2,"","2017-05-19","private sale","hockingstuart",""
"Ascot Vale","14 Newsom St","house",3,1800000.0,"2017-06-10","passed in vendor bid","Brad Teal","https://www.realestateview.com.au/real-estate/14-newsom-street-ascot-vale-vic/property-details-buy-residential-11052713/"
"Ascot Vale","1/ 81 Walter St","unit",2,440000.0,"2017-06-10","auction sale","Hodges","https://www.realestateview.com.au/real-estate/1-81-walter-street-ascot-vale-vic/property-details-buy-residential-11067812/"
"Ascot Vale","40 Wingate Av","house",3,930000.0,"2017-06-10","auction sale","Brad Teal","https://www.realestateview.com.au/real-estate/40-wingate-avenue-ascot-vale-vic/property-details-buy-residential-11052712/"
"Ashwood","2/ 2 May Park Av","townhouse",5,1200000.0,"2017-06-10","passed in at auction","hockingstuart","https://www.realestateview.com.au/real-estate/2-2-may-park-avenue-ashwood-vic/property-details-buy-residential-11056968/"
"Aspendale","5 Anchor St","house",0,1390000.0,"2017-06-10","auction sale","Buxton","https://www.realestateview.com.au/real-estate/5-anchor-street-aspendale-vic/property-details-buy-residential-11062558/"
"Aspendale","2/ 50 Nepean Hwy","apartment",2,495000.0,"2017-05-11","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/2-50-nepean-highway-aspendale-vic/property-details-sold-residential-10959845/"
"Avondale Heights","22 Barbara Cr","house",5,1120000.0,"2017-06-10","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/22-barbara-crescent-avondale-heights-vic/property-details-buy-residential-11051098/"
"Avondale Heights","23 Robson Av","house",3,940000.0,"2017-06-05","private sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/23-robson-avenue-avondale-heights-vic/property-details-sold-residential-11035016/"
"Ballarat Central","9 Patricia Ct","house",0,379000.0,"2017-05-27","private sale","Biggin & Scott",""
"Ballarat Central","2 Vine St","house",0,249000.0,"2017-05-26","private sale","Biggin & Scott",""
"Ballarat Central","703 Cosmopolitan Pl","townhouse",3,"","2017-06-05","passed in at auction","Ray White Ballarat","https://www.realestateview.com.au/real-estate/703-cosmopolitan-place-ballarat-central-vic/property-details-buy-residential-11030351/"
"Ballarat East","145B Humffray St.N","house",3,307000.0,"2017-06-06","private sale","Trevor Petrie RE",""
"Ballarat East","311 Kline St","house",0,750000.0,"2017-06-05","private sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/311-kline-street-ballarat-east-vic/property-details-sold-residential-10697247/"
"Ballarat East","4 Steffen Cl","house",4,465000.0,"2017-05-23","private sale","Buxton","https://www.realestateview.com.au/real-estate/4-steffen-close-ballarat-east-vic/property-details-sold-residential-10988051/"
"Ballarat East","4A Essex St","house",0,470000.0,"2017-05-20","private sale","Harcourts Ballarat",""
"Ballarat East","167 Scott Pde","house",0,320000.0,"2017-05-17","private sale","Harcourts Ballarat",""
"Ballarat North","223 Norman St","house",2,250000.0,"2017-06-06","private sale","Buxton","https://www.realestateview.com.au/real-estate/223-norman-street-ballarat-north-vic/property-details-sold-residential-11004212/"
"Ballarat North","10 Lake View Ct","house",3,406500.0,"2017-06-05","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/10-lake-view-court-ballarat-north-vic/property-details-sold-residential-10989735/"
"Balwyn","24 Winmalee Rd","house",3,2220000.0,"2017-06-01","private sale","Jellis Craig",""
"Balwyn","6 Ian St","house",4,"","2017-06-05","private sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/6-ian-street-balwyn-vic/property-details-sold-residential-11077879/"
"Balwyn North","22 Seattle St","house",4,1940000.0,"2017-06-10","passed in at auction","hockingstuart","https://www.realestateview.com.au/real-estate/22-seattle-street-balwyn-north-vic/property-details-buy-residential-11051220/"
"Balwyn North","2A Maylands Av","house",3,"","2017-06-04","private sale","Noel Jones","https://www.realestateview.com.au/real-estate/2a-maylands-avenue-balwyn-north-vic/property-details-sold-residential-11010055/"
"Balwyn North","9 Highbury St","house",5,"","2017-05-31","sold before auction","Ray White","https://www.realestateview.com.au/real-estate/9-highbury-street-balwyn-north-vic/property-details-sold-residential-11011682/"
"Barwon Heads","21 Heron Cr","house",3,650000.0,"2017-06-10","auction sale","R T Edgar","https://www.realestateview.com.au/real-estate/21-heron-crescent-barwon-heads-vic/property-details-buy-residential-10922345/"
"Barwon Heads","47 Cashmore Dr","land",0,405000.0,"2017-06-01","private sale","hockingstuart",""
"Bayswater North","28 Berry Rd","house",3,557000.0,"2017-06-06","private sale","Ray White Croydon","https://www.realestateview.com.au/real-estate/28-berry-road-bayswater-north-vic/property-details-sold-residential-11062698/"
"Bayswater North","3/ 17 Bungalook Rd.E","unit",2,570000.0,"2017-06-02","private sale","Mcgrath",""
"Beaumaris","9A Ozone Av","townhouse",3,920000.0,"2017-06-05","private sale","Hodges","https://www.realestateview.com.au/real-estate/9a-ozone-avenue-beaumaris-vic/property-details-sold-residential-11049571/"
"Beaumaris","9A Powys Dr","townhouse",3,1600000.0,"2017-06-03","private sale","Buxton","https://www.realestateview.com.au/real-estate/9a-powys-drive-beaumaris-vic/property-details-sold-residential-10959624/"
"Beaumaris","Lot 2/ 1 Comport St","townhouse",3,1900000.0,"2017-05-30","private sale","Century 21 McCann Alliance",""
"Beaumaris","103A Dalgetty Rd","townhouse",0,"","2017-06-09","private sale","Hodges",""
"Belgrave","16 Colombo Rd","house",3,710000.0,"2017-05-23","private sale","Bell RE Belgrave","https://www.realestateview.com.au/real-estate/16-colombo-road-belgrave-vic/property-details-buy-residential-11040592/"
"Belgrave","54 Belgrave-Hallam Rd","house",3,580000.0,"2017-05-17","private sale","Bell RE Belgrave",""
"Belgrave South","33 Temple Rd","house",3,785000.0,"2017-05-25","private sale","Fletchers","https://www.realestateview.com.au/real-estate/33-temple-road-belgrave-south-vic/property-details-buy-residential-11065287/"
"Bell Park","61 Nicholson Cr","house",3,360000.0,"2017-05-18","private sale","hockingstuart",""
"Belmont","60 Henry St","house",3,412000.0,"2017-06-10","auction sale","Maxwell Collins Geelong","https://www.realestateview.com.au/real-estate/60-henry-street-belmont-vic/property-details-buy-residential-11059718/"
"Belmont","9 Sommers St","house",3,620000.0,"2017-06-10","auction sale","Maxwell Collins Geelong","https://www.realestateview.com.au/real-estate/9-sommers-street-belmont-vic/property-details-buy-residential-11061497/"
"Bendigo","149 Williamson St","house",2,385000.0,"2017-06-10","auction sale","Tweed Sutherland First National","https://www.realestateview.com.au/real-estate/149-williamson-street-bendigo-vic/property-details-buy-residential-11043074/"
"Bentleigh","2/ 616-618 Centre Rd","apartment",2,420000.0,"2017-06-08","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/2-616-618-centre-road-bentleigh-vic/property-details-sold-residential-10950339/"
"Bentleigh","37 Wright St","land",1,2050000.0,"2017-06-02","private sale","hockingstuart",""
"Bentleigh","113/ 285-305 Centre Rd","apartment",2,560000.0,"2017-05-24","sold before auction","Ray White Oakleigh","https://www.realestateview.com.au/real-estate/113-285-305-centre-road-bentleigh-vic/property-details-sold-residential-11055604/"
"Bentleigh","13/ 22-26 South Av","townhouse",3,800000.0,"2017-05-24","private sale","Buxton","https://www.realestateview.com.au/real-estate/13-22-26-south-avenue-bentleigh-vic/property-details-sold-residential-10954035/"
"Bentleigh East","43 Brooks St","house",5,2635000.0,"2017-05-31","sold before auction","Buxton","https://www.realestateview.com.au/real-estate/43-brooks-street-bentleigh-east-vic/property-details-sold-residential-11049520/"
"Bentleigh East","107 Victor Rd","house",3,1261234.0,"2017-05-22","private sale","T G Newton & Co",""
"Bentleigh East","141 East Boundary Rd","house",3,"","2017-06-05","private sale","Buxton","https://www.realestateview.com.au/real-estate/141-east-boundary-road-bentleigh-east-vic/property-details-sold-residential-11044306/"
"Bentleigh East","24 Mawby Rd","house",5,"","2017-06-01","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/24-mawby-road-bentleigh-east-vic/property-details-sold-residential-10998377/"
"Berwick","6 Ambrose Ct","house",4,"","2017-06-10","passed in at auction","Barry Plant",""
"Berwick","67A Lyall Rd","house",0,"","2017-06-01","private sale","hockingstuart",""
"Beveridge","37 Mandalay Cirt","house",5,638500.0,"2017-06-09","sold before auction","D'Aprano Real Estate Solutions",""
"Black Hill","16 Napier St","land",0,205000.0,"2017-05-27","private sale","Biggin & Scott",""
"Black Hill","41 Sweeney St","house",4,450000.0,"2017-05-26","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/41-sweeney-street-black-hill-vic/property-details-sold-residential-10998240/"
"Black Rock","45A Tulip St","townhouse",0,1720000.0,"2017-06-09","sold before auction","Buxton","https://www.realestateview.com.au/real-estate/45a-tulip-street-black-rock-vic/property-details-sold-residential-11096079/"
"Blackburn","1/ 10 Oliver Av","house",3,"","2017-06-10","passed in vendor bid","Fletchers","https://www.realestateview.com.au/real-estate/1-10-oliver-avenue-blackburn-vic/property-details-buy-residential-11056943/"
"Blackburn North","111 Koonung Rd","house",2,1180000.0,"2017-06-10","auction sale","Fletchers","https://www.realestateview.com.au/real-estate/111-koonung-road-blackburn-north-vic/property-details-sold-residential-11053459/"
"Blackburn South","141 Eley Rd","house",3,1185000.0,"2017-06-08","sold after auction","Lindellas First National","https://www.realestateview.com.au/real-estate/141-eley-road-blackburn-south-vic/property-details-buy-residential-10989975/"
"Bonbeach","7/ 2A Newberry Av","house",2,"","2017-05-31","private sale","hockingstuart",""
"Boolarra","625 Limonite Rd","land",0,"","2017-06-09","private sale","Rennie Property Sales","https://www.realestateview.com.au/real-estate/625-limonite-road-boolarra-vic/property-details-buy-residential-10681400/"
"Boronia","70 Olive Gr","house",3,700000.0,"2017-06-10","auction sale","Biggin & Scott Knox",""
"Boronia","22 Rose Av","land",0,912000.0,"2017-06-06","auction sale","Ray White Ferntree Gully","https://www.realestateview.com.au/real-estate/22-rose-avenue-boronia-vic/property-details-sold-residential-11049962/"
"Boronia","6 Flinders Cr","house",5,785500.0,"2017-06-03","sold before auction","Biggin & Scott Knox",""
"Boronia","7/ 6 Orchid Av","apartment",2,482000.0,"2017-05-16","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/7-6-orchid-avenue-boronia-vic/property-details-sold-residential-11043707/"
"Box Hill","21 Oxford St","house",3,1811000.0,"2017-06-10","auction sale","Buxton","https://www.realestateview.com.au/real-estate/21-oxford-street-box-hill-vic/property-details-buy-residential-11040195/"
"Box Hill","1/ 18 Reserve Rd","unit",3,746000.0,"2017-06-10","auction sale","Noel Jones","https://www.realestateview.com.au/real-estate/1-18-reserve-road-box-hill-vic/property-details-buy-residential-11052288/"
"Box Hill","6 Parkside Av","house",2,"","2017-06-10","passed in at auction","Buxton","https://www.realestateview.com.au/real-estate/6-parkside-avenue-box-hill-vic/property-details-buy-residential-11037536/"
"Box Hill North","3/ 77 Severn St","unit",2,677000.0,"2017-06-10","auction sale","Noel Jones","https://www.realestateview.com.au/real-estate/3-77-severn-street-box-hill-north-vic/property-details-buy-residential-11049480/"
"Box Hill North","558 Elgar Rd","house",4,1110000.0,"2017-06-01","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/558-elgar-road-box-hill-north-vic/property-details-sold-residential-11072931/"
"Box Hill North","19 Maude St","house",3,"","2017-05-30","sold before auction","Noel Jones","https://www.realestateview.com.au/real-estate/19-maude-street-box-hill-north-vic/property-details-buy-residential-11049483/"
"Box Hill North","404/ 761 Station St","apartment",2,"","2017-05-18","private sale","Noel Jones","https://www.realestateview.com.au/real-estate/404-761-station-street-box-hill-north-vic/property-details-sold-residential-10929709/"
"Box Hill South","32 Hill St","house",3,1300000.0,"2017-06-10","passed in vendor bid","Lindellas First National","https://www.realestateview.com.au/real-estate/32-hill-street-box-hill-south-vic/property-details-buy-residential-11052936/"
"Braybrook","23 Kenross Ct","house",3,800000.0,"2017-06-10","auction sale","Ray white sunshine",""
"Brighton","1 Sussex St","house",4,3875000.0,"2017-06-10","auction sale","Nick Johnstone Real Estate","https://www.realestateview.com.au/real-estate/1-sussex-street-brighton-vic/property-details-sold-residential-11049686/"
"Brighton","2.06/ 26 Warleigh Gr","apartment",1,567515.0,"2017-06-10","auction sale","Buxton","https://www.realestateview.com.au/real-estate/2-06-26-warleigh-grove-brighton-vic/property-details-buy-residential-11018833/"
"Brighton","3 Champion St","house",3,2655000.0,"2017-06-07","sold before auction","Hodges","https://www.realestateview.com.au/real-estate/3-champion-street-brighton-vic/property-details-sold-residential-11062933/"
"Brighton","19B Brickwood St","house",4,2600000.0,"2017-05-30","private sale","Biggin & Scott","https://www.realestateview.com.au/real-estate/19b-brickwood-street-brighton-vic/property-details-buy-residential-10889734/"
