"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","B104/ 627 Victoria St","apartment",3,"","2017-09-05","private sale","McGrath Projects",""
"Abbotsford","1010/ 1 Arcacia Pl","apartment",2,"","2017-09-04","private sale","hockingstuart",""
"Abbotsford","Lot 102/ 120 Gipps St","apartment",2,"","2017-08-31","private sale","McGrath Box Hill",""
"Aberfeldie","1A Aberfeldie St","house",3,1195000.0,"2017-09-09","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/1a-aberfeldie-street-aberfeldie-vic/property-details-buy-residential-11247804/"
"Aberfeldie","61 Brunel St","house",4,1600000.0,"2017-09-09","auction sale","Frank Dowling Essendon",""
"Airport West","34 Green St","house",3,1000001.0,"2017-09-09","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/34-green-street-airport-west-vic/property-details-buy-residential-11250271/"
"Airport West","78 Hawker St","house",0,1064000.0,"2017-09-09","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/78-hawker-street-airport-west-vic/property-details-buy-residential-11249944/"
"Albanvale","13 Isabella Ct","house",3,"","2017-09-09","passed in at auction","YPA Estate Agents",""
"Albert Park","8 Graham St","townhouse",0,2720000.0,"2017-09-09","auction sale","Greg Hocking Holdsworth",""
"Albert Park","13/ 370 Montague St","townhouse",2,1440000.0,"2017-09-09","auction sale","Cayzer","https://www.realestateview.com.au/real-estate/13-370-montague-street-albert-park-vic/property-details-buy-residential-11247268/"
"Albion","1/ 2 Dubbo St","unit",3,675000.0,"2017-09-09","auction sale","Sweeney",""
"Alfredton","46 Belltower Av","house",4,555000.0,"2017-09-06","private sale","Buxton","https://www.realestateview.com.au/real-estate/46-belltower-avenue-alfredton-vic/property-details-buy-residential-11210579/"
"Alfredton","6 Cordover Ct","house",4,420000.0,"2017-09-03","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/6-cordover-court-alfredton-vic/property-details-sold-residential-11169385/"
"Alfredton","3 Cheviot Ct","house",4,410000.0,"2017-08-29","private sale","Buxton","https://www.realestateview.com.au/real-estate/3-cheviot-court-alfredton-vic/property-details-buy-residential-11252394/"
