"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","2 Fairchild St","house",0,1220000.0,"2017-03-25","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/2-fairchild-street-abbotsford-vic/property-details-buy-residential-10883391/"
"Abbotsford","242 Langridge St","house",0,920000.0,"2017-02-16","sold before auction","Jellis Craig",""
"Aberfeldie","17 Muldowney St","house",3,1720000.0,"2017-03-25","passed in at auction","Rendina",""
"Aberfeldie","37 Ramsay St","house",3,"","2017-03-25","auction sale","Brad Teal","https://www.realestateview.com.au/real-estate/37-ramsay-street-aberfeldie-vic/property-details-buy-residential-10873301/"
"Airport West","3/ 67 King St","townhouse",3,625000.0,"2017-03-23","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/3-67-king-street-airport-west-vic/property-details-sold-residential-10646881/"
"Airport West","165 Parer Rd","townhouse",4,820000.0,"2017-03-23","sold before auction","Barry Plant","https://www.realestateview.com.au/real-estate/165-parer-road-airport-west-vic/property-details-sold-residential-10863020/"
"Airport West","2/ 67 King St","townhouse",3,698500.0,"2017-03-22","private sale","Barry Plant",""
"Airport West","478 Fullarton Rd","house",3,865000.0,"2017-03-20","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/478-fullarton-road-airport-west-vic/property-details-sold-residential-10860118/"
"Airport West","2/ 49 Mcintosh St","unit",2,535000.0,"2017-03-07","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/2-49-mcintosh-street-airport-west-vic/property-details-sold-residential-10828338/"
"Albanvale","75 Fairfax Cirt","house",4,555000.0,"2017-03-10","sold before auction","Ray White St Albans",""
"Albanvale","31 Woodland Dr","house",3,475000.0,"2017-03-06","private sale","Barry Plant",""
"Albert Park","48 St Vincent St","house",2,"","2017-03-22","sold before auction","Marshall White & Co","https://www.realestateview.com.au/real-estate/48-st-vincent-street-albert-park-vic/property-details-buy-residential-10886565/"
"Albion","2/ 11 Adelaide St","townhouse",3,517000.0,"2017-03-25","auction sale","Village Real Estate","https://www.realestateview.com.au/real-estate/2-11-adelaide-street-albion-vic/property-details-buy-residential-10908217/"
"Albion","8 Cullen Ct","house",4,700000.0,"2017-03-25","auction sale","Douglas Kay Sunshine",""
"Albion","11 Kororoit St","house",3,"","2017-03-25","passed in vendor bid","Sweeney",""
"Albion","13 Kororoit St","house",3,"","2017-03-25","passed in vendor bid","Sweeney",""
"Albion","23 Ridley St","house",3,"","2017-03-25","passed in at auction","Homes Group Estate Agents","https://www.realestateview.com.au/real-estate/23-ridley-street-albion-vic/property-details-buy-residential-10862541/"
"Alfredton","6 Aberdeen St","house",0,620000.0,"2017-03-23","private sale","Buxton","https://www.realestateview.com.au/real-estate/6-aberdeen-street-alfredton-vic/property-details-sold-residential-10867472/"
"Alfredton","19 Oberon St","house",0,410000.0,"2017-03-21","private sale","Buxton","https://www.realestateview.com.au/real-estate/19-oberon-street-alfredton-vic/property-details-sold-residential-10264267/"
"Alfredton","77 Alfredton Dr","house",4,410000.0,"2017-03-20","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/77-alfredton-drive-alfredton-vic/property-details-sold-residential-10486806/"
"Alfredton","26 Argyle Cr","house",0,460000.0,"2017-03-10","private sale","Harcourts Ballarat","https://www.realestateview.com.au/real-estate/26-argyle-crescent-alfredton-vic/property-details-sold-residential-10679025/"
"Alfredton","5 Grosvenor Ct","house",0,395000.0,"2017-03-03","private sale","Harcourts Ballarat","https://www.realestateview.com.au/real-estate/5-grosvenor-court-alfredton-vic/property-details-sold-residential-10836642/"
"Alphington","10 Geneva Rd","house",5,1775000.0,"2017-03-26","passed in at auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/10-geneva-road-alphington-vic/property-details-buy-residential-10887814/"
"Alphington","30 Hanslope Av","house",0,1490000.0,"2017-03-25","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/30-hanslope-avenue-alphington-vic/property-details-buy-residential-10888640/"
"Alphington","2 Perry St","house",0,1250000.0,"2017-03-25","passed in at auction","R T Edgar Boroondara","https://www.realestateview.com.au/real-estate/2-perry-street-alphington-vic/property-details-buy-residential-10879578/"
"Alphington","2/ 2 Old Heidelberg Rd","townhouse",2,"","2017-03-25","passed in at auction","Harcourts Northcote","https://www.realestateview.com.au/real-estate/2-2-old-heidelberg-road-alphington-vic/property-details-buy-residential-10877882/"
"Alphington","2/ 4 Rex Av","townhouse",0,"","2017-03-25","passed in at auction","Collins Simms","https://www.realestateview.com.au/real-estate/2-4-rex-avenue-alphington-vic/property-details-buy-residential-10884096/"
"Alphington","9/ 14 Yarralea St","villa",2,"","2017-03-25","auction sale","Raine & Horne Commercial Melbourne",""
"Alphington","2/ 14 Yarralea St","villa",2,"","2017-03-25","passed in vendor bid","Raine & Horne Commercial Melbourne",""
"Alphington","201/ 17 Rex Av","apartment",0,"","2017-03-21","private sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/201-17-rex-avenue-alphington-vic/property-details-sold-residential-10863820/"
"Altona","70 Mcintyre Dr","house",3,758000.0,"2017-03-25","auction sale","Sweeney","https://www.realestateview.com.au/real-estate/70-mcintyre-drive-altona-vic/property-details-buy-residential-10865221/"
"Altona Meadows","22 Victoria St","house",3,655000.0,"2017-03-25","auction sale","Sweeney","https://www.realestateview.com.au/real-estate/22-victoria-street-altona-meadows-vic/property-details-buy-residential-10857984/"
"Altona North","9 Luly St","house",3,770000.0,"2017-03-25","auction sale","Compton Green","https://www.realestateview.com.au/real-estate/9-luly-street-altona-north-vic/property-details-buy-residential-10886937/"
"Altona North","1-9 Ross Rd","land",0,290000.0,"2017-03-21","private sale","Burnham","https://www.realestateview.com.au/real-estate/lot-1-9-ross-road-altona-north-vic/property-details-sold-residential-10846481/"
"Altona North","1/ 13 Stapley Cr","flat/unit/apartment",2,375000.0,"2017-03-04","sold before auction","Gunn & Co","https://www.realestateview.com.au/real-estate/1-13-stapley-crescent-altona-north-vic/property-details-sold-residential-10915291/"
"Anglesea","1 Fernald Av","house",4,700000.0,"2017-03-26","passed in vendor bid","Smyth RE",""
"Anglesea","65A Fifth Av","house",4,620000.0,"2017-03-25","passed in at auction","Surf Coast RE","https://www.realestateview.com.au/real-estate/65a-fifth-avenue-anglesea-vic/property-details-buy-residential-10776551/"
