"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Brighton","13 Stanley St","townhouse",4,,"2018-03-09","expression of interest","Follett & Co.",""
"Brighton","14 Cross St","house",3,,"2018-03-07","private sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/14-cross-street-brighton-vic/property-details-buy-residential-11644868/"
"Brighton","3/10 Sandown St","apartment",3,,"2018-03-07","private sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/3-10-sandown-street-brighton-vic/property-details-buy-residential-11626139/"
"Brighton","69 Outer Cr","house",3,,"2018-03-03","private sale","Marshall White & Co",""
"Brighton","125/209 Bay St","apartment",2,,"2018-03-01","private sale","Marshall White One","https://www.realestateview.com.au/real-estate/125-209-bay-street-brighton-vic/property-details-buy-residential-11482422/"
"Brighton East","43 Regent St","house",4,2200000.0,"2018-03-06","private sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/43-regent-street-brighton-east-vic/property-details-buy-residential-11632412/"
"Brighton East","222 Were St","house",3,,"2018-03-07","private sale","Follett & Co.",""
"Brighton East","5/29 Pine St","apartment",2,,"2018-03-02","private sale","Buxton","https://www.realestateview.com.au/real-estate/5-29-pine-street-brighton-east-vic/property-details-buy-residential-11630685/"
"Broadford","Lot 21/17 Aspect Blvd","land",0,150000.0,"2018-02-27","private sale","Barry Plant",""
"Broadmeadows","65 Graham St","house",3,698000.0,"2018-03-10","auction sale","Claudio + Marwan Residential - Eview Group","https://www.realestateview.com.au/real-estate/65-graham-street-broadmeadows-vic/property-details-buy-residential-11653953/"
"Broadmeadows","26 Colin Ct","house",3,650000.0,"2018-03-07","sold before auction","@realty","https://www.realestateview.com.au/real-estate/26-colin-court-broadmeadows-vic/property-details-buy-residential-11652369/"
"Brookfield","26 Barleygrass Cr","house",3,400000.0,"2018-03-05","private sale","hockingstuart",""
"Brunswick","102/8 Pottery Ct","apartment",2,515000.0,"2018-03-11","auction sale","Kay & Burton","https://www.realestateview.com.au/real-estate/102-8-pottery-court-brunswick-vic/property-details-buy-residential-11545027/"
"Brunswick","6 Bennie St","house",4,1320000.0,"2018-03-10","auction sale","Collins Simms","https://www.realestateview.com.au/real-estate/6-bennie-street-brunswick-vic/property-details-buy-residential-11660170/"
"Brunswick","8 Harvey St","house",3,1152800.0,"2018-02-28","sold before auction","Lindellas First National","https://www.realestateview.com.au/real-estate/8-harvey-street-brunswick-vic/property-details-buy-residential-11479803/"
"Brunswick","1/61 David St","apartment",2,,"2018-03-10","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/1-61-david-street-brunswick-vic/property-details-buy-residential-11667079/"
"Brunswick East","33 Roberts St","townhouse",3,,"2018-03-10","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/33-roberts-street-brunswick-east-vic/property-details-buy-residential-11666441/"
"Brunswick West","1/26 Hopetoun Av","townhouse",2,580000.0,"2018-03-10","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/1-26-hopetoun-avenue-brunswick-west-vic/property-details-buy-residential-11669542/"
"Brunswick West","5/1 Manica St","townhouse",3,885000.0,"2018-03-10","auction sale","Mcgrath Northcote","https://www.realestateview.com.au/real-estate/5-1-manica-street-brunswick-west-vic/property-details-buy-residential-11666639/"
"Brunswick West","10 Irvine Cr","house",0,1800000.0,"2018-03-02","private sale","Jellis Craig",""
"Brunswick West","401/2 Olive York Way","apartment",1,369000.0,"2018-02-21","private sale","Woodards","https://www.realestateview.com.au/real-estate/401-2-olive-york-way-brunswick-west-vic/property-details-sold-residential-11636000/"
"Bulleen","42 Apex Cr","house",4,1158000.0,"2018-03-10","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/42-apex-crescent-bulleen-vic/property-details-buy-residential-11650228/"
"Bulleen","6 Gisborne St","house",3,,"2018-03-10","auction sale","Noel Jones","https://www.realestateview.com.au/real-estate/6-gisborne-street-bulleen-vic/property-details-buy-residential-11663464/"
"Bulleen","22 Derreck Av","house",4,,"2018-03-06","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/22-derreck-avenue-bulleen-vic/property-details-sold-residential-11645840/"
"Bundoora","5 Latrobe Av","house",3,685000.0,"2018-03-10","passed in at auction","Ray White Bundoora","https://www.realestateview.com.au/real-estate/5-latrobe-avenue-bundoora-vic/property-details-buy-residential-11666616/"
"Bundoora","216/1320 Plenty Rd","apartment",2,390000.0,"2018-02-23","private sale","Stockdale & Leggo Bundoora","https://www.realestateview.com.au/real-estate/216-1320-plenty-road-bundoora-vic/property-details-buy-residential-11092357/"
"Buninyong","109 Hedrick St","house",0,436000.0,"2018-02-11","private sale","Harcourts Ballarat","https://www.realestateview.com.au/real-estate/109-hedrick-street-buninyong-vic/property-details-sold-residential-11635838/"
"Burnside Heights","81 Inglewood Av","house",4,760000.0,"2018-02-20","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/81-inglewood-drive-burnside-heights-vic/property-details-buy-residential-11303794/"
"Burwood","3/5 Webb St","townhouse",3,,"2018-03-03","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/3-5-webb-street-burwood-vic/property-details-buy-residential-11612072/"
"Burwood","1/1 Conservatory Dr","apartment",3,,"2018-03-01","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/1-1-conservatory-drive-burwood-vic/property-details-buy-residential-11652921/"
"Burwood East","35 Lorraine Dr","house",3,,"2018-03-10","passed in at auction","Ray White Blackburn","https://www.realestateview.com.au/real-estate/35-lorraine-drive-burwood-east-vic/property-details-buy-residential-11663535/"
"Burwood East","28 Robert St","house",3,,"2018-03-08","sold before auction","hockingstuart","https://www.realestateview.com.au/real-estate/28-robert-street-burwood-east-vic/property-details-buy-residential-11665989/"
"Camberwell","2/3 Lodge Rd","townhouse",2,1050000.0,"2018-03-10","passed in vendor bid","Ray White Box Hill","https://www.realestateview.com.au/real-estate/2-3-lodge-road-camberwell-vic/property-details-buy-residential-11656124/"
"Camberwell","181 Wattle Valley Rd","land",0,1850000.0,"2018-03-10","passed in vendor bid","Ray White Balwyn",""
"Camberwell","30 Judd St","house",4,,"2018-03-10","auction sale","Kay & Burton","https://www.realestateview.com.au/real-estate/30-judd-street-camberwell-vic/property-details-buy-residential-11662897/"
"Camberwell","3/54-56 Fordham Av","house",2,,"2018-03-06","private sale","Marshall White & Co",""
"Campbells Creek","120 Main Rd","house",3,415000.0,"2018-03-07","private sale","Castlemaine Property Group","https://www.realestateview.com.au/real-estate/120-main-road-campbells-creek-vic/property-details-buy-residential-11662439/"
"Canterbury","129 Canterbury Rd","flat",4,4750000.0,"2018-03-07","private sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/129-canterbury-road-canterbury-vic/property-details-sold-residential-11510795/"
"Carisbrook","40 Heape St","house",4,310000.0,"2018-03-06","private sale","Ballarat Real Estate Pty Ltd",""
"Carisbrook","89 Simson St","house",3,270000.0,"2018-03-06","private sale","Ballarat Real Estate Pty Ltd",""
"Carisbrook","92 Crameri Rd","house",3,320000.0,"2018-03-04","private sale","Ballarat Real Estate Pty Ltd",""
"Carlton","710/1 Bouverie St","apartment",2,638000.0,"2018-03-10","auction sale","Craig Patterson Real Estate",""
"Carlton","13/109 Lygon St","apartment",0,178000.0,"2018-03-02","private sale","Woodards","https://www.realestateview.com.au/real-estate/13-109-lygon-street-carlton-vic/property-details-buy-residential-11689816/"
"Carlton","54/422 Cardigan St","apartment",3,568000.0,"2018-03-01","private sale","Buxton","https://www.realestateview.com.au/real-estate/54-422-cardigan-street-carlton-vic/property-details-buy-residential-11625840/"
"Carlton","4020/550 Lygon St","apartment",1,178000.0,"2018-02-28","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/4020-550-lygon-street-carlton-vic/property-details-buy-residential-11629478/"
"Carnegie","20 Huntingfield Ct","house",5,1912500.0,"2018-03-10","auction sale","Woodards","https://www.realestateview.com.au/real-estate/20-huntingfield-court-carnegie-vic/property-details-buy-residential-11666789/"
"Carnegie","401/276 Neerim Rd","apartment",3,,"2018-03-10","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/401-276-neerim-road-carnegie-vic/property-details-buy-residential-11662832/"
"Caroline Springs","1 Reed Pl","house",4,840000.0,"2018-03-10","passed in vendor bid","YPA Estate Agents",""
"Caroline Springs","5 Kahan Cl","house",4,600000.0,"2018-03-02","private sale","Barry Plant",""
"Caroline Springs","3 Wellington Pl","house",3,740000.0,"2018-02-26","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/3-wellington-place-caroline-springs-vic/property-details-buy-residential-11660050/"
"Carrum","1/21 Stanley St","townhouse",3,920000.0,"2018-03-08","private sale","Buxton","https://www.realestateview.com.au/real-estate/1-21-stanley-street-carrum-vic/property-details-buy-residential-11635931/"
"Carrum Downs","10 Maplewood Ct","house",4,595000.0,"2018-03-03","sold before auction","Harcourts Carrum Downs","https://www.realestateview.com.au/real-estate/10-maplewood-court-carrum-downs-vic/property-details-buy-residential-11562698/"
"Carrum Downs","20 Pardalote Av","house",4,,"2018-03-10","auction sale","Harcourts Carrum Downs","https://www.realestateview.com.au/real-estate/20-pardalote-avenue-carrum-downs-vic/property-details-buy-residential-11655758/"
"Castlemaine","166 Duke St","house",2,375000.0,"2018-03-07","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/166-duke-street-castlemaine-vic/property-details-buy-residential-8505106/"
"Castlemaine","3/32 Ray St","unit",3,380000.0,"2018-03-06","private sale","Cantwell Property Castlemaine Pty Ltd","https://www.realestateview.com.au/real-estate/3-32-ray-street-castlemaine-vic/property-details-buy-residential-11657470/"
"Castlemaine","1 Munro Ct","house",3,,"2018-02-21","private sale","Cantwell Property Castlemaine Pty Ltd","https://www.realestateview.com.au/real-estate/1-munro-court-castlemaine-vic/property-details-buy-residential-11389447/"
"Caulfield North","203/155-157 Balaclava Rd","flat/unit/apartment",2,725000.0,"2018-03-02","private sale","Advantage Property Consulting",""
"Caulfield South","31 Jupiter St","house",3,2050000.0,"2018-03-07","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/31-jupiter-street-caulfield-south-vic/property-details-buy-residential-11653676/"
"Caulfield South","73 Burrindi Rd","townhouse",3,,"2018-03-07","private sale","Hodges","https://www.realestateview.com.au/real-estate/73-burrindi-road-caulfield-south-vic/property-details-buy-residential-11638858/"
"Caulfield South","29 Jupiter St","land",0,,"2018-03-06","private sale","hockingstuart",""
"Chadstone","26 Waverley Rd","house",3,1050000.0,"2018-02-24","sold before auction","Oak Estate Agents","https://www.realestateview.com.au/real-estate/26-waverley-raod-chadstone-vic/property-details-sold-residential-11656595/"
"Chelsea","5/9 Blantyre Av","townhouse",2,695000.0,"2018-03-10","auction sale","Deal Real Estate",""
"Chewton","15 North St","house",3,,"2018-03-05","private sale","Cantwell Property Castlemaine Pty Ltd","https://www.realestateview.com.au/real-estate/15-north-street-chewton-vic/property-details-buy-residential-11349972/"
"Chirnside Park","16 Nellie Ct","house",3,740000.0,"2018-03-02","private sale","Methven Professionals",""
"Chirnside Park","27 Sherwood Rd","house",5,965000.0,"2018-02-28","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/27-sherwood-road-chirnside-park-vic/property-details-buy-residential-11681421/"
"Churchill","43 Quigley Cr","house",0,,"2018-03-09","private sale","Rennie Property Sales","https://www.realestateview.com.au/real-estate/43-quigley-crescent-churchill-vic/property-details-buy-residential-11612317/"
"Churchill","18 Shaw St","house",0,,"2018-03-09","private sale","Rennie Property Sales","https://www.realestateview.com.au/real-estate/18-shaw-street-churchill-vic/property-details-buy-residential-11579869/"
"Clayton","9/10 Arnott St","apartment",2,410000.0,"2018-02-13","private sale","Buxton","https://www.realestateview.com.au/real-estate/9-10-arnott-street-clayton-vic/property-details-buy-residential-11590220/"
