"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","5/136 Yarra St","apartment",2,500000.0,"2018-08-11","passed in vendor bid","Biggin & Scott","https://www.realestateview.com.au/real-estate/5-136-yarra-street-abbotsford-vic/property-details-sold-residential-11990079/"
"Aberfeldie","11/8 Arthur St","unit",2,470000.0,"2018-08-06","private sale","Woodards","https://www.realestateview.com.au/real-estate/11-8-arthur-street-aberfeldie-vic/property-details-sold-residential-11923288/"
"Airport West","3/53 Clydesdale Rd","unit",3,630000.0,"2018-08-11","passed in vendor bid","Barry Plant","https://www.realestateview.com.au/real-estate/3-53-clydesdale-road-airport-west-vic/property-details-buy-residential-11985210/"
"Airport West","2/34 Elstone Av","house",2,601000.0,"2018-08-11","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/2-34-elstone-avenue-airport-west-vic/property-details-sold-residential-11987581/"
"Airport West","2/36 Highlands Av","unit",3,560000.0,"2018-08-11","passed in vendor bid","Barry Plant","https://www.realestateview.com.au/real-estate/2-36-highlands-avenue-airport-west-vic/property-details-buy-residential-11984733/"
"Airport West","74 Kingsley Rd","house",3,865000.0,"2018-08-11","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/74-kingsley-road-airport-west-vic/property-details-sold-residential-11994935/"
"Airport West","4/62 Mcintosh St","unit",2,520000.0,"2018-08-11","auction sale","Brad Teal","https://www.realestateview.com.au/real-estate/4-62-mcintosh-street-airport-west-vic/property-details-sold-residential-11994692/"
"Airport West","5/36 York St","unit",2,622000.0,"2018-08-11","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/5-36-york-street-airport-west-vic/property-details-sold-residential-11985223/"
"Airport West","5/2-4 Watt St","unit",2,422000.0,"2018-07-31","sold before auction","First National Real Estate D & K",""
"Albert Park","88 Merton St","house",3,3000000.0,"2018-08-11","passed in vendor bid","hockingstuart","https://www.realestateview.com.au/real-estate/88-merton-street-albert-park-vic/property-details-buy-residential-11995008/"
"Albert Park","112 Danks St","house",2,1520000.0,"2018-07-26","sold before auction","Greg Hocking Holdsworth",""
"Alfredton","11 Arwon Cr","house",4,460000.0,"2018-08-06","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/11-arwon-crescent-alfredton-vic/property-details-sold-residential-11952831/"
