"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Airport West","10A Watt St","house",4,925000.0,"2018-07-21","passed in vendor bid","Barry Plant",""
"Albanvale","74 Evergreen Av","house",3,,"2018-07-21","passed in vendor bid","Sahara Real Estate",""
"Albert Park","66 Barrett St","house",4,2305000.0,"2018-07-21","auction sale","Greg Hocking Holdsworth",""
"Albert Park","18 Page St","house",3,2740000.0,"2018-07-21","auction sale","Greg Hocking Holdsworth",""
"Albion","21/7 King Edward Av","flat",1,220000.0,"2018-07-17","private sale","Stockdale & Leggo Sunshine",""
"Alfredton","52 Alfredton Dr","house",4,485000.0,"2018-07-20","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/52-alfredton-drive-alfredton-vic/property-details-buy-residential-11999342/"
"Altona North","16 Allan St","house",3,,"2018-07-21","passed in at auction","Greg Hocking Elly Partners",""
"Altona North","2/8 Mitchell Av","townhouse",3,,"2018-07-21","auction sale","Barry Plant Newport",""
"Ararat","11 Port Fairy Rd","house",3,330000.0,"2018-07-16","private sale","Ballarat Real Estate Pty Ltd","https://www.realestateview.com.au/real-estate/11-port-fairy-road-ararat-vic/property-details-sold-residential-10972381/"
"Ardeer","1/102 Maxweld St","unit",3,500000.0,"2018-07-21","passed in vendor bid","Barry Plant","https://www.realestateview.com.au/real-estate/1-102-maxweld-street-ardeer-vic/property-details-buy-residential-11933881/"
"Armadale","10/71 Denbigh Rd","apartment",3,950000.0,"2018-07-21","passed in at auction","hockingstuart","https://www.realestateview.com.au/real-estate/10-71-denbigh-road-armadale-vic/property-details-buy-residential-11950860/"
"Ascot Vale","17A Ferguson St","townhouse",3,1002000.0,"2018-07-21","auction sale","Brad Teal","https://www.realestateview.com.au/real-estate/17a-ferguson-street-ascot-vale-vic/property-details-buy-residential-11953110/"
"Ascot Vale","9 Geddes St","house",2,830000.0,"2018-07-21","passed in vendor bid","Nelson Alexander","https://www.realestateview.com.au/real-estate/9-geddes-street-ascot-vale-vic/property-details-buy-residential-11931731/"
"Ashburton","45 Fakenham Rd","house",3,1750000.0,"2018-07-21","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/45-fakenham-road-ashburton-vic/property-details-sold-residential-11941633/"
"Ashburton","1/6 Crete Av","house",3,,"2018-07-21","auction sale","Tim Dwyer Ashburton","https://www.realestateview.com.au/real-estate/1-6-crete-avenue-ashburton-vic/property-details-buy-residential-11935824/"
"Ashwood","1/211 Huntingdale Rd","unit",2,,"2018-07-21","passed in vendor bid","Harcourts Mt Waverley",""
"Aspendale","7B Lawrence Av","townhouse",4,1280000.0,"2018-07-21","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/7b-lawrence-avenue-aspendale-vic/property-details-buy-residential-11951136/"
"Aspendale Gardens","17/5 Mcintosh Ct","unit",2,611000.0,"2018-07-21","auction sale","Thomson Real Estate","https://www.realestateview.com.au/real-estate/17-5-mcintosh-court-aspendale-gardens-vic/property-details-buy-residential-11949142/"
"Aspendale Gardens","16 The Sands","house",5,945000.0,"2018-07-21","auction sale","Besser & Co EA","https://www.realestateview.com.au/real-estate/16-the-sands-aspendale-gardens-vic/property-details-buy-residential-11944059/"
