"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Murrumbeena","22 Lydson St","house",3,1365000.0,"2016-11-19","auction sale","Gary Peer & Associates","http://www.realestateview.com.au/real-estate/22-lydson-street-murrumbeena-vic/property-details-buy-residential-10596716/"
"Nagambie","6 Mcleod St","house",3,"","2016-11-19","auction sale","Ray White Nagambie","http://www.realestateview.com.au/real-estate/6-mcleod-street-nagambie-vic/property-details-buy-residential-10555771/"
"Narre Warren","27 Browtop Rd","house",4,619500.0,"2016-11-19","auction sale","O'Brien Real Estate Pty Ltd","http://www.realestateview.com.au/real-estate/27-browtop-road-narre-warren-vic/property-details-buy-residential-10602534/"
"Narre Warren","9 Camberwell Dr","house",3,"","2016-11-19","auction sale","O'Brien Real Estate Pty Ltd","http://www.realestateview.com.au/real-estate/9-camberwell-drive-narre-warren-vic/property-details-buy-residential-10599254/"
"Narre Warren North","21-23 Rade Macut Dr","house",4,900000.0,"2016-11-19","auction sale","Collins Commercial & Industrial",""
"Narre Warren South","79 Berwick Springs Prm","house",4,765000.0,"2016-11-18","sold before auction","Harcourts Berwick",""
"Narre Warren South","93 The Esplanade","house",5,885000.0,"2016-10-29","sold before auction","Harcourts Berwick",""
"Nerrina","3 Rampling Way","house",0,735000.0,"2016-10-25","private sale","Harcourts Ballarat",""
"New Gisborne","14 Wodalla Gr","house",4,660000.0,"2016-11-11","private sale","Brad Teal","http://www.realestateview.com.au/real-estate/14-wodalla-grove-new-gisborne-vic/property-details-sold-residential-10453936/"
"New Gisborne","194 Station Rd","house",3,"","2016-11-11","private sale","R T Edgar",""
"Newport","15 Bradley St","house",3,1185000.0,"2016-11-19","auction sale","R T Edgar","http://www.realestateview.com.au/real-estate/15-bradley-street-newport-vic/property-details-buy-residential-10590896/"
"Newport","4/ 27 Clyde St","townhouse",3,770000.0,"2016-11-19","auction sale","Greg Hocking Elly Partners",""
"Newport","271 Melbourne Rd","house",4,1150000.0,"2016-11-19","passed in vendor bid","Greg Hocking Elly Partners",""
"Newport","26 Elphin St","house",3,1200000.0,"2016-10-30","sold before auction","Raine & Horne Williamstown","http://www.realestateview.com.au/real-estate/26-elphin-street-newport-vic/property-details-sold-residential-10588901/"
"Newtown","19 Craigie Rd","house",4,626000.0,"2016-11-19","auction sale","Maxwell Collins Geelong","http://www.realestateview.com.au/real-estate/19-craigie-road-newtown-vic/property-details-buy-residential-10599134/"
"Newtown","10/ 54 Percy St","townhouse",0,410000.0,"2016-11-11","private sale","Buxton","http://www.realestateview.com.au/real-estate/10-54-percy-street-newtown-vic/property-details-sold-residential-10230036/"
"Newtown","4/ 379 Shannon Av","unit",0,194000.0,"2016-11-10","private sale","Buxton","http://www.realestateview.com.au/real-estate/4-379-shannon-avenue-newtown-vic/property-details-sold-residential-10544602/"
"Newtown","77 Aberdeen St","house",5,"","2016-11-18","sold before auction","Whitford","http://www.realestateview.com.au/real-estate/77-aberdeen-street-newtown-vic/property-details-buy-residential-10596523/"
"Niddrie","31 Carrington Rd","house",2,1190000.0,"2016-11-19","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/31-carrington-road-niddrie-vic/property-details-buy-residential-10575968/"
"Niddrie","402/ 388 Keilor Rd","apartment",2,"","2016-11-19","passed in at auction","Ray White Brunswick","http://www.realestateview.com.au/real-estate/402-388-keilor-road-niddrie-vic/property-details-buy-residential-10590649/"
"Niddrie","1J Newman St","townhouse",2,"","2016-11-15","private sale","Barry Plant","http://www.realestateview.com.au/real-estate/1j-newman-street-niddrie-vic/property-details-buy-residential-10571519/"
"Noble Park","1/ 34-42 Hanna St","unit",2,380000.0,"2016-11-19","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/1-34-42-hanna-street-noble-park-vic/property-details-buy-residential-10610094/"
"Noble Park North","44 Heyington Cr","house",3,660000.0,"2016-11-19","passed in at auction","iSell","http://www.realestateview.com.au/real-estate/44-heyington-crescent-noble-park-north-vic/property-details-buy-residential-10580047/"
"Noble Park North","27 Justin Dr","house",4,576000.0,"2016-11-19","auction sale","Ray White Noble Park/Springvale","http://www.realestateview.com.au/real-estate/27-justin-drive-noble-park-north-vic/property-details-buy-residential-10597898/"
"Noble Park North","314 Police Rd","house",3,553000.0,"2016-11-19","auction sale","LJ Hooker Noble Park","http://www.realestateview.com.au/real-estate/314-police-road-noble-park-north-vic/property-details-buy-residential-10571332/"
"Norlane","20 Tennyson St","house",3,250000.0,"2016-11-18","auction sale","Vanders Real Estate",""
"Norlane","2A Falcon St","townhouse",0,240000.0,"2016-11-11","private sale","Buxton","http://www.realestateview.com.au/real-estate/2a-falcon-street-norlane-vic/property-details-sold-residential-10085636/"
