"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","Lulie St","house",3,925000.0,"2015-09-28","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/24-lulie-street-abbotsford/Property-Details-sold-residential-9368452.html"
"Abbotsford","Gipps St","apartment",2,780000.0,"2015-09-25","private sale","Biggin & Scott",""
"Albert Park","Bleakhouse La","house",4,1990000.0,"2015-09-29","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/179-bleakhouse-lane-albert-park/Property-Details-sold-residential-9439494.html"
"Alfredton","Arch Dr","land",0,"","2015-09-30","private sale","hockingstuart",""
"Alfredton","Regal Dr","land",0,"","2015-09-30","private sale","hockingstuart",""
"Alfredton","Aspect Pde","land",0,"","2015-09-29","private sale","hockingstuart",""
"Alfredton","Sturt St","land",0,"","2015-09-28","private sale","hockingstuart",""
"Altona Meadows","2/ 16 Roach Dr","unit",2,"","2015-10-03","passed in at auction","Hunter French RE",""
"Apollo Bay","Pascoe St","townhouse",4,480000.0,"2015-09-15","private sale","Vendor Advocacy Australia",""
"Ararat","20 Dawson St","house",4,250000.0,"2015-10-03","passed in at auction","First National Real Estate Ararat",""
"Armadale","Wattletree Rd","apartment",2,580000.0,"2015-09-17","private sale","Marshall White One","http://www.realestateview.com.au/Real-Estate/10-62-wattletree-road-armadale/Property-Details-sold-residential-9344568.html"
"Armadale","Dandenong Rd","apartment",2,"","2015-08-27","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/7-403-dandenong-road-armadale/Property-Details-sold-residential-9225486.html"
"Ashwood","32 Winbirra Pde","house",2,"","2015-10-03","auction sale","Schroeder & Wallis",""
"Avoca","Duke St","house",3,"","2015-09-28","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/9-duke-street-avoca/Property-Details-sold-residential-8170098.html"
"Bacchus Marsh","Franklin St","apartment",2,435000.0,"2015-09-14","private sale","Melcorp Property",""
"Bairnsdale","Grant St","house",4,715000.0,"2015-09-03","private sale","Elders Bairnsdale","http://www.realestateview.com.au/Real-Estate/6-grant-street-bairnsdale/Property-Details-sold-residential-7818998.html"
"Bairnsdale","Fitzgerald St","house",3,210000.0,"2015-09-01","private sale","Elders Bairnsdale","http://www.realestateview.com.au/Real-Estate/34-fitzgerald-street-bairnsdale/Property-Details-sold-residential-9088710.html"
"Bairnsdale","Flinns Rd","land",0,120000.0,"2015-08-25","private sale","Elders Bairnsdale","http://www.realestateview.com.au/Real-Estate/110-flinns-road-bairnsdale/Property-Details-sold-residential-7727012.html"
"Ballarat East","Rowe St","house",3,180000.0,"2015-09-27","private sale","PRD Nationwide",""
"Ballarat East","Joseph St","house",3,242000.0,"2015-09-26","private sale","PRD Nationwide","http://www.realestateview.com.au/Real-Estate/3-joseph-street-ballarat-east/Property-Details-sold-residential-9361644.html"
"Balwyn","Whitehorse Rd","apartment",3,"","2015-09-12","private sale","hockingstuart",""
"Balwyn North","45 Ellsa St","house",4,2350000.0,"2015-10-03","passed in at auction","Fletchers",""
"Bayswater","Leonard St","house",3,620000.0,"2015-09-21","private sale","Philip Webb","http://www.realestateview.com.au/Real-Estate/5-leonard-street-bayswater/Property-Details-sold-residential-9480376.html"
"Beaumaris","Rene St","townhouse",3,960000.0,"2015-09-17","private sale","Hodges",""
"Beaumaris","Wells Rd","house",5,"","2015-09-10","private sale","Hodges",""
"Bell Park","Malcolm St","unit",0,293000.0,"2015-09-21","private sale","Buxton","http://www.realestateview.com.au/Real-Estate/1-9-malcolm-street-bell-park/Property-Details-sold-residential-9081454.html"
"Bell Post Hill","Fairy St","house",0,417000.0,"2015-09-23","private sale","Buxton",""
"Belmont","Marjorie Av","house",0,345000.0,"2015-09-24","private sale","Buxton","http://www.realestateview.com.au/Real-Estate/53-marjorie-avenue-belmont/Property-Details-sold-residential-9509040.html"
"Belmont","Pavo St","house",4,526000.0,"2015-09-20","private sale","hockingstuart",""
"Bentleigh","Werona St","apartment",2,410000.0,"2015-09-29","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/6-2-werona-street-bentleigh/Property-Details-sold-residential-9439274.html"
"Bentleigh","Bent St","apartment",2,"","2015-09-22","private sale","hockingstuart",""
"Bentleigh East","Chesterville Rd","house",3,945000.0,"2015-09-28","private sale","Hodges","http://www.realestateview.com.au/Real-Estate/339-chesterville-road-bentleigh-east/Property-Details-sold-residential-9404932.html"
"Bentleigh East","Molden St","townhouse",3,1055000.0,"2015-09-19","private sale","hockingstuart",""
"Beveridge","Mandalay Cirt","house",4,400000.0,"2015-08-27","private sale","Ray White Craigieburn","http://www.realestateview.com.au/Real-Estate/89-mandalay-circuit-beveridge/Property-Details-sold-residential-9104608.html"
"Black Hill","Peel St.N","house",0,287000.0,"2015-09-30","private sale","Harcourts Ballarat",""
"Black Rock","Middleton St","unit",2,692000.0,"2015-09-24","private sale","Hodges","http://www.realestateview.com.au/Real-Estate/2-28-middleton-street-black-rock/Property-Details-sold-residential-9530682.html"
"Blackburn South","2 Calrossie Rd","house",3,960000.0,"2015-10-03","auction sale","Ray White Blackburn",""
"Blackburn South","Sandgate Rd","house",2,908500.0,"2015-09-22","private sale","Allens RE","http://www.realestateview.com.au/Real-Estate/3-sandgate-road-blackburn-south/Property-Details-sold-residential-9375678.html"
"Blackburn South","Dobell St","townhouse",3,865000.0,"2015-09-12","private sale","Philip Webb","http://www.realestateview.com.au/Real-Estate/1-33-dobell-street-blackburn-south/Property-Details-sold-residential-9301428.html"
"Bonbeach","Coast Banksia Dr","house",3,800000.0,"2015-09-25","private sale","hockingstuart",""
"Bonbeach","Ferrier Gr","house",3,"","2015-09-26","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/5-ferrier-grove-bonbeach/Property-Details-sold-residential-9227856.html"
"Botanic Ridge","Eccles Way","house",4,520000.0,"2015-09-03","private sale","Eview Real Estate Partners","http://www.realestateview.com.au/Real-Estate/2-eccles-way-botanic-ridge/Property-Details-sold-residential-9145846.html"
"Box Hill South","7 Chilcote Ct","house",3,1400000.0,"2015-10-03","passed in vendor bid","Ray White Box Hill",""
"Box Hill South","22A Surrey St","house",2,688888.0,"2015-10-03","sold before auction","Woodards",""
"Box Hill South","Middleborough Rd","apartment",2,"","2015-09-15","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/103-163-165-middleborough-road-box-hill-south/Property-Details-sold-residential-9285930.html"
"Brighton","Outer Cr","apartment",2,1130000.0,"2015-09-26","private sale","Hodges","http://www.realestateview.com.au/Real-Estate/2-32-outer-crescent-brighton/Property-Details-sold-residential-9520498.html"
"Brighton","Grosvenor St","townhouse",3,2315000.0,"2015-09-21","private sale","Hodges","http://www.realestateview.com.au/Real-Estate/1-30-grosvenor-street-brighton/Property-Details-sold-residential-9213408.html"
"Brighton","New St","apartment",2,825000.0,"2015-09-10","private sale","Hodges","http://www.realestateview.com.au/Real-Estate/9-392-new-street-brighton/Property-Details-sold-residential-8742840.html"
"Brighton East","Charles St","house",3,1275000.0,"2015-09-25","private sale","Hodges","http://www.realestateview.com.au/Real-Estate/16-charles-street-brighton-east/Property-Details-sold-residential-9358164.html"
"Broadford","Sugarloaf Creek Rd","house",0,630000.0,"2015-10-01","private sale","Barry Plant",""
"Brown Hill","Duggan St","house",3,375000.0,"2015-09-04","private sale","Ray White Ballarat",""
"Brunswick","Percy St","apartment",2,"","2015-09-11","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/302-8-38-percy-street-brunswick/Property-Details-sold-residential-9082114.html"
"Bungaree","Bungaree Wallace Rd","house",5,700000.0,"2015-09-30","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/233-bungaree-wallace-road-bungaree/Property-Details-sold-residential-8978778.html"
"Burwood","Peacock St","unit",3,705000.0,"2015-09-10","private sale","Philip Webb",""
