"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Aberfeldie","22 Clifton St","house",3,1400000.0,"2018-09-15","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/22-clifton-street-aberfeldie-vic/property-details-buy-residential-12060741/"
"Aberfeldie","72 Fawkner St","house",4,2100000.0,"2018-09-15","auction sale","Rendina",""
"Airport West","3/53 Clydesdale Rd","unit",3,680000.0,"2018-09-08","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/3-53-clydesdale-road-airport-west-vic/property-details-sold-residential-11985210/"
"Airport West","92 Bowes Av","house",5,980000.0,"2018-08-30","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/92-bowes-avenue-airport-west-vic/property-details-sold-residential-11970532/"
"Albert Park","121 Richardson St","house",3,3090000.0,"2018-09-15","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/121-richardson-street-albert-park-vic/property-details-sold-residential-12066530/"
"Albert Park","53 Bevan St","house",2,1380000.0,"2018-08-28","private sale","Marshall White & Co",""
"Albert Park","5/227 Bridport St.W","apartment",2,,"2018-08-07","private sale","Marshall White One","https://www.realestateview.com.au/real-estate/5-227-bridport-street-west-albert-park-vic/property-details-sold-residential-11922687/"
"Albion","5/26 Forrest St","unit",1,180000.0,"2018-09-12","sold before auction","Burnham",""
"Albion","23 Ridley St","house",3,,"2018-09-04","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/23-ridley-street-albion-vic/property-details-sold-residential-11893419/"
"Alfredton","26 Evergreen Dr","house",4,940000.0,"2018-09-11","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/26-evergreen-drive-alfredton-vic/property-details-sold-residential-11841859/"
"Alfredton","5 Fitzgerald Av","house",2,280000.0,"2018-09-10","private sale","PRD Nationwide","https://www.realestateview.com.au/real-estate/5-fitzgerald-avenue-alfredton-vic/property-details-sold-residential-10557486/"
"Alphington","40 View St","house",3,1900000.0,"2018-09-15","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/40-view-street-alphington-vic/property-details-sold-residential-12069789/"
"Altona","50 Bracken Gr","house",3,1170000.0,"2018-09-15","auction sale","Greg Hocking Elly Partners",""
"Ardeer","1/8 Langley St","unit",2,534000.0,"2018-08-17","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/1-8-langley-street-ardeer-vic/property-details-sold-residential-12021333/"
"Ardeer","80 Suspension St","house",2,661000.0,"2018-08-12","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/80-suspension-street-ardeer-vic/property-details-sold-residential-11982533/"
"Armadale","8/42 Adelaide St","apartment",2,600000.0,"2018-09-15","passed in vendor bid","hockingstuart","https://www.realestateview.com.au/real-estate/8-42-adelaide-street-armadale-vic/property-details-buy-residential-12070842/"
"Armadale","17 Railway Av","house",3,2000000.0,"2018-09-15","passed in vendor bid","hockingstuart","https://www.realestateview.com.au/real-estate/17-railway-avenue-armadale-vic/property-details-buy-residential-12070881/"
"Armadale","2/5 St James Rd","apartment",2,650000.0,"2018-09-15","passed in vendor bid","Jellis Craig","https://www.realestateview.com.au/real-estate/2-5-st-james-road-armadale-vic/property-details-buy-residential-12067751/"
"Armadale","1/35 Wattletree Rd","unit",2,642500.0,"2018-09-09","private sale","Marshall White One","https://www.realestateview.com.au/real-estate/1-35-wattletree-road-armadale-vic/property-details-sold-residential-12045495/"
"Armadale","52 Barkly Av","house",3,,"2018-09-15","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/52-barkly-avenue-armadale-vic/property-details-sold-residential-12069795/"
"Armadale","9 Egerton Rd","house",2,,"2018-09-15","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/9-egerton-road-armadale-vic/property-details-sold-residential-12069818/"
"Armadale","10/19 Mercer Rd","apartment",3,,"2018-09-15","auction sale","Thomson","https://www.realestateview.com.au/real-estate/10-19-mercer-road-armadale-vic/property-details-sold-residential-12059826/"
"Armadale","41 Wattletree Rd","house",3,,"2018-09-15","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/41-wattletree-road-armadale-vic/property-details-sold-residential-12070844/"
"Armadale","401/953-967 High St","apartment",4,,"2018-08-28","private sale","Marshall White & Co",""
"Ascot Vale","5 Brown Av","house",4,2360000.0,"2018-09-15","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/5-brown-avenue-ascot-vale-vic/property-details-sold-residential-12069565/"
"Ascot Vale","19 Charles St","house",5,2100000.0,"2018-09-15","passed in vendor bid","Brad Teal","https://www.realestateview.com.au/real-estate/19-charles-street-ascot-vale-vic/property-details-buy-residential-12060984/"
"Ascot Vale","66 Ormond Rd","house",3,1190000.0,"2018-09-15","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/66-ormond-road-ascot-vale-vic/property-details-sold-residential-12065774/"
"Ascot Vale","12 Pentland St","house",3,1010000.0,"2018-09-15","auction sale","Brad Teal","https://www.realestateview.com.au/real-estate/12-pentland-street-ascot-vale-vic/property-details-sold-residential-12070245/"
"Ascot Vale","2B Regent St","apartment",2,425000.0,"2018-09-15","auction sale","Brad Teal","https://www.realestateview.com.au/real-estate/2b-regent-street-ascot-vale-vic/property-details-sold-residential-12059798/"
"Ascot Vale","18 Woods St","house",2,1700000.0,"2018-09-15","passed in at auction","Nelson Alexander","https://www.realestateview.com.au/real-estate/18-woods-street-ascot-vale-vic/property-details-buy-residential-12060008/"
"Ascot Vale","59 Charles St","house",5,,"2018-09-15","auction sale","Woodards","https://www.realestateview.com.au/real-estate/59-charles-street-ascot-vale-vic/property-details-sold-residential-12066529/"
"Ashburton","8 Alamein Av","house",2,1200000.0,"2018-09-15","passed in vendor bid","Tim Dwyer Ashburton","https://www.realestateview.com.au/real-estate/8-alamein-avenue-ashburton-vic/property-details-buy-residential-12048187/"
"Ashburton","15 Oliver St","house",3,1400000.0,"2018-09-15","passed in at auction","Noel Jones","https://www.realestateview.com.au/real-estate/15-oliver-street-ashburton-vic/property-details-buy-residential-12061013/"
"Ashburton","23 Pitt St","house",3,1445000.0,"2018-09-15","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/23-pitt-street-ashburton-vic/property-details-sold-residential-12066892/"
"Ashburton","22 Eleanor St","house",4,,"2018-09-15","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/22-eleanor-street-ashburton-vic/property-details-sold-residential-12070494/"
"Ashwood","16 Shaw St","townhouse",5,1255000.0,"2018-09-15","auction sale","Noel Jones","https://www.realestateview.com.au/real-estate/16-shaw-street-ashwood-vic/property-details-buy-residential-12065691/"
"Ashwood","1 Harold St","house",3,,"2018-09-15","passed in vendor bid","Fletchers","https://www.realestateview.com.au/real-estate/1-harold-street-ashwood-vic/property-details-buy-residential-12060729/"
"Ashwood","1/5-7 Parkhill Dr","unit",4,,"2018-09-15","passed in vendor bid","O'Brien Real Estate Wantirna",""
"Aspendale","38 Gale St","house",3,1225000.0,"2018-09-15","passed in vendor bid","Buxton",""
"Aspendale","3/189 Nepean Hwy","unit",2,645000.0,"2018-09-15","passed in at auction","Barry Plant",""
