"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Barwon Heads","1/ 22 Ewing Blyth Dr","house",4,"","2016-09-24","auction sale","Bellarine Property","http://www.realestateview.com.au/real-estate/1-22-ewing-blyth-drive-barwon-heads-vic/property-details-sold-residential-10467972/"
"Bayswater","1 Rowan Pl","house",2,696000.0,"2016-09-25","auction sale","Ray White Bayswater","http://www.realestateview.com.au/real-estate/1-rowan-place-bayswater-vic/property-details-buy-residential-10467315/"
"Bayswater","12 Kingsford St","house",4,833000.0,"2016-09-24","auction sale","Ray White Bayswater","http://www.realestateview.com.au/real-estate/12-kingsford-street-bayswater-vic/property-details-buy-residential-10473696/"
"Bayswater","6 Mareeba Cr","house",3,660000.0,"2016-09-24","auction sale","Woodards","http://www.realestateview.com.au/real-estate/6-mareeba-crescent-bayswater-vic/property-details-buy-residential-10446758/"
"Bayswater","4/ 3-5 Birch St","apartment",2,415000.0,"2016-09-20","private sale","Ray White Croydon",""
"Beaconsfield","101 Old Princes Hwy","house",3,720000.0,"2016-09-24","auction sale","Ranges First National","http://www.realestateview.com.au/real-estate/101-old-princes-highway-beaconsfield-vic/property-details-buy-residential-10453513/"
"Beaconsfield","101 Princes Hwy","house",3,720000.0,"2016-09-24","auction sale","First National Real Estate Neilson Partners","http://www.realestateview.com.au/real-estate/101-princes-highway-beaconsfield-vic/property-details-buy-residential-10463132/"
"Beaufort","88 Neill St","house",3,165000.0,"2016-09-20","private sale","Bartrop RE","http://www.realestateview.com.au/real-estate/88-neill-street-beaufort-vic/property-details-sold-residential-10479554/"
"Beaumaris","3/ 434 Balcombe Rd","unit",3,800000.0,"2016-09-24","auction sale","Bayside Beaches Real Estate",""
"Beaumaris","8/ 131 Charman Rd","unit",3,870250.0,"2016-09-24","auction sale","Ray White Beaumaris","http://www.realestateview.com.au/real-estate/8-131-charman-road-beaumaris-vic/property-details-buy-residential-10454571/"
"Beaumaris","4 Hornby St","house",4,1703500.0,"2016-09-24","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/4-hornby-street-beaumaris-vic/property-details-buy-residential-10467435/"
"Beaumaris","12 Gibbs St","house",3,1396000.0,"2016-09-17","private sale","Greg Hocking Poulios","http://www.realestateview.com.au/real-estate/12-gibbs-street-beaumaris-vic/property-details-sold-residential-10489575/"
"Beaumaris","2a Mcnaught St","townhouse",2,820000.0,"2016-09-14","private sale","Greg Hocking Poulios","http://www.realestateview.com.au/real-estate/2a-mcnaught-street-beaumaris-vic/property-details-sold-residential-10443285/"
"Bell Park","67 Thorburn St","house",4,272500.0,"2016-09-24","auction sale","Barry Plant",""
"Bell Park","7 Malinda Cr","house",4,"","2016-09-24","passed in at auction","Ray White Highton","http://www.realestateview.com.au/real-estate/7-malinda-crescent-bell-park-vic/property-details-buy-residential-10468558/"
"Bellfield","12 Garrett Cr","house",2,780000.0,"2016-09-24","auction sale","Miles RE","http://www.realestateview.com.au/real-estate/12-garrett-crescent-bellfield-vic/property-details-buy-residential-10458446/"
"Belmont","17 Autumn St","house",3,380000.0,"2016-09-24","auction sale","Whitford","http://www.realestateview.com.au/real-estate/17-autumn-street-belmont-vic/property-details-buy-residential-10464814/"
"Belmont","37 Colac Gr","house",3,450000.0,"2016-09-24","auction sale","Ray White Highton","http://www.realestateview.com.au/real-estate/37-colac-grove-belmont-vic/property-details-buy-residential-10462241/"
"Belmont","27 Kardinia St","house",3,592000.0,"2016-09-24","auction sale","Buxton","http://www.realestateview.com.au/real-estate/27-kardinia-street-belmont-vic/property-details-buy-residential-10464877/"
"Belmont","29 Marjorie Av","house",3,365000.0,"2016-09-24","auction sale","Ray White Highton","http://www.realestateview.com.au/real-estate/29-marjorie-avenue-belmont-vic/property-details-buy-residential-10479004/"
"Belmont","14 Wyuna Pde","house",2,540000.0,"2016-09-24","auction sale","Maxwell Collins Geelong","http://www.realestateview.com.au/real-estate/14-wyuna-parade-belmont-vic/property-details-buy-residential-10462468/"
"Belmont","12 Victoria Tce","house",3,500000.0,"2016-09-21","sold before auction","Jodie Bliss RE",""
"Belmont","6 Araluen Pde","house",3,"","2016-09-24","passed in at auction","Buxton","http://www.realestateview.com.au/real-estate/6-araluen-parade-belmont-vic/property-details-buy-residential-10465490/"
"Belmont","6 Fairfield Av","house",3,"","2016-09-24","passed in vendor bid","Barry Plant",""
"Belmont","32 Mt Pleasant Rd","house",3,"","2016-09-24","auction sale","hockingstuart",""
"Bentleigh","26 Buckingham Av","house",4,1860000.0,"2016-09-24","auction sale","Buxton","http://www.realestateview.com.au/real-estate/26-buckingham-avenue-bentleigh-vic/property-details-buy-residential-10469385/"
"Bentleigh","68 Mortimore St","house",3,1350000.0,"2016-09-24","auction sale","Century 21 On Centre","http://www.realestateview.com.au/real-estate/68-mortimore-street-bentleigh-vic/property-details-buy-residential-10464915/"
"Bentleigh","11/ 27 Patterson Rd","unit",2,635000.0,"2016-09-24","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/11-27-patterson-road-bentleigh-vic/property-details-buy-residential-10468330/"
"Bentleigh","1/ 60-66 Patterson Rd","apartment",2,435000.0,"2016-09-10","private sale","Marshall White One","http://www.realestateview.com.au/real-estate/1-60-66-patterson-road-bentleigh-vic/property-details-sold-residential-10388873/"
"Bentleigh","2/ 7 Marriot Rd","townhouse",3,"","2016-09-24","auction sale","Buxton","http://www.realestateview.com.au/real-estate/2-7-marriot-road-bentleigh-vic/property-details-buy-residential-10467313/"
"Bentleigh East","10 Connie St","house",3,1035000.0,"2016-09-25","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/10-connie-street-bentleigh-east-vic/property-details-buy-residential-10468099/"
"Bentleigh East","76 Bignell Rd","house",3,1000000.0,"2016-09-24","auction sale","Woodards","http://www.realestateview.com.au/real-estate/76-bignell-road-bentleigh-east-vic/property-details-buy-residential-10463456/"
"Bentleigh East","2/ 12 Brosa Av","townhouse",3,1150000.0,"2016-09-24","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/2-12-brosa-avenue-bentleigh-east-vic/property-details-buy-residential-10468328/"
"Bentleigh East","5A Cavalier St","townhouse",3,965000.0,"2016-09-24","auction sale","Buxton","http://www.realestateview.com.au/real-estate/5a-cavalier-street-bentleigh-east-vic/property-details-buy-residential-10469390/"
"Bentleigh East","2/ 5 Connie St","unit",3,870000.0,"2016-09-24","auction sale","Woodards","http://www.realestateview.com.au/real-estate/2-5-connie-street-bentleigh-east-vic/property-details-buy-residential-10463551/"
"Bentleigh East","23 Gardeners Rd","house",3,1405000.0,"2016-09-24","auction sale","Woodards","http://www.realestateview.com.au/real-estate/23-gardeners-road-bentleigh-east-vic/property-details-buy-residential-10463550/"
"Bentleigh East","1 Kalimna St","house",3,1056000.0,"2016-09-24","auction sale","Century 21 On Centre","http://www.realestateview.com.au/real-estate/1-kalimna-street-bentleigh-east-vic/property-details-buy-residential-10482416/"
"Bentleigh East","123 Mackie Rd","house",3,1161000.0,"2016-09-24","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/123-mackie-road-bentleigh-east-vic/property-details-buy-residential-10468613/"
"Bentleigh East","113A Mackie Rd","house",4,1100000.0,"2016-09-24","passed in vendor bid","Melbourne Residential RE",""
"Bentleigh East","44A Mcguinness Rd","townhouse",4,1080000.0,"2016-09-24","auction sale","Buxton","http://www.realestateview.com.au/real-estate/44a-mcguinness-road-bentleigh-east-vic/property-details-buy-residential-10469619/"
"Bentleigh East","11 Melball St","house",3,1266000.0,"2016-09-24","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/11-melball-street-bentleigh-east-vic/property-details-buy-residential-10468159/"
"Bentleigh East","2/ 8 Rudyard St","townhouse",3,700000.0,"2016-09-24","passed in vendor bid","hockingstuart","http://www.realestateview.com.au/real-estate/2-8-rudyard-street-bentleigh-east-vic/property-details-buy-residential-10468478/"
"Bentleigh East","20 Sassella St","house",4,950000.0,"2016-09-24","passed in vendor bid","Ray White Carnegie","http://www.realestateview.com.au/real-estate/20-sassella-street-bentleigh-east-vic/property-details-buy-residential-10471620/"
"Bentleigh East","1/ 83 Bignell Rd","townhouse",4,1140000.0,"2016-09-21","private sale","hockingstuart",""
"Bentleigh East","9 Margaretta St","house",4,"","2016-09-24","passed in vendor bid","Eview Group Frankston","http://www.realestateview.com.au/real-estate/9-margaretta-street-bentleigh-east-vic/property-details-buy-residential-10470823/"
"Bentleigh East","8 Tudor St","house",3,"","2016-09-24","auction sale","Buxton","http://www.realestateview.com.au/real-estate/8-tudor-street-bentleigh-east-vic/property-details-sold-residential-10469349/"
"Berwick","7 County Dr","house",3,490000.0,"2016-09-24","auction sale","Harcourts Berwick",""
"Berwick","109 Mansfield St","house",3,481000.0,"2016-09-24","auction sale","Harcourts Berwick",""
"Berwick","50 Mansfield St","house",6,600000.0,"2016-09-24","auction sale","Barry Plant",""
"Berwick","1/ 14 Mcnabb St","townhouse",4,525000.0,"2016-09-16","private sale","hockingstuart",""
"Berwick","1/ 28 Wilson St","unit",3,620000.0,"2016-09-12","sold before auction","Peake RE",""
"Berwick","14 Magdalena Pl","house",3,525000.0,"2016-09-03","private sale","Harcourts Narre Warren South",""
"Berwick","27 Wurundjeri Blvd","house",4,700000.0,"2016-09-03","sold before auction","O'Brien Real Estate Pty Ltd","http://www.realestateview.com.au/real-estate/27-wurundjeri-boulevard-berwick-vic/property-details-sold-residential-10461864/"
"Berwick","6 Werona Ct","house",4,735000.0,"2016-08-27","sold before auction","Harcourts Berwick",""
"Blackburn","1/ 10 Doulton Rd","unit",2,850000.0,"2016-09-24","auction sale","Noel Jones","http://www.realestateview.com.au/real-estate/1-10-doulton-road-blackburn-vic/property-details-buy-residential-10461687/"
"Blackburn","7 Linden St","house",3,1300000.0,"2016-09-24","auction sale","Noel Jones","http://www.realestateview.com.au/real-estate/7-linden-street-blackburn-vic/property-details-buy-residential-10458760/"
"Blackburn","11 Rosalind Cr","house",5,1238781.0,"2016-09-24","sold before auction","Jellis Craig","http://www.realestateview.com.au/real-estate/11-rosalind-crescent-blackburn-vic/property-details-sold-residential-10462286/"
"Blackburn North","3/ 7 Anne St","unit",3,780000.0,"2016-09-24","passed in vendor bid","Noel Jones","http://www.realestateview.com.au/real-estate/3-7-anne-street-blackburn-north-vic/property-details-buy-residential-10469602/"
"Blackburn North","22 Sussex St","house",3,1070000.0,"2016-09-24","auction sale","Noel Jones","http://www.realestateview.com.au/real-estate/22-sussex-street-blackburn-north-vic/property-details-buy-residential-10454472/"
"Blackburn North","2/ 20 Gay St","unit",3,772000.0,"2016-09-14","private sale","Fletchers","http://www.realestateview.com.au/real-estate/2-20-gay-street-blackburn-north-vic/property-details-buy-residential-10460224/"
"Blackburn North","29 Bridgeford Av","house",3,"","2016-09-14","private sale","Noel Jones","http://www.realestateview.com.au/real-estate/29-bridgeford-avenue-blackburn-north-vic/property-details-sold-residential-10413416/"
"Blackburn South","1/ 21 Christine St","house",3,735000.0,"2016-09-24","passed in at auction","Woodards","http://www.realestateview.com.au/real-estate/1-21-christine-street-blackburn-south-vic/property-details-buy-residential-10442954/"
"Blackburn South","42 Drummond St","house",3,1105000.0,"2016-09-24","auction sale","Fletchers","http://www.realestateview.com.au/real-estate/42-drummond-street-blackburn-south-vic/property-details-sold-residential-10459383/"
"Blackburn South","54 Holland Rd","house",4,1100000.0,"2016-09-24","auction sale","Woodards","http://www.realestateview.com.au/real-estate/54-holland-road-blackburn-south-vic/property-details-buy-residential-10455457/"
"Blackburn South","2 Trafalgar Ct","house",0,1500000.0,"2016-09-01","private sale","hockingstuart",""
"Blackburn South","20 Crimson Av","land",0,"","2016-09-24","auction sale","Fletchers","http://www.realestateview.com.au/real-estate/20-crimson-avenue-blackburn-south-vic/property-details-buy-residential-10459972/"
"Blackburn South","20 Glenice Av","house",4,"","2016-09-24","auction sale","Fletchers","http://www.realestateview.com.au/real-estate/20-glenice-avenue-blackburn-south-vic/property-details-sold-residential-10465092/"
"Blackburn South","2 Granya Ct","house",4,"","2016-09-24","passed in vendor bid","Noel Jones","http://www.realestateview.com.au/real-estate/2-granya-court-blackburn-south-vic/property-details-buy-residential-10455529/"
"Blairgowrie","11 Geoffrey St","house",3,"","2016-09-22","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/11-geoffrey-street-blairgowrie-vic/property-details-sold-residential-10353201/"
"Boronia","1/ 52 Woodmason Rd","unit",2,307500.0,"2016-08-27","private sale","Barry Plant",""
"Boronia","42 Allanfield Cr","house",4,"","2016-09-24","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/42-allanfield-crescent-boronia-vic/property-details-buy-residential-10472676/"
"Box Hill","26 Sweetland Rd","house",4,1600000.0,"2016-09-23","sold before auction","Barry Plant",""
"Box Hill","12/ 1082-1086 Whitehorse Rd","townhouse",3,800000.0,"2016-09-02","private sale","Fletchers","http://www.realestateview.com.au/real-estate/12-1082-1086-whitehorse-road-box-hill-vic/property-details-buy-residential-10398526/"
"Box Hill","7/ 27 Oxford St","townhouse",3,880000.0,"2016-08-13","sold before auction","Jellis Craig",""
"Box Hill","18 Glenmore St","house",4,"","2016-09-12","private sale","Jellis Craig","http://www.realestateview.com.au/real-estate/18-glenmore-street-box-hill-vic/property-details-sold-residential-10431351/"
"Box Hill North","1A Bell St","house",3,810000.0,"2016-09-24","passed in vendor bid","Noel Jones","http://www.realestateview.com.au/real-estate/1a-bell-street-box-hill-north-vic/property-details-buy-residential-10455584/"
"Box Hill North","4 Trawool St","house",3,1190000.0,"2016-09-24","auction sale","Noel Jones","http://www.realestateview.com.au/real-estate/4-trawool-street-box-hill-north-vic/property-details-buy-residential-10455582/"
"Box Hill North","89 Dorking Rd","house",3,"","2016-09-24","auction sale","Ray White Box Hill","http://www.realestateview.com.au/real-estate/89-dorking-road-box-hill-north-vic/property-details-buy-residential-10461742/"
"Box Hill North","2/ 108 Watts St","unit",2,"","2016-09-24","auction sale","Fletchers","http://www.realestateview.com.au/real-estate/2-108-watts-street-box-hill-north-vic/property-details-sold-residential-10466837/"
"Box Hill South","3/ 926 Canterbury Rd","house",3,815000.0,"2016-09-24","passed in at auction","hockingstuart","http://www.realestateview.com.au/real-estate/3-926-canterbury-road-box-hill-south-vic/property-details-buy-residential-10467478/"
"Box Hill South","12 Cyril St","house",3,1223800.0,"2016-09-24","auction sale","Ray White Box Hill","http://www.realestateview.com.au/real-estate/12-cyril-street-box-hill-south-vic/property-details-buy-residential-10467148/"
"Box Hill South","10 Eden Av","house",3,1107000.0,"2016-09-24","auction sale","Fletchers","http://www.realestateview.com.au/real-estate/10-eden-avenue-box-hill-south-vic/property-details-buy-residential-10457323/"
"Box Hill South","15 Verona St","house",4,"","2016-09-24","passed in vendor bid","Bekdon Richards","http://www.realestateview.com.au/real-estate/15-verona-street-box-hill-south-vic/property-details-buy-residential-10467225/"
"Braybrook","6/ 27 Marnoo St","townhouse",4,"","2016-09-24","passed in at auction","Barry Plant","http://www.realestateview.com.au/real-estate/6-27-marnoo-street-braybrook-vic/property-details-buy-residential-10450070/"
"Breakwater","39 Tucker St","house",0,305000.0,"2016-08-25","private sale","Buxton","http://www.realestateview.com.au/real-estate/39-tucker-street-breakwater-vic/property-details-sold-residential-10334165/"
"Brighton","35 Champion St","house",3,2320000.0,"2016-09-24","auction sale","Nick Johnstone Real Estate","http://www.realestateview.com.au/real-estate/35-champion-street-brighton-vic/property-details-sold-residential-10472341/"
"Brighton","12 Rooding St","house",3,"","2016-09-24","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/12-rooding-street-brighton-vic/property-details-buy-residential-10469162/"
"Brighton","1/ 1 Moffat St","townhouse",3,"","2016-09-21","private sale","Follett & Co.",""
"Brighton","101/ 8B Lindsay St","apartment",3,"","2016-08-26","private sale","Marshall White & Co",""
"Brighton East","1B/ 18 Gleniffer Av","house",3,932500.0,"2016-09-24","passed in at auction","Raine & Horne Springvale",""
