"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","119/ 52 Nicholson St","apartment",1,423500.0,"2016-05-21","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/119-52-nicholson-street-abbotsford-vic/property-details-buy-residential-10170058/"
"Abbotsford","8B Park St","house",4,"","2016-05-21","passed in at auction","Biggin & Scott","http://www.realestateview.com.au/real-estate/2-8b-park-street-abbotsford-vic/property-details-buy-residential-10167564/"
"Aberfeldie","115 Fawkner St","house",4,1255000.0,"2016-05-21","auction sale","Paul McDonald","http://www.realestateview.com.au/real-estate/115-fawkner-street-aberfeldie-vic/property-details-buy-residential-10173492/"
"Aberfeldie","20 Batman St","house",4,"","2016-05-03","sold before auction","Nelson Alexander","http://www.realestateview.com.au/real-estate/20-batman-street-aberfeldie-vic/property-details-sold-residential-10154438/"
"Airport West","10 Hilbert Rd","house",3,685000.0,"2016-05-21","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/10-hilbert-road-airport-west-vic/property-details-sold-residential-10143889/"
"Airport West","7/ 42 York St","unit",3,445000.0,"2016-05-21","auction sale","Brad Teal","http://www.realestateview.com.au/real-estate/7-42-york-street-airport-west-vic/property-details-buy-residential-10162109/"
"Airport West","2/ 9 West Ct","townhouse",2,480000.0,"2016-05-13","private sale","Barry Plant",""
"Airport West","24 Mcnamara Av","house",3,"","2016-05-18","private sale","Brad Teal","http://www.realestateview.com.au/real-estate/24-mcnamara-avenue-airport-west-vic/property-details-sold-residential-10004570/"
"Albanvale","33 Concord Cirt","house",3,350000.0,"2016-05-10","private sale","Barry Plant","http://www.realestateview.com.au/real-estate/33-concord-circuit-albanvale-vic/property-details-buy-residential-10167325/"
"Albert Park","10/ 140 Kerferd Rd","apartment",2,647000.0,"2016-05-21","auction sale","Greg Hocking Holdsworth",""
"Albert Park","9 Merton Pl","house",3,"","2016-05-19","sold before auction","Marshall White & Co","http://www.realestateview.com.au/real-estate/9-merton-place-albert-park-vic/property-details-buy-residential-10165314/"
"Albion","70 Forrest St","house",3,600000.0,"2016-05-21","passed in vendor bid","Sweeney",""
"Albion","12 Coolamon St","house",2,600000.0,"2016-05-12","sold before auction","Barry Plant","http://www.realestateview.com.au/real-estate/12-coolamon-street-albion-vic/property-details-sold-residential-10159012/"
"Alfredton","20 Dorset Dr","house",4,475000.0,"2016-05-16","private sale","Ballarat Real Estate Pty Ltd","http://www.realestateview.com.au/real-estate/20-dorset-drive-alfredton-vic/property-details-sold-residential-10070945/"
"Alfredton","31 Towong St","house",4,365000.0,"2016-05-12","private sale","Ballarat Real Estate Pty Ltd","http://www.realestateview.com.au/real-estate/31-towong-street-alfredton-vic/property-details-sold-residential-10056724/"
"Alfredton","Lot 497 Magnetic Dr","land",0,"","2016-05-19","private sale","hockingstuart",""
"Alphington","5/ 5 Yarana Rd","apartment",2,390000.0,"2016-05-21","passed in vendor bid","Nelson Alexander","http://www.realestateview.com.au/real-estate/5-5-yarana-road-alphington-vic/property-details-buy-residential-10173149/"
"Alphington","1/ 9 Roemer Cr","unit",2,495000.0,"2016-05-10","private sale","Miles RE","http://www.realestateview.com.au/real-estate/1-9-roemer-crescent-alphington-vic/property-details-sold-residential-10132175/"
"Alphington","2C Hamilton St","house",3,865000.0,"2016-05-03","sold before auction","hockingstuart","http://www.realestateview.com.au/real-estate/2c-hamilton-street-alphington-vic/property-details-sold-residential-10171205/"
"Alphington","2 St Gothards Rd","house",4,"","2016-05-21","auction sale","Abercromby's RE","http://www.realestateview.com.au/real-estate/2-st-gothards-road-alphington-vic/property-details-buy-residential-10161340/"
"Altona","5/ 245 Esplanade","unit",2,370000.0,"2016-05-21","passed in vendor bid","Sweeney","http://www.realestateview.com.au/real-estate/5-245-esplanade-esplanade-altona-vic/property-details-buy-residential-10169465/"
"Altona","2/ 261 Esplanade","unit",2,400000.0,"2016-05-21","passed in at auction","Compton Green",""
"Altona","12 Spear Ct","townhouse",3,605100.0,"2016-05-21","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/12-spear-court-altona-vic/property-details-buy-residential-10156510/"
"Altona","10 Lindwood Av","house",4,"","2016-05-21","auction sale","Sweeney","http://www.realestateview.com.au/real-estate/10-lindwood-avenue-altona-vic/property-details-buy-residential-10156792/"
"Altona North","31 Duosa Rd","house",3,923000.0,"2016-05-21","auction sale","Greg Hocking Elly Partners",""
"Altona North","252 Millers Rd","house",4,693000.0,"2016-05-13","sold before auction","Raine & Horne Williamstown","http://www.realestateview.com.au/real-estate/252-millers-road-altona-north-vic/property-details-sold-residential-10147867/"
"Anakie","563 De Motts Rd","house",6,"","2016-05-21","passed in at auction","Ray White Geelong","http://www.realestateview.com.au/real-estate/563-de-motts-road-anakie-vic/property-details-buy-residential-10166917/"
"Ardeer","3 Tower St","house",3,440000.0,"2016-05-08","private sale","Barry Plant","http://www.realestateview.com.au/real-estate/3-tower-street-ardeer-vic/property-details-sold-residential-10058972/"
"Armadale","63 Denbigh Rd","house",3,1900000.0,"2016-05-21","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/63-denbigh-road-armadale-vic/property-details-sold-residential-10169940/"
"Armadale","1 Derby St","house",5,"","2016-05-21","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/1-derby-street-armadale-vic/property-details-sold-residential-10170956/"
"Armadale","5/ 2 Mercer Rd","townhouse",3,"","2016-05-21","auction sale","Kay & Burton","http://www.realestateview.com.au/real-estate/5-2-mercer-road-armadale-vic/property-details-sold-residential-10161947/"
"Armadale","9/ 60 Wattletree Rd","apartment",2,"","2016-05-21","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/9-60-wattletree-road-armadale-vic/property-details-buy-residential-10170219/"
"Armadale","31/ 62 Wattletree Rd","apartment",0,"","2016-05-10","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/31-62-wattletree-road-armadale-vic/property-details-sold-residential-10097138/"
"Ascot Vale","43 Bloomfield Rd","house",4,1430000.0,"2016-05-21","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/43-bloomfield-road-ascot-vale-vic/property-details-buy-residential-10166694/"
"Ascot Vale","6/ 17 Geddes St","unit",2,570000.0,"2016-05-21","passed in vendor bid","Nelson Alexander","http://www.realestateview.com.au/real-estate/6-17-geddes-street-ascot-vale-vic/property-details-buy-residential-10149406/"
"Ascot Vale","1/ 60 The Parade","unit",2,690000.0,"2016-05-21","auction sale","Brad Teal","http://www.realestateview.com.au/real-estate/1-60-the-parade-ascot-vale-vic/property-details-buy-residential-10161994/"
"Ascot Vale","96 The Parade","house",4,1912000.0,"2016-05-21","auction sale","Raine & Horne Ascot Vale","http://www.realestateview.com.au/real-estate/96-the-parade-ascot-vale-vic/property-details-buy-residential-10137692/"
"Ascot Vale","5/ 93-95 Union Rd","townhouse",2,450000.0,"2016-05-21","passed in vendor bid","Harcourts North Melbourne",""
"Ascot Vale","63 Kent St","house",2,800000.0,"2016-05-16","private sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/63-kent-street-ascot-vale-vic/property-details-buy-residential-10127917/"
"Ascot Vale","5 Pentland St","house",5,1325000.0,"2016-05-10","private sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/5-pentland-street-ascot-vale-vic/property-details-sold-residential-10163000/"
"Ashbourne","75 Casey Rd","house",4,"","2016-05-02","private sale","R T Edgar",""
