"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","22 St Phillips St","house",3,900000.0,"2015-10-24","passed in at auction","Biggin & Scott",""
"Abbotsford","34 Studley St","house",2,900000.0,"2015-10-24","auction sale","Nelson Alexander","http://www.realestateview.com.au/Real-Estate/34-studley-street-abbotsford/Property-Details-sold-residential-9600122.html"
"Abbotsford","80 Trenerry Cr","apartment",2,600000.0,"2015-10-24","auction sale","Biggin & Scott","http://www.realestateview.com.au/Real-Estate/18-80-trenerry-crescent-abbotsford/Property-Details-sold-residential-8724792.html"
"Aberfeldie","4B Alma St","townhouse",2,605000.0,"2015-10-24","auction sale","Nelson Alexander","http://www.realestateview.com.au/Real-Estate/4b-alma-street-aberfeldie/Property-Details-sold-residential-9574548.html"
"Aberfeldie","371 Buckley St","house",3,865000.0,"2015-10-24","auction sale","Frank Dowling Essendon",""
"Airport West","86 Bowes Av","townhouse",3,590000.0,"2015-10-24","passed in at auction","Nelson Alexander",""
"Airport West","27 Harrington Rd","house",4,850000.0,"2015-10-24","sold before auction","Barry Plant","http://www.realestateview.com.au/Real-Estate/27-harrington-road-airport-west/Property-Details-sold-residential-9528684.html"
"Airport West","16/ 16-20 Laurence Av","unit",3,395000.0,"2015-10-24","auction sale","Jellis Craig",""
"Airport West","10 Watt St","house",3,650000.0,"2015-10-24","auction sale","Nelson Alexander","http://www.realestateview.com.au/Real-Estate/10-watt-street-airport-west/Property-Details-sold-residential-9574916.html"
"Airport West","13 South Rd","house",3,620000.0,"2015-10-19","sold before auction","Barry Plant","http://www.realestateview.com.au/Real-Estate/13-south-road-airport-west/Property-Details-sold-residential-9574706.html"
"Albert Park","154 Danks St","house",3,1700000.0,"2015-10-25","passed in vendor bid","Greg Hocking Holdsworth",""
"Albert Park","94 St Vincent Pl","house",4,6700000.0,"2015-10-25","passed in vendor bid","Greg Hocking Holdsworth",""
"Albert Park","25 Hambleton St","house",4,3105000.0,"2015-10-24","auction sale","Greg Hocking Holdsworth",""
"Albert Park","154 Kerferd Rd","house",3,2220000.0,"2015-10-24","auction sale","Buxton",""
"Albert Park","58 Victoria Av","house",0,2800000.0,"2015-10-18","sold before auction","Cayzer",""
"Albert Park","18 Page St","house",3,1875000.0,"2015-10-13","sold before auction","Greg Hocking Holdsworth",""
"Albert Park","126 Richardson St","house",2,"","2015-10-25","auction sale","Greg Hocking Holdsworth",""
"Albert Park","47 Kerferd Rd","house",2,"","2015-10-24","auction sale","Greg Hocking Holdsworth",""
"Albion","2/ 2 Dubbo St","townhouse",4,449000.0,"2015-10-24","passed in vendor bid","YPA Estate Agents Derrimut",""
"Alfredton","Ashley Ct","house",4,390000.0,"2015-10-20","private sale","hockingstuart",""
"Alfredton","Southdown Ct","house",5,463000.0,"2015-10-17","private sale","Ballarat Real Estate Pty Ltd",""
"Alfredton","Robertson Dr","house",4,442000.0,"2015-10-08","private sale","Trevor Petrie RE","http://www.realestateview.com.au/Real-Estate/3-robertson-drive-alfredton/Property-Details-sold-residential-9446808.html"
"Altona","1/ 50 Dove Av","unit",4,710000.0,"2015-10-24","auction sale","Peter Jordan EA",""
"Altona","5 Fleming St","house",2,565000.0,"2015-10-24","auction sale","Peter Jordan EA",""
"Altona","1/ 62 Grieve Pde","unit",3,410000.0,"2015-10-24","passed in at auction","Sweeney",""
"Altona","2/ 170 Maidstone St","unit",2,370000.0,"2015-10-24","passed in at auction","hockingstuart",""
"Altona","4/ 91 Queen St","unit",2,515000.0,"2015-10-24","auction sale","Barlow McEwan Tribe",""
"Altona","Maidstone St","flat/unit/apartment",2,475000.0,"2015-10-18","private sale","Sweeney",""
"Altona Meadows","7/ 3-5 Littler Ct","townhouse",2,359000.0,"2015-10-24","auction sale","Compton Green",""
"Altona Meadows","10/ 83 Powlett St","unit",2,312000.0,"2015-10-24","passed in at auction","Greg Hocking Elly Partners",""
"Altona North","181 Millers Rd","townhouse",3,560000.0,"2015-10-24","auction sale","hockingstuart",""
"Altona North","3/ 2 Prismall St","unit",3,557500.0,"2015-10-24","auction sale","Compton Green",""
"Altona North","17 Ronald Av","house",3,645000.0,"2015-10-24","auction sale","Peter Jordan EA",""
"Altona North","33 Rymill Ct","house",4,685000.0,"2015-10-24","auction sale","Williams RE",""
"Altona North","18 Windsor Cr","house",3,590000.0,"2015-10-24","passed in vendor bid","Sweeney",""
"Altona North","13 Sixth Av","house",3,680000.0,"2015-10-15","sold before auction","Hunter French RE",""
"Altona North","20 The Circle","townhouse",3,682000.0,"2015-10-05","sold before auction","Greg Hocking Elly Partners",""
"Altona North","Duosa Rd","house",3,"","2015-10-21","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/36-duosa-road-altona-north/Property-Details-sold-residential-9068730.html"
"Ararat","26 Langford St","house",4,"","2015-10-24","passed in at auction","Landmark Harcourts Ararat",""
"Armadale","14A Gladstone Av","townhouse",4,1740000.0,"2015-10-24","passed in at auction","Marshall White & Co",""
"Armadale","18 Northcote Rd","house",4,3250000.0,"2015-10-24","passed in at auction","Jellis Craig",""
"Armadale","12/ 13 Denbigh Rd","townhouse",3,1705000.0,"2015-10-22","sold before auction","Marshall White & Co",""
"Armadale","10 Royal Cr","house",2,"","2015-10-24","auction sale","Kay & Burton","http://www.realestateview.com.au/Real-Estate/10-royal-crescent-armadale/Property-Details-sold-residential-9596310.html"
"Armadale","16 Seymour Av","house",5,"","2015-10-24","auction sale","Jellis Craig","http://www.realestateview.com.au/Real-Estate/16-seymour-avenue-armadale/Property-Details-sold-residential-9592228.html"
"Armadale","St Georges Rd","apartment",2,"","2015-10-17","private sale","hockingstuart","http://www.realestateview.com.au/Real-Estate/1-28-st-georges-road-armadale/Property-Details-sold-residential-9403680.html"
"Armadale","17 Rose St","house",2,"","2015-10-12","sold before auction","R T Edgar","http://www.realestateview.com.au/Real-Estate/17-rose-street-armadale/Property-Details-sold-residential-9574542.html"
"Ascot Vale","138 Epsom Rd","house",2,760000.0,"2015-10-24","auction sale","Brad Teal",""
"Ascot Vale","21 Roseberry St","house",2,790000.0,"2015-10-24","auction sale","Woodards",""
