"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","148 Park St","house",3,1150000.0,"2018-10-06","passed in at auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/148-park-street-abbotsford-vic/property-details-buy-residential-12109808/"
"Abbotsford","56 Park St","house",2,1445000.0,"2018-10-06","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/56-park-street-abbotsford-vic/property-details-sold-residential-12109508/"
"Abbotsford","59/84 Trenerry Cr","apartment",2,750000.0,"2018-10-06","passed in vendor bid","Biggin & Scott","https://www.realestateview.com.au/real-estate/59-84-trenerry-crescent-abbotsford-vic/property-details-sold-residential-12108319/"
"Abbotsford","60 Little Charles St","townhouse",2,765000.0,"2018-09-21","sold before auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/60-little-charles-street-abbotsford-vic/property-details-sold-residential-12095869/"
"Aberfeldie","67 Fawkner St","house",3,1407000.0,"2018-10-06","passed in at auction","Rendina",""
"Aberfeldie","2B Batman St","townhouse",4,1150000.0,"2018-10-03","sold before auction","Frank Dowling Essendon",""
"Aberfeldie","6A Jean St","unit",3,,"2018-10-06","passed in vendor bid","McDonald Upton",""
"Aberfeldie","102 Fawkner St","house",4,,"2018-10-04","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/102-fawkner-street-aberfeldie-vic/property-details-sold-residential-12008540/"
"Aireys Inlet","7 Della Av","house",4,1300000.0,"2018-10-06","passed in vendor bid","Surf Coast RE","https://www.realestateview.com.au/real-estate/7-della-avenue-aireys-inlet-vic/property-details-buy-residential-12078996/"
"Airport West","2/30 Creswell Av","house",3,751000.0,"2018-10-06","auction sale","Rendina",""
"Airport West","10 Mallinson Ct","house",4,1190000.0,"2018-10-06","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/10-mallinson-court-airport-west-vic/property-details-sold-residential-12097886/"
"Airport West","23A Matthews Av","house",4,750000.0,"2018-10-06","passed in vendor bid","Barry Plant","https://www.realestateview.com.au/real-estate/23a-matthews-avenue-airport-west-vic/property-details-buy-residential-12079086/"
"Albert Park","13 Durham St","house",2,1200000.0,"2018-10-06","passed in vendor bid","Marshall White & Co","https://www.realestateview.com.au/real-estate/13-durham-street-albert-park-vic/property-details-buy-residential-12111403/"
