"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Blackburn","1/ 25 Blackburn Rd","apartment",2,625000.0,"2017-03-01","private sale","Noel Jones",""
"Blackburn","2/ 119A Surrey Rd","unit",2,640000.0,"2017-02-27","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/2-119a-surrey-road-blackburn-vic/property-details-sold-residential-10791506/"
"Blackburn","14 Wolseley Cr","house",4,"","2017-03-11","auction sale","Noel Jones","https://www.realestateview.com.au/real-estate/14-wolseley-crescent-blackburn-vic/property-details-buy-residential-10792126/"
"Blackburn South","2/ 24 Vernon St","townhouse",2,800500.0,"2017-03-06","private sale","Fletchers","https://www.realestateview.com.au/real-estate/2-24-vernon-street-blackburn-south-vic/property-details-sold-residential-10800641/"
"Blairgowrie","5 Revell St","house",4,1890000.0,"2017-03-12","auction sale","Sorrento Homes",""
"Blairgowrie","56 Fawkner Av","house",4,"","2017-03-12","passed in at auction","R T Edgar","https://www.realestateview.com.au/real-estate/56-fawkner-avenue-blairgowrie-vic/property-details-buy-residential-10839517/"
"Blairgowrie","9 William Rd","house",5,"","2017-03-08","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/9-william-road-blairgowrie-vic/property-details-sold-residential-10720123/"
"Boronia","22 Dorrigo Dr","house",4,721300.0,"2017-02-28","private sale","Barry Plant","https://www.realestateview.com.au/real-estate/22-dorrigo-drive-boronia-vic/property-details-sold-residential-10852292/"
"Boronia","1/ 170 Albert Av","apartment",4,710000.0,"2017-02-13","private sale","Barry Plant",""
"Box Hill","42 Brougham St","house",4,2290000.0,"2017-03-11","auction sale","Buxton","https://www.realestateview.com.au/real-estate/42-brougham-street-box-hill-vic/property-details-buy-residential-10834960/"
"Box Hill","6/ 37-39 Rose St","apartment",3,652000.0,"2017-03-11","auction sale","Buxton","https://www.realestateview.com.au/real-estate/6-37-39-rose-street-box-hill-vic/property-details-buy-residential-10850871/"
"Box Hill North","3 Daisy Ct","house",3,1300000.0,"2017-03-11","private sale","Fletchers","https://www.realestateview.com.au/real-estate/3-daisy-court-box-hill-north-vic/property-details-sold-residential-10788806/"
"Box Hill North","93 Watts St","house",4,1900000.0,"2017-03-07","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/93-watts-street-box-hill-north-vic/property-details-sold-residential-10832583/"
"Box Hill South","5A Duncan St","townhouse",4,"","2017-03-11","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/5a-duncan-street-box-hill-south-vic/property-details-buy-residential-10825703/"
"Box Hill South","9 Sycamore St","townhouse",4,"","2017-03-02","private sale","Noel Jones","https://www.realestateview.com.au/real-estate/9-sycamore-street-box-hill-south-vic/property-details-sold-residential-10778883/"
"Box Hill South","35 Grandview Rd","house",4,"","2017-02-28","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/35-grandview-road-box-hill-south-vic/property-details-sold-residential-10810676/"
"Braybrook","20 Balmoral St","house",3,730000.0,"2017-03-11","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/20-balmoral-street-braybrook-vic/property-details-buy-residential-10849170/"
"Braybrook","1 Hancock Cr","house",3,639888.0,"2017-03-07","private sale","Jas Stephens - Yarraville",""
"Braybrook","1/ 78 Duke St","unit",3,"","2017-02-21","sold before auction","Village Real Estate","https://www.realestateview.com.au/real-estate/1-78-duke-street-braybrook-vic/property-details-sold-residential-10831563/"
"Brighton","9/ 25 Wilson St","flat/unit/apartment",3,1960000.0,"2017-03-08","private sale","Kay & Burton",""
"Brighton","19 Vaucluse St","house",1,1525000.0,"2017-03-01","private sale","Marshall White & Co",""
"Brighton","1/ 119 Roslyn St","townhouse",3,"","2017-03-08","private sale","Buxton","https://www.realestateview.com.au/real-estate/1-119-roslyn-street-brighton-vic/property-details-sold-residential-10836536/"
"Brighton","35 Sussex St","house",4,"","2017-03-06","private sale","Nick Johnstone Real Estate","https://www.realestateview.com.au/real-estate/35-sussex-street-brighton-vic/property-details-sold-residential-10839337/"
"Brighton East","202 South Rd","house",3,"","2017-03-10","private sale","Hodges","https://www.realestateview.com.au/real-estate/202-south-road-brighton-east-vic/property-details-buy-residential-10787983/"
"Brighton East","26 Clive St","townhouse",3,"","2017-03-09","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/26-clive-street-brighton-east-vic/property-details-sold-residential-10798252/"
"Brighton East","1A Cambridge St","townhouse",4,"","2017-03-04","private sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/1a-cambridge-street-brighton-east-vic/property-details-buy-residential-10791673/"
"Broadford","1/ 37 Ferguson St","unit",3,275000.0,"2017-03-09","private sale","Barry Plant",""
"Brown Hill","12 Brooklyn Ct","house",4,630000.0,"2017-03-07","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/12-brooklyn-court-brown-hill-vic/property-details-sold-residential-10792841/"
"Brown Hill","22 Jonathon Ct","house",3,322000.0,"2017-02-11","private sale","Ray White Ballarat",""
"Brown Hill","6 Delmela Ct","house",4,"","2017-03-08","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/6-delmela-court-brown-hill-vic/property-details-sold-residential-10839350/"
"Brunswick","443 Albert St","house",2,1094000.0,"2017-03-11","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/443-albert-street-brunswick-vic/property-details-buy-residential-10848935/"
"Brunswick","391 Brunswick Rd","house",3,1135000.0,"2017-03-11","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/391-brunswick-road-brunswick-vic/property-details-buy-residential-10817533/"
"Brunswick","388 Barkly St","house",2,3000000.0,"2017-03-09","auction sale","Greg Hocking Holdsworth",""
"Brunswick","7/ 6 Sydney Rd","apartment",0,590000.0,"2017-03-03","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/7-6-sydney-road-brunswick-vic/property-details-sold-residential-10657323/"
"Brunswick East","18 Lowan St","house",4,1290000.0,"2017-03-11","auction sale","Jellis Craig","https://www.realestateview.com.au/real-estate/18-lowan-street-brunswick-east-vic/property-details-buy-residential-10850404/"
"Bulleen","19 Warringal St","house",4,1280000.0,"2017-03-11","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/19-warringal-street-bulleen-vic/property-details-buy-residential-10850455/"
"Bulleen","15 Alison Av","house",0,1000000.0,"2017-03-06","private sale","Fletchers",""
"Bundoora","5 Thor Ct","house",3,680000.0,"2017-03-11","auction sale","Ray White Bundoora","https://www.realestateview.com.au/real-estate/5-thor-court-bundoora-vic/property-details-buy-residential-10846822/"
"Bundoora","3 Hanover Rd","land",0,840000.0,"2017-03-03","private sale","Barry Plant Bundoora","https://www.realestateview.com.au/real-estate/3-hanover-road-bundoora-vic/property-details-sold-residential-10801330/"
"Bundoora","39 Zara Cl","townhouse",3,600000.0,"2017-03-02","private sale","Barry Plant Bundoora","https://www.realestateview.com.au/real-estate/39-zara-close-bundoora-vic/property-details-sold-residential-10849891/"
"Bundoora","1/ 30 Linacre Dr","apartment",2,551000.0,"2017-03-01","private sale","Barry Plant Bundoora","https://www.realestateview.com.au/real-estate/1-30-linacre-drive-bundoora-vic/property-details-sold-residential-10855255/"
"Buninyong","402 Yuille St","house",3,465000.0,"2017-03-06","private sale","hockingstuart",""
"Bunyip","Lot 130 Murphy La","land",0,220000.0,"2017-02-23","private sale","Barry Plant",""
"Burwood","1/ 109 Station St","unit",3,710000.0,"2017-03-07","private sale","Ray White Blackburn","https://www.realestateview.com.au/real-estate/1-109-station-street-burwood-vic/property-details-sold-residential-10837219/"
"Burwood","28 Farleigh Av","unit",3,"","2017-03-11","passed in at auction","Buxton","https://www.realestateview.com.au/real-estate/28-farleigh-avenue-burwood-vic/property-details-buy-residential-10842395/"
"Burwood","28 Farleigh Av","unit",3,"","2017-03-11","private sale","Buxton","https://www.realestateview.com.au/real-estate/28-farleigh-avenue-burwood-vic/property-details-buy-residential-10842395/"
"Burwood","1/ 10 Mccomas Gr","unit",2,"","2017-03-11","passed in at auction","Buxton","https://www.realestateview.com.au/real-estate/1-10-mccomas-grove-burwood-vic/property-details-buy-residential-10842777/"
"Burwood","8 Mccubbin St","house",4,"","2017-03-11","auction sale","Buxton","https://www.realestateview.com.au/real-estate/8-mccubbin-street-burwood-vic/property-details-buy-residential-10843044/"
"Burwood","19 Wallace Rd","house",3,"","2017-03-11","auction sale","Woodards","https://www.realestateview.com.au/real-estate/19-wallace-road-burwood-vic/property-details-buy-residential-10828078/"
"Burwood East","30 Ballantyne St","house",4,1400000.0,"2017-03-02","private sale","Noel Jones","https://www.realestateview.com.au/real-estate/30-ballantyne-street-burwood-east-vic/property-details-sold-residential-10792472/"
"Burwood East","1/ 24 Highview Gr","apartment",0,"","2017-03-09","sold before auction","R T Edgar",""
"Camberwell","1/ 3 Aminya Pl","unit",2,731000.0,"2017-03-06","private sale","Garvey & Co","https://www.realestateview.com.au/real-estate/1-3-aminya-place-camberwell-vic/property-details-sold-residential-10860836/"
"Camberwell","34 Fairmont Av","house",4,"","2017-03-11","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/34-fairmont-avenue-camberwell-vic/property-details-buy-residential-10843836/"
"Camberwell","638 Riversdale Rd","house",3,"","2017-03-04","private sale","Jellis Craig","https://www.realestateview.com.au/real-estate/638-riversdale-road-camberwell-vic/property-details-sold-residential-10804763/"
"Campbellfield","110 Somerset Rd","house",3,490000.0,"2017-03-11","auction sale","Professionals Craigieburn",""
"Cape Paterson","2/ 19 Bluewater Ccl","house",0,"","2017-03-03","private sale","McEwing Partners",""
"Capel Sound","17 Violet St","house",3,550000.0,"2017-03-11","passed in vendor bid","Raine & Horne Rosebud",""
"Capel Sound","36 Baybreeze Ct","house",4,560000.0,"2017-02-22","private sale","Eview Group Frankston",""
"Carlton","910/ 139 Queensberry St","apartment",2,710000.0,"2017-03-02","private sale","MICM Real Estate","https://www.realestateview.com.au/real-estate/910-139-queensberry-street-carlton-vic/property-details-sold-residential-10836044/"
"Carlton North","967 Drummond St","house",4,2718000.0,"2017-03-11","auction sale","Ray White Manningham","https://www.realestateview.com.au/real-estate/967-drummond-street-carlton-north-vic/property-details-buy-residential-10840630/"
"Carlton North","9/ 823 Rathdowne St","apartment",1,468000.0,"2017-03-11","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/9-823-rathdowne-street-carlton-north-vic/property-details-buy-residential-10849102/"
"Carnegie","6/ 9 Acacia St","apartment",1,280000.0,"2017-03-11","passed in vendor bid","Century 21 Anderson & Co",""
"Carnegie","14 Emily St","house",3,1646000.0,"2017-03-11","auction sale","Ray White Carnegie","https://www.realestateview.com.au/real-estate/14-emily-street-carnegie-vic/property-details-buy-residential-10833568/"
"Carnegie","3/ 2-4 Moonya Rd","unit",2,790000.0,"2017-03-11","auction sale","Ray White Carnegie","https://www.realestateview.com.au/real-estate/3-2-4-moonya-road-carnegie-vic/property-details-buy-residential-10847771/"
"Carnegie","2/ 32 Shepparson Av","apartment",2,400000.0,"2017-03-04","private sale","Woodards","https://www.realestateview.com.au/real-estate/2-32-shepparson-avenue-carnegie-vic/property-details-sold-residential-10838478/"
"Carnegie","73 Truganini Rd","house",4,1780000.0,"2017-03-04","private sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/73-truganini-road-carnegie-vic/property-details-sold-residential-10809199/"
"Carnegie","1/ 110 Neville St","unit",2,845000.0,"2017-03-02","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/1-110-neville-street-carnegie-vic/property-details-sold-residential-10783081/"
"Carnegie","2/ 10 Newman Av","unit",3,962500.0,"2017-03-01","private sale","Woodards",""
"Caroline Springs","68 Botanical Dr","house",3,520000.0,"2017-03-11","passed in at auction","Barry Plant","https://www.realestateview.com.au/real-estate/68-botanical-drive-caroline-springs-vic/property-details-buy-residential-10845679/"
"Castella","39 Crooke Rd","house",2,651000.0,"2017-02-17","private sale","Mark Gunther First National","https://www.realestateview.com.au/real-estate/39-crooke-road-castella-vic/property-details-buy-residential-10837266/"
"Caulfield","4/ 14 Briggs St","apartment",2,"","2017-03-06","private sale","Gary Peer & Associates","https://www.realestateview.com.au/real-estate/4-14-briggs-street-caulfield-vic/property-details-sold-residential-10831497/"
"Caulfield North","13/ 9 Kooyong Rd","apartment",2,440000.0,"2017-03-07","private sale","Gary Peer & Associates","https://www.realestateview.com.au/real-estate/13-9-kooyong-road-caulfield-north-vic/property-details-sold-residential-10827911/"
"Caulfield North","2/ 20 Bambra Rd","apartment",4,"","2017-03-03","private sale","Gary Peer & Associates",""
"Chelsea","22 Douglas Av","house",5,2055000.0,"2017-03-04","auction sale","Eview Group Frankston","https://www.realestateview.com.au/real-estate/22-douglas-avenue-chelsea-vic/property-details-sold-residential-10802633/"
"Chelsea","5/ 4 The Strand","apartment",2,"","2017-02-28","private sale","hockingstuart","https://www.realestateview.com.au/real-estate/5-4-the-strand-chelsea-vic/property-details-sold-residential-10783383/"
"Cheltenham","7A Harpley St","unit",2,712000.0,"2017-03-11","auction sale","Ray White Cheltenham","https://www.realestateview.com.au/real-estate/7a-harpley-street-cheltenham-vic/property-details-buy-residential-10851783/"
"Cheltenham","12 Weatherall Rd","house",5,1400000.0,"2017-03-08","private sale","Hodges","https://www.realestateview.com.au/real-estate/12-weatherall-road-cheltenham-vic/property-details-sold-residential-10862422/"
"Cheltenham","44B Follett Rd","townhouse",3,865000.0,"2017-03-06","private sale","Greg Hocking Poulios","https://www.realestateview.com.au/real-estate/44b-follett-road-cheltenham-vic/property-details-buy-residential-10804923/"
"Chirnside Park","73 Regency Rise","house",3,688500.0,"2017-03-11","auction sale","@realty","https://www.realestateview.com.au/real-estate/73-regency-rise-chirnside-park-vic/property-details-buy-residential-10831324/"
"Churchill","40 Maple Cr","house",3,130000.0,"2017-02-02","private sale","Stockdale & Leggo Latrobe Valley","https://www.realestateview.com.au/real-estate/40-maple-crescent-churchill-vic/property-details-sold-residential-10352851/"
"Clayton","19 Morton St","house",3,1500000.0,"2017-03-11","passed in vendor bid","Ray White Oakleigh","https://www.realestateview.com.au/real-estate/19-morton-street-clayton-vic/property-details-buy-residential-10845470/"
"Clayton","47 Thompson St","house",4,1126000.0,"2017-03-11","auction sale","Harcourts Clayton","https://www.realestateview.com.au/real-estate/47-thompson-street-clayton-vic/property-details-buy-residential-10801810/"
"Clayton South","3/ 12 Burns Av","townhouse",4,803000.0,"2017-03-11","auction sale","Ray White Oakleigh",""
"Clifton Hill","46 Fenwick St","house",3,1652000.0,"2017-03-09","sold before auction","Collins Simms","https://www.realestateview.com.au/real-estate/46-fenwick-street-clifton-hill-vic/property-details-sold-residential-10847129/"
"Clifton Springs","76-78 Dandarriga Dr","house",4,560000.0,"2017-03-02","private sale","hockingstuart",""
"Clyde North","11 Paso Gr","house",0,"","2017-03-11","auction sale","Barry Plant",""
"Coburg","359 Moreland Rd","house",2,1020000.0,"2017-03-03","private sale","Raine & Horne Brunswick",""
"Coburg North","23 Goleen St","house",3,782000.0,"2017-03-11","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/23-goleen-street-coburg-north-vic/property-details-buy-residential-10845745/"
"Collingwood","105/ 40 Stanley St","apartment",2,530000.0,"2017-03-11","passed in vendor bid","Jellis Craig","https://www.realestateview.com.au/real-estate/105-40-stanley-street-collingwood-vic/property-details-buy-residential-10837533/"
"Craigieburn","3/ 5 Falmer Pl","townhouse",2,315000.0,"2017-03-11","auction sale","Real Estate City",""
"Craigieburn","4 Gallantry Av","house",3,393500.0,"2017-03-11","auction sale","YPA Real Estate",""
"Craigieburn","23 Greenham Av","house",4,504000.0,"2017-03-11","auction sale","Jason RE Craigieburn",""
"Craigieburn","27 Hanson Rd","house",3,600000.0,"2017-03-11","passed in at auction","Professionals Craigieburn",""
"Craigieburn","109 Mareeba Way","house",3,487000.0,"2017-03-11","auction sale","YPA Real Estate",""
"Craigieburn","76 Thoresby Cirt","house",3,378000.0,"2017-03-11","auction sale","LJ Hooker Craigieburn","https://www.realestateview.com.au/real-estate/76-thoresby-circuit-craigieburn-vic/property-details-buy-residential-10852603/"
"Craigieburn","1 Woodlea Cr","house",3,350000.0,"2017-03-11","passed in at auction","Raine & Horne Roxburgh Park","https://www.realestateview.com.au/real-estate/1-woodlea-crescent-craigieburn-vic/property-details-buy-residential-10850963/"
"Craigieburn","25 Alma St","house",4,555000.0,"2017-03-09","auction sale","Ray White Craigieburn","https://www.realestateview.com.au/real-estate/25-alma-street-craigieburn-vic/property-details-sold-residential-10840448/"
"Craigieburn","8 Healesville Loop","house",3,368000.0,"2017-03-09","auction sale","Ray White Craigieburn","https://www.realestateview.com.au/real-estate/8-healesville-loop-craigieburn-vic/property-details-buy-residential-10840272/"
"Craigieburn","7 Kangaroo Rd","house",4,485000.0,"2017-03-09","private sale","Ray White Craigieburn","https://www.realestateview.com.au/real-estate/7-kangaroo-road-craigieburn-vic/property-details-sold-residential-10897357/"
"Craigieburn","14 Longtown Ct","house",3,475000.0,"2017-03-09","auction sale","Ray White Craigieburn","https://www.realestateview.com.au/real-estate/14-longtown-court-craigieburn-vic/property-details-sold-residential-10839651/"
"Craigieburn","5 Taunton Pl","house",4,460000.0,"2017-03-09","auction sale","Ray White Craigieburn","https://www.realestateview.com.au/real-estate/5-taunton-place-craigieburn-vic/property-details-sold-residential-10841122/"
"Craigieburn","6 Watergum Av","house",4,442500.0,"2017-03-09","private sale","Ray White","https://www.realestateview.com.au/real-estate/6-watergum-avenue-craigieburn-vic/property-details-sold-residential-10805914/"
